#time	SIM_5/
96.00	125.40
96.60	122.60
97.20	124.00
97.80	122.50
98.40	119.20
99.00	117.00
99.60	114.60
100.20	112.80
100.80	113.00
101.40	108.00
102.00	104.50
102.60	111.90
103.20	114.80
103.80	112.30
104.40	116.10
105.00	115.90
105.60	108.80
106.20	107.50
106.80	112.00
107.40	117.10
108.00	109.20
108.60	118.90
109.20	115.00
109.80	103.30
110.40	97.70
111.00	91.70
111.60	101.30
112.20	89.10
112.80	93.70
113.40	87.00
114.00	95.90
114.60	94.70
115.20	92.90
115.80	91.90
116.40	109.00
117.00	112.90
117.60	116.90
118.20	109.50
118.80	116.30
119.40	122.00
120.00	123.20
120.60	115.70
121.20	122.70
121.80	120.80
122.40	124.80
123.00	119.60
123.60	123.80
124.20	123.00
124.80	116.70
125.40	121.10
126.00	122.10
126.60	116.70
127.20	114.90
127.80	116.00
128.40	117.60
129.00	118.40
129.60	119.90
130.20	113.30
130.80	114.50
131.40	111.20
132.00	111.60
132.60	104.70
133.20	98.30
133.80	101.70
134.40	102.50
135.00	115.50
135.60	118.30
136.20	121.60
136.80	126.10
137.40	124.80
138.00	124.80
138.60	131.60
139.20	132.60
139.80	133.90
140.40	132.70
141.00	135.30
141.60	137.10
142.20	135.60
142.80	131.80
143.40	130.80
144.00	130.30
144.60	136.00
145.20	129.50
145.80	127.10
146.40	130.80
147.00	120.40
147.60	126.00
148.20	120.90
148.80	118.00
149.40	119.20
150.00	117.90
150.60	120.50
151.20	110.50
151.80	122.00
152.40	130.90
153.00	131.70
153.60	132.90
154.20	135.10
154.80	134.40
155.40	125.10
156.00	123.20
156.60	122.30
157.20	136.40
157.80	133.10
158.40	139.40
159.00	140.90
159.60	134.20
160.20	137.80
160.80	139.30
161.40	145.00
162.00	149.40
162.60	147.40
163.20	145.30
163.80	151.80
164.40	145.40
165.00	145.40
165.60	154.80
166.20	146.60
166.80	146.00
167.40	143.90
168.00	142.40
168.60	140.70
169.20	142.50
169.80	142.20
170.40	148.60
171.00	146.40
171.60	153.10
172.20	158.60
172.80	149.00
173.40	152.30
174.00	154.30
174.60	147.30
175.20	148.40
175.80	147.10
176.40	145.90
177.00	138.10
177.60	140.20
178.20	146.00
178.80	145.70
179.40	143.00
180.00	150.90
180.60	155.90
181.20	153.90
181.80	153.30
182.40	149.90
183.00	154.10
183.60	151.50
184.20	150.80
184.80	147.20
185.40	148.50
186.00	135.90
186.60	141.70
187.20	139.20
187.80	143.60
188.40	139.30
189.00	154.50
189.60	154.60
190.20	143.20
190.80	151.80
191.40	151.10
192.00	156.20
192.60	142.90
193.20	135.30
193.80	136.90
194.40	131.60
195.00	137.70
195.60	145.20
196.20	145.10
196.80	132.90
197.40	131.60
198.00	133.20
198.60	135.40
199.20	136.90
199.80	139.20
200.40	140.50
201.00	144.30
201.60	143.60
202.20	143.50
202.80	139.20
203.40	133.10
204.00	137.50
204.60	126.80
205.20	132.10
205.80	120.70
206.40	124.50
207.00	126.90
207.60	131.50
208.20	135.70
208.80	136.20
209.40	134.50
210.00	140.30
210.60	136.40
211.20	126.60
211.80	130.20
212.40	124.30
213.00	118.20
213.60	127.50
214.20	130.10
214.80	127.30
215.40	129.30
216.00	121.50
216.60	126.90
217.20	122.40
217.80	135.90
218.40	137.10
219.00	137.50
219.60	142.30
220.20	136.10
220.80	135.70
221.40	130.50
222.00	132.20
222.60	131.80
223.20	135.90
223.80	129.20
224.40	130.40
225.00	131.20
225.60	129.00
226.20	134.10
226.80	129.60
227.40	131.50
228.00	135.20
228.60	123.70
229.20	125.40
229.80	129.80
230.40	123.20
231.00	125.10
231.60	113.10
232.20	120.20
232.80	124.00
233.40	119.70
234.00	119.10
234.60	121.40
235.20	121.10
235.80	122.40
236.40	120.60
237.00	118.20
237.60	125.20
238.20	127.50
238.80	124.70
239.40	125.80
240.00	122.60
240.60	119.00
241.20	127.80
241.80	129.00
242.40	122.90
243.00	130.10
243.60	133.30
244.20	128.50
244.80	120.40
245.40	126.10
246.00	127.00
246.60	128.00
247.20	126.90
247.80	131.70
248.40	129.60
249.00	127.50
249.60	127.60
250.20	128.70
250.80	137.60
251.40	131.20
252.00	122.40
252.60	119.10
253.20	117.60
253.80	119.20
254.40	122.80
255.00	126.10
255.60	128.80
256.20	121.70
256.80	114.60
257.40	114.80
258.00	118.00
258.60	114.50
259.20	112.20
259.80	107.70
260.40	107.10
261.00	110.30
261.60	107.90
262.20	106.00
262.80	108.40
263.40	106.50
264.00	112.80
264.60	110.30
265.20	111.50
265.80	108.30
266.40	104.30
267.00	98.90
267.60	103.50
268.20	105.40
268.80	104.20
269.40	106.00
270.00	107.00
270.60	106.30
271.20	112.40
271.80	109.50
272.40	110.70
273.00	115.00
273.60	106.30
274.20	100.20
274.80	104.10
275.40	101.00
276.00	110.30
276.60	108.80
277.20	105.50
277.80	102.80
278.40	106.30
279.00	105.20
279.60	103.90
280.20	109.80
280.80	108.90
281.40	122.60
282.00	115.80
282.60	116.70
283.20	117.80
283.80	120.00
284.40	117.70
285.00	122.40
285.60	126.10
286.20	127.20
286.80	135.60
287.40	136.10
288.00	138.40
288.60	136.10
289.20	128.10
289.80	134.30
290.40	124.30
291.00	127.00
291.60	130.90
292.20	135.90
292.80	135.70
293.40	131.20
294.00	130.20
294.60	133.30
295.20	129.90
295.80	136.90
296.40	144.20
297.00	140.70
297.60	141.90
298.20	142.10
298.80	144.70
299.40	145.70
300.00	140.40
300.60	144.00
301.20	135.80
301.80	131.80
302.40	132.20
303.00	128.00
303.60	129.90
304.20	128.30
304.80	132.40
305.40	136.80
306.00	138.10
306.60	136.80
307.20	138.00
307.80	135.90
308.40	133.20
309.00	137.10
309.60	144.20
310.20	147.20
310.80	144.80
311.40	153.60
312.00	149.40
312.60	142.70
313.20	144.30
313.80	142.40
314.40	148.20
315.00	154.80
315.60	160.90
316.20	161.40
316.80	158.60
317.40	157.00
318.00	155.20
318.60	159.50
319.20	156.50
319.80	158.50
320.40	148.20
321.00	142.80
321.60	145.00
322.20	143.70
322.80	140.40
323.40	154.80
324.00	149.80
324.60	158.10
325.20	152.80
325.80	156.30
326.40	161.70
327.00	157.90
327.60	160.40
328.20	158.40
328.80	169.50
329.40	167.20
330.00	167.00
330.60	174.80
331.20	172.60
331.80	168.70
332.40	161.50
333.00	171.00
333.60	171.80
334.20	166.70
334.80	173.20
335.40	177.20
336.00	174.80
336.60	168.80
337.20	159.30
337.80	164.20
338.40	167.60
339.00	165.50
339.60	166.50
340.20	167.70
340.80	167.70
341.40	172.40
342.00	176.70
342.60	171.50
343.20	168.00
343.80	174.40
344.40	169.10
345.00	160.30
345.60	162.20
346.20	157.40
346.80	152.30
347.40	159.00
348.00	162.10
348.60	164.80
349.20	166.40
349.80	165.10
350.40	159.30
351.00	164.90
351.60	159.20
352.20	162.60
352.80	163.80
353.40	159.70
354.00	161.40
354.60	168.90
355.20	168.70
355.80	162.80
356.40	150.50
357.00	160.10
357.60	152.30
358.20	148.00
358.80	151.00
359.40	148.50
360.00	157.90
360.60	159.10
361.20	155.40
361.80	161.30
362.40	156.40
363.00	154.40
363.60	159.20
364.20	165.80
364.80	164.00
365.40	170.60
366.00	166.40
366.60	171.50
367.20	168.20
367.80	170.40
368.40	164.00
369.00	158.70
369.60	163.10
370.20	162.70
370.80	160.50
371.40	162.60
372.00	171.40
372.60	174.90
373.20	164.10
373.80	165.00
374.40	165.10
375.00	161.00
375.60	165.10
376.20	157.50
376.80	150.30
377.40	160.80
378.00	154.60
378.60	157.80
379.20	154.60
379.80	153.70
380.40	155.70
381.00	158.80
381.60	157.70
382.20	151.80
382.80	147.10
383.40	144.10
384.00	146.90
384.60	146.40
385.20	143.40
385.80	156.40
386.40	155.10
387.00	160.40
387.60	163.20
388.20	156.20
388.80	148.90
389.40	146.10
390.00	149.40
390.60	144.00
391.20	150.70
391.80	157.60
392.40	151.80
393.00	153.10
393.60	163.00
394.20	172.80
394.80	167.90
395.40	163.30
396.00	156.80
396.60	157.20
397.20	160.90
397.80	159.10
398.40	167.60
399.00	163.30
399.60	155.80
400.20	156.70
400.80	160.00
401.40	159.00
402.00	157.80
402.60	157.00
403.20	153.00
403.80	153.30
404.40	144.70
405.00	147.00
405.60	150.10
406.20	151.20
406.80	153.80
407.40	152.20
408.00	143.20
408.60	145.50
409.20	151.30
409.80	154.50
410.40	150.10
411.00	161.30
411.60	154.60
412.20	160.60
412.80	162.60
413.40	156.90
414.00	158.20
414.60	160.20
415.20	169.40
415.80	175.10
416.40	168.50
417.00	170.90
417.60	169.20
418.20	156.80
418.80	161.20
419.40	165.80
420.00	170.30
420.60	177.80
421.20	175.50
421.80	177.20
422.40	175.60
423.00	170.70
423.60	164.20
424.20	160.90
424.80	175.00
425.40	165.70
426.00	164.50
426.60	162.10
427.20	170.00
427.80	166.70
428.40	161.20
429.00	164.50
429.60	169.40
430.20	172.40
430.80	167.70
431.40	172.20
432.00	173.60
432.60	178.70
433.20	177.50
433.80	169.00
434.40	171.30
435.00	181.30
435.60	189.40
436.20	192.80
436.80	194.40
437.40	184.30
438.00	177.60
438.60	182.20
439.20	167.60
439.80	164.10
440.40	174.30
441.00	173.20
441.60	174.90
442.20	176.50
442.80	183.10
443.40	174.60
444.00	185.50
444.60	178.70
445.20	188.00
445.80	192.10
446.40	188.80
447.00	191.70
447.60	185.60
448.20	176.20
448.80	183.10
449.40	181.90
450.00	182.70
450.60	168.70
451.20	175.80
451.80	190.50
452.40	189.70
453.00	180.80
453.60	179.90
454.20	183.60
454.80	187.20
455.40	184.30
456.00	175.20
456.60	179.10
457.20	180.20
457.80	183.70
458.40	187.40
459.00	185.70
459.60	181.00
460.20	178.80
460.80	182.60
461.40	185.80
462.00	178.20
462.60	185.80
463.20	186.30
463.80	195.10
464.40	195.90
465.00	196.10
465.60	204.40
466.20	209.80
466.80	204.60
467.40	202.90
468.00	196.20
468.60	193.30
469.20	192.20
469.80	194.90
470.40	189.00
471.00	195.70
471.60	197.80
472.20	194.40
472.80	196.50
473.40	194.40
474.00	190.90
474.60	181.40
475.20	180.30
475.80	182.50
476.40	189.80
477.00	184.80
477.60	186.20
478.20	185.20
478.80	180.60
479.40	179.00
480.00	177.20
480.60	153.90
481.20	161.80
481.80	159.80
482.40	163.20
483.00	163.10
483.60	163.20
484.20	165.10
484.80	170.50
485.40	169.90
486.00	169.70
486.60	156.40
487.20	161.20
487.80	157.60
488.40	153.10
489.00	157.30
489.60	154.00
490.20	147.40
490.80	153.10
491.40	148.20
492.00	152.80
492.60	148.30
493.20	155.00
493.80	156.30
494.40	160.80
495.00	158.90
495.60	163.70
496.20	163.40
496.80	153.90
497.40	160.80
498.00	160.90
498.60	160.30
499.20	157.20
499.80	163.70
500.40	167.60
501.00	168.40
501.60	159.70
502.20	164.50
502.80	154.90
503.40	152.80
504.00	152.30
504.60	151.70
505.20	150.10
505.80	147.50
506.40	147.10
507.00	146.20
507.60	144.20
508.20	140.80
508.80	144.10
509.40	141.30
510.00	139.30
510.60	143.80
511.20	147.30
511.80	145.20
512.40	144.30
513.00	149.60
513.60	147.30
514.20	141.10
514.80	148.80
515.40	153.20
516.00	156.20
516.60	154.60
517.20	149.80
517.80	149.90
518.40	152.60
519.00	147.60
519.60	147.80
520.20	143.30
520.80	140.90
521.40	141.90
522.00	133.70
522.60	150.20
523.20	146.20
523.80	138.70
524.40	141.50
525.00	142.10
525.60	138.50
526.20	139.20
526.80	143.40
527.40	142.20
528.00	149.20
528.60	142.90
529.20	144.70
529.80	136.50
530.40	140.40
531.00	132.80
531.60	146.70
532.20	150.70
532.80	151.60
533.40	147.70
534.00	139.00
534.60	137.10
535.20	136.70
535.80	134.60
536.40	124.00
537.00	125.80
537.60	131.50
538.20	135.50
538.80	142.20
539.40	134.50
540.00	134.30
540.60	136.10
541.20	140.30
541.80	145.50
542.40	141.50
543.00	152.80
543.60	154.60
544.20	164.80
544.80	152.80
545.40	157.40
546.00	153.90
546.60	165.20
547.20	162.00
547.80	158.80
548.40	155.20
549.00	152.60
549.60	152.30
550.20	154.20
550.80	162.40
551.40	158.20
552.00	155.50
552.60	158.60
553.20	163.60
553.80	160.00
554.40	161.50
555.00	162.70
555.60	160.90
556.20	162.70
556.80	156.30
557.40	151.70
558.00	147.70
558.60	145.80
559.20	151.00
559.80	146.50
560.40	145.10
561.00	148.00
561.60	151.50
562.20	155.40
562.80	154.00
563.40	165.90
564.00	162.00
564.60	168.90
565.20	170.00
565.80	167.20
566.40	165.80
567.00	160.40
567.60	150.20
568.20	151.50
568.80	161.10
569.40	171.90
570.00	171.40
570.60	177.70
571.20	173.20
571.80	168.10
572.40	172.10
573.00	169.70
573.60	166.50
574.20	171.80
574.80	166.80
575.40	161.50
576.00	163.80
576.60	167.40
577.20	160.20
577.80	158.10
578.40	155.70
579.00	149.30
579.60	153.20
580.20	158.30
580.80	169.70
581.40	156.80
582.00	158.50
582.60	157.30
583.20	152.00
583.80	159.70
584.40	156.20
585.00	156.90
585.60	155.60
586.20	159.70
586.80	153.60
587.40	150.70
588.00	152.30
588.60	143.30
589.20	150.60
589.80	153.10
590.40	151.70
591.00	150.90
591.60	149.90
592.20	153.60
592.80	156.00
593.40	156.60
594.00	152.20
594.60	153.60
595.20	157.40
595.80	151.30
596.40	148.50
597.00	149.10
597.60	155.60
598.20	155.60
598.80	156.50
599.40	147.50
600.00	153.10
600.60	148.70
601.20	149.00
601.80	147.20
602.40	144.70
603.00	140.50
603.60	133.90
604.20	147.50
604.80	139.60
605.40	140.10
606.00	152.20
606.60	150.80
607.20	146.10
607.80	152.60
608.40	146.00
609.00	143.90
609.60	130.10
610.20	128.60
610.80	127.30
611.40	119.50
612.00	122.00
612.60	122.60
613.20	118.30
613.80	125.30
614.40	121.50
615.00	115.20
615.60	118.30
616.20	129.30
616.80	128.40
617.40	128.10
618.00	128.80
618.60	126.00
619.20	120.90
619.80	120.60
620.40	117.10
621.00	117.90
621.60	124.10
622.20	127.00
622.80	124.90
623.40	119.60
624.00	124.90
624.60	117.80
625.20	119.90
625.80	124.10
626.40	132.60
627.00	128.20
627.60	123.10
628.20	118.30
628.80	116.40
629.40	119.70
630.00	118.40
630.60	113.80
631.20	117.60
631.80	120.80
632.40	125.00
633.00	118.10
633.60	122.90
634.20	123.90
634.80	123.10
635.40	129.50
636.00	126.70
636.60	129.10
637.20	127.60
637.80	131.50
638.40	125.70
639.00	120.40
639.60	118.90
640.20	120.50
640.80	122.30
641.40	120.50
642.00	113.70
642.60	115.20
643.20	113.60
643.80	125.70
644.40	133.30
645.00	128.10
645.60	131.30
646.20	127.60
646.80	120.50
647.40	120.60
648.00	113.80
648.60	127.20
649.20	126.10
649.80	128.10
650.40	125.50
651.00	128.90
651.60	123.40
652.20	121.60
652.80	133.50
653.40	128.50
654.00	135.60
654.60	128.00
655.20	129.10
655.80	131.90
656.40	135.40
657.00	132.30
657.60	125.80
658.20	133.90
658.80	131.70
659.40	140.20
660.00	141.10
660.60	144.10
661.20	142.80
661.80	150.20
662.40	141.60
663.00	146.10
663.60	144.80
664.20	149.50
664.80	149.80
665.40	151.60
666.00	157.00
666.60	160.90
667.20	170.90
667.80	165.10
668.40	167.30
669.00	164.40
669.60	165.90
670.20	163.70
670.80	160.40
671.40	156.60
672.00	147.90
672.60	143.90
673.20	153.90
673.80	155.00
674.40	157.60
675.00	160.70
675.60	158.60
676.20	145.90
676.80	140.60
677.40	149.60
678.00	149.30
678.60	144.40
679.20	129.60
679.80	132.70
680.40	129.40
681.00	127.00
681.60	137.20
682.20	136.70
682.80	130.10
683.40	133.50
684.00	139.90
684.60	138.50
685.20	131.90
685.80	129.90
686.40	134.60
687.00	135.10
687.60	131.40
688.20	144.70
688.80	145.40
689.40	143.20
690.00	141.70
690.60	137.70
691.20	148.10
691.80	131.50
692.40	137.70
693.00	136.50
693.60	135.90
694.20	134.70
694.80	132.60
695.40	133.80
696.00	125.70
696.60	121.80
697.20	125.70
697.80	131.80
698.40	126.70
699.00	130.10
699.60	132.60
700.20	132.90
700.80	136.30
701.40	129.60
702.00	134.80
702.60	137.10
703.20	146.20
703.80	144.30
704.40	149.10
705.00	146.00
705.60	129.40
706.20	129.40
706.80	129.00
707.40	130.80
708.00	126.70
708.60	119.60
709.20	126.10
709.80	128.80
710.40	128.20
711.00	133.10
711.60	126.90
712.20	111.80
712.80	116.00
713.40	111.70
714.00	122.50
714.60	127.20
715.20	135.40
715.80	139.50
716.40	143.50
717.00	133.10
717.60	140.20
718.20	127.90
718.80	131.60
719.40	134.90
720.00	143.80
720.60	140.10
721.20	137.00
721.80	144.30
722.40	128.90
723.00	131.10
723.60	135.60
724.20	138.10
724.80	126.50
725.40	121.00
726.00	122.80
726.60	125.30
727.20	119.00
727.80	122.10
728.40	124.90
729.00	118.80
729.60	123.80
730.20	125.00
730.80	122.00
731.40	125.00
732.00	126.40
732.60	123.90
733.20	126.90
733.80	124.90
734.40	119.20
735.00	117.90
735.60	116.40
736.20	118.70
736.80	119.80
737.40	127.90
738.00	130.30
738.60	125.90
739.20	126.50
739.80	140.90
740.40	139.10
741.00	133.50
741.60	131.00
742.20	138.20
742.80	135.70
743.40	130.00
744.00	127.70
744.60	134.20
745.20	135.00
745.80	130.90
746.40	134.30
747.00	131.80
747.60	131.60
748.20	129.10
748.80	126.90
749.40	123.40
750.00	127.50
750.60	133.20
751.20	129.70
751.80	122.50
752.40	127.80
753.00	130.80
753.60	136.80
754.20	132.50
754.80	131.30
755.40	130.60
756.00	135.80
756.60	138.60
757.20	140.50
757.80	138.80
758.40	143.50
759.00	139.50
759.60	148.70
760.20	156.30
760.80	153.80
761.40	154.60
762.00	155.40
762.60	153.40
763.20	152.00
763.80	139.90
764.40	138.20
765.00	151.00
765.60	141.50
766.20	143.70
766.80	143.00
767.40	136.80
768.00	139.20
768.60	147.10
769.20	142.30
769.80	142.90
770.40	147.00
771.00	139.40
771.60	145.20
772.20	144.10
772.80	147.40
773.40	141.90
774.00	143.50
774.60	151.20
775.20	144.60
775.80	150.70
776.40	146.30
777.00	137.10
777.60	139.60
778.20	133.80
778.80	137.70
779.40	134.50
780.00	135.40
780.60	141.60
781.20	135.50
781.80	135.50
782.40	136.70
783.00	135.40
783.60	140.40
784.20	141.60
784.80	149.40
785.40	147.40
786.00	152.30
786.60	147.50
787.20	150.20
787.80	151.90
788.40	152.70
789.00	156.40
789.60	155.10
790.20	148.40
790.80	153.50
791.40	157.50
792.00	153.00
792.60	148.10
793.20	155.80
793.80	152.50
794.40	162.10
795.00	159.10
795.60	159.90
796.20	154.10
796.80	147.90
797.40	151.30
798.00	152.70
798.60	148.40
799.20	151.40
799.80	152.70
800.40	164.80
801.00	151.00
801.60	142.60
802.20	147.60
802.80	149.20
803.40	145.70
804.00	143.10
804.60	146.00
805.20	144.50
805.80	143.30
806.40	146.50
807.00	142.50
807.60	147.90
808.20	146.20
808.80	153.90
809.40	156.60
810.00	159.70
810.60	161.50
811.20	162.00
811.80	161.20
812.40	165.10
813.00	166.90
813.60	164.30
814.20	165.10
814.80	164.60
815.40	165.10
816.00	166.70
816.60	169.60
817.20	169.20
817.80	164.70
818.40	164.90
819.00	165.00
819.60	157.60
820.20	166.30
820.80	165.10
821.40	166.70
822.00	168.70
822.60	161.20
823.20	165.30
823.80	160.10
824.40	158.80
825.00	156.20
825.60	157.10
826.20	154.70
826.80	153.60
827.40	152.60
828.00	162.30
828.60	150.90
829.20	154.90
829.80	151.00
830.40	147.40
831.00	147.20
831.60	143.90
832.20	141.60
832.80	146.90
833.40	147.30
834.00	150.80
834.60	156.20
835.20	155.50
835.80	151.80
836.40	146.00
837.00	147.10
837.60	148.70
838.20	142.80
838.80	154.20
839.40	158.20
840.00	156.90
840.60	154.00
841.20	151.60
841.80	142.70
842.40	140.50
843.00	140.60
843.60	142.80
844.20	141.50
844.80	143.00
845.40	140.90
846.00	149.40
846.60	153.50
847.20	144.30
847.80	148.20
848.40	144.50
849.00	141.20
849.60	141.90
850.20	143.00
850.80	138.40
851.40	131.50
852.00	128.60
852.60	135.80
853.20	133.50
853.80	148.50
854.40	142.20
855.00	138.70
855.60	146.10
856.20	149.10
856.80	143.90
857.40	137.50
858.00	140.30
858.60	142.50
859.20	137.30
859.80	138.00
860.40	145.40
861.00	141.50
861.60	137.20
862.20	130.80
862.80	137.30
863.40	141.20
864.00	140.50
864.60	142.20
865.20	145.70
865.80	146.20
866.40	141.80
867.00	138.80
867.60	136.10
868.20	141.70
868.80	136.60
869.40	136.70
870.00	139.90
870.60	142.80
871.20	146.30
871.80	153.00
872.40	144.40
873.00	143.00
873.60	133.80
874.20	132.60
874.80	135.20
875.40	137.60
876.00	134.90
876.60	133.10
877.20	128.40
877.80	130.10
878.40	135.60
879.00	136.70
879.60	139.90
880.20	145.20
880.80	139.40
881.40	135.90
882.00	138.90
882.60	137.80
883.20	128.10
883.80	127.50
884.40	123.20
885.00	135.00
885.60	136.20
886.20	144.80
886.80	151.90
887.40	146.30
888.00	150.00
888.60	148.30
889.20	146.30
889.80	146.80
890.40	142.40
891.00	147.70
891.60	143.30
892.20	137.70
892.80	139.50
893.40	146.30
894.00	149.80
894.60	142.90
895.20	154.40
895.80	147.10
896.40	145.70
897.00	149.40
897.60	152.00
898.20	146.20
898.80	153.10
899.40	161.00
900.00	163.10
900.60	157.80
901.20	151.40
901.80	157.10
902.40	159.80
903.00	156.40
903.60	155.80
904.20	158.70
904.80	163.20
905.40	155.00
906.00	151.70
906.60	150.80
907.20	150.70
907.80	150.10
908.40	147.60
909.00	148.30
909.60	150.70
910.20	147.00
910.80	150.60
911.40	146.40
912.00	146.40
912.60	159.30
913.20	161.50
913.80	164.50
914.40	162.60
915.00	154.60
915.60	168.60
916.20	168.00
916.80	171.40
917.40	169.20
918.00	166.90
918.60	168.60
919.20	169.10
919.80	169.60
920.40	166.00
921.00	176.20
921.60	169.60
922.20	169.60
922.80	168.30
923.40	164.60
924.00	161.90
924.60	160.30
925.20	170.00
925.80	176.80
926.40	169.00
927.00	166.70
927.60	173.50
928.20	170.40
928.80	167.10
929.40	169.10
930.00	165.10
930.60	157.40
931.20	154.00
931.80	147.50
932.40	139.30
933.00	144.00
933.60	142.20
934.20	138.70
934.80	145.20
935.40	142.50
936.00	151.60
936.60	155.20
937.20	156.90
937.80	149.10
938.40	148.80
939.00	145.40
939.60	152.20
940.20	156.70
940.80	151.80
941.40	152.10
942.00	161.90
942.60	155.60
943.20	154.20
943.80	158.10
944.40	159.70
945.00	159.50
945.60	154.40
946.20	147.50
946.80	146.80
947.40	142.40
948.00	148.70
948.60	150.30
949.20	160.90
949.80	157.20
950.40	158.80
951.00	157.50
951.60	145.80
952.20	144.50
952.80	138.20
953.40	136.30
954.00	135.30
954.60	131.20
955.20	136.70
955.80	122.80
956.40	132.10
957.00	120.20
957.60	115.60
958.20	119.50
958.80	118.20
959.40	121.60
960.00	113.30
960.60	111.60
961.20	116.50
961.80	117.70
962.40	131.30
963.00	136.10
963.60	133.20
964.20	132.20
964.80	134.00
965.40	139.00
966.00	135.30
966.60	136.80
967.20	143.10
967.80	142.70
968.40	139.30
969.00	143.00
969.60	138.00
970.20	150.40
970.80	153.10
971.40	164.70
972.00	149.60
972.60	152.40
973.20	153.40
973.80	151.20
974.40	142.30
975.00	136.70
975.60	139.20
976.20	144.10
976.80	135.80
977.40	147.80
978.00	140.10
978.60	143.30
979.20	147.90
979.80	166.40
980.40	159.40
981.00	154.90
981.60	158.70
982.20	165.40
982.80	162.80
983.40	162.00
984.00	159.20
984.60	145.90
985.20	146.70
985.80	140.40
986.40	141.70
987.00	146.40
987.60	149.60
988.20	159.40
988.80	152.90
989.40	158.10
990.00	159.30
990.60	170.10
991.20	168.50
991.80	167.60
992.40	169.20
993.00	165.40
993.60	165.30
994.20	164.00
994.80	163.10
995.40	167.40
996.00	157.80
996.60	158.20
997.20	168.20
997.80	165.80
998.40	161.80
999.00	151.80
999.60	152.30
1000.20	152.10
1000.80	149.20
1001.40	146.10
1002.00	154.40
1002.60	150.00
1003.20	149.30
1003.80	150.50
1004.40	151.20
1005.00	153.70
1005.60	152.40
1006.20	165.80
1006.80	166.00
1007.40	174.90
1008.00	170.80
1008.60	160.90
1009.20	163.30
1009.80	155.20
1010.40	154.40
1011.00	147.10
1011.60	142.10
1012.20	138.50
1012.80	140.90
1013.40	140.00
1014.00	138.90
1014.60	139.70
1015.20	137.70
1015.80	136.60
1016.40	133.60
1017.00	143.00
1017.60	147.10
1018.20	148.50
1018.80	146.70
1019.40	141.00
1020.00	142.60
1020.60	149.30
1021.20	149.60
1021.80	156.50
1022.40	154.30
1023.00	154.60
1023.60	148.70
1024.20	149.70
1024.80	155.60
1025.40	153.90
1026.00	151.40
1026.60	144.10
1027.20	146.00
1027.80	144.90
1028.40	142.60
1029.00	146.60
1029.60	149.00
1030.20	150.30
1030.80	153.70
1031.40	156.10
1032.00	148.50
1032.60	146.40
1033.20	144.60
1033.80	149.40
1034.40	146.90
1035.00	147.50
1035.60	148.10
1036.20	149.00
1036.80	152.90
1037.40	141.00
1038.00	148.70
1038.60	150.10
1039.20	150.60
1039.80	148.90
1040.40	158.00
1041.00	155.10
1041.60	144.70
1042.20	141.50
1042.80	145.50
