#time	SIM_6/
793.20	172.00
793.80	168.80
794.40	174.80
795.00	183.50
795.60	180.60
796.20	185.50
796.80	190.70
797.40	191.60
798.00	197.30
798.60	193.10
799.20	177.70
799.80	169.30
800.40	168.40
801.00	172.40
801.60	174.20
802.20	181.00
802.80	172.40
803.40	174.40
804.00	176.40
804.60	171.70
805.20	172.20
805.80	169.30
806.40	168.60
807.00	168.60
807.60	167.40
808.20	170.80
808.80	171.00
809.40	169.70
810.00	174.70
810.60	182.70
811.20	184.70
811.80	183.00
812.40	180.80
813.00	185.20
813.60	191.70
814.20	188.80
814.80	188.10
815.40	185.30
816.00	186.80
816.60	185.40
817.20	183.50
817.80	194.40
818.40	199.50
819.00	197.60
819.60	192.40
820.20	194.60
820.80	191.60
821.40	193.40
822.00	199.10
822.60	194.60
823.20	192.10
823.80	186.00
824.40	191.80
825.00	193.70
825.60	197.40
826.20	181.70
826.80	181.40
827.40	180.10
828.00	182.70
828.60	185.60
829.20	186.80
829.80	193.90
830.40	199.90
831.00	200.90
831.60	197.70
832.20	188.10
832.80	195.60
833.40	196.50
834.00	194.60
834.60	198.90
835.20	198.80
835.80	202.30
836.40	200.40
837.00	184.60
837.60	191.30
838.20	185.10
838.80	180.80
839.40	192.70
840.00	191.60
840.60	186.70
841.20	191.20
841.80	190.20
842.40	191.70
843.00	194.70
843.60	197.70
844.20	187.20
844.80	185.00
845.40	182.90
846.00	182.80
846.60	177.00
847.20	181.30
847.80	192.00
848.40	188.50
849.00	185.10
849.60	178.30
850.20	176.50
850.80	171.70
851.40	167.40
852.00	161.90
852.60	161.20
853.20	151.80
853.80	152.90
854.40	157.90
855.00	155.50
855.60	165.40
856.20	162.60
856.80	159.70
857.40	158.80
858.00	157.00
858.60	156.80
859.20	147.00
859.80	161.70
860.40	154.70
861.00	164.80
861.60	170.00
862.20	165.00
862.80	160.00
863.40	161.10
864.00	160.80
864.60	165.30
865.20	170.50
865.80	173.60
866.40	174.10
867.00	177.80
867.60	181.80
868.20	193.70
868.80	188.50
869.40	189.40
870.00	183.80
870.60	174.00
871.20	178.60
871.80	176.70
872.40	175.20
873.00	173.90
873.60	157.30
874.20	149.80
874.80	156.50
875.40	156.00
876.00	168.50
876.60	172.20
877.20	165.90
877.80	173.00
878.40	172.90
879.00	176.00
879.60	173.70
880.20	176.30
880.80	172.30
881.40	166.30
882.00	167.80
882.60	155.40
883.20	167.40
883.80	171.10
884.40	176.00
885.00	182.50
885.60	188.70
886.20	177.50
886.80	175.40
887.40	172.60
888.00	186.00
888.60	183.00
889.20	185.60
889.80	187.90
890.40	182.90
891.00	167.60
891.60	177.80
892.20	175.10
892.80	178.90
893.40	174.90
894.00	181.90
894.60	176.90
895.20	172.70
895.80	178.50
896.40	174.30
897.00	179.90
897.60	182.80
898.20	186.50
898.80	183.30
899.40	185.90
900.00	187.20
900.60	187.20
901.20	186.50
901.80	181.50
902.40	186.50
903.00	194.00
903.60	192.00
904.20	190.50
904.80	180.80
905.40	183.60
906.00	178.40
906.60	176.70
907.20	182.80
907.80	176.90
908.40	179.80
909.00	175.40
909.60	177.20
910.20	185.70
910.80	186.30
911.40	184.80
912.00	186.40
912.60	185.40
913.20	190.50
913.80	192.20
914.40	191.70
915.00	190.10
915.60	183.10
916.20	187.20
916.80	180.00
917.40	183.30
918.00	182.90
918.60	181.90
919.20	192.00
919.80	192.00
920.40	192.00
921.00	195.70
921.60	193.20
922.20	184.60
922.80	182.60
923.40	180.50
924.00	185.00
924.60	184.90
925.20	183.90
925.80	174.00
926.40	184.70
927.00	180.70
927.60	182.70
928.20	187.40
928.80	182.60
929.40	182.90
930.00	186.60
930.60	181.70
931.20	179.20
931.80	179.40
932.40	174.80
933.00	170.80
933.60	175.00
934.20	164.80
934.80	169.40
935.40	169.20
936.00	173.20
936.60	174.00
937.20	167.90
937.80	160.50
938.40	167.10
939.00	177.60
939.60	175.50
940.20	174.40
940.80	178.50
941.40	175.90
942.00	175.00
942.60	176.30
943.20	172.00
943.80	175.30
944.40	165.60
945.00	175.20
945.60	181.40
946.20	183.50
946.80	178.00
947.40	187.20
948.00	185.00
948.60	186.00
949.20	174.40
949.80	176.40
950.40	171.40
951.00	161.00
951.60	156.40
952.20	160.00
952.80	165.20
953.40	170.90
954.00	164.10
954.60	164.30
955.20	168.70
955.80	166.70
956.40	168.70
957.00	180.80
957.60	177.10
