0.01 735314267.029097 590891.117350
0.02 387507922.067117 594443.961648
0.03 271309395.687517 555924.109536
0.04 213035583.511145 562626.163392
0.05 178010655.217753 558324.299091
0.06 154592456.531448 576929.679819
0.07 137772019.068170 541222.850726
0.08 125184044.125767 528928.303206
0.09 115322619.729917 539678.856358
0.10 107443725.523836 579267.204252
