#	SIM_20_0.05_0		#	SIM_20_0.05_-10		#	SIM_20_0.05_-12		#	SIM_20_0.05_-15		#	SIM_20_0.05_-2		#	SIM_20_0.05_-4		#	SIM_20_0.05_-5		#	SIM_20_0.05_-6		#	SIM_20_0.05_-7		#	SIM_20_0.05_-8		#	SIM_20_0.05_-9	
1	2439177.84738991	1	22952447.1143340	1	27384510.9234424	1	33209745.7938953	1	6541687.87117487	1	10644271.6874476	1	12829180.5069592	1	14988906.1156639	1	16798279.9040198	1	19091428.0713254	1	21142715.0958690
2500	2268896.24255953	2500	16162970.9254154	2500	18396651.9033156	2500	20995833.4992021	2500	5630077.83323658	2500	8615888.48561000	2500	10382889.5856849	2500	11822612.2273739	2500	12573670.0549261	2500	14364517.7377488	2500	15575544.4923970
5000	3011744.61019195	5000	16753082.6701819	5000	17541082.5189279	5000	21188476.6599509	5000	6404930.46954518	5000	9367219.23457356	5000	10521167.6742986	5000	12796294.8542967	5000	13374931.4816252	5000	15329647.8932109	5000	16506804.5661320
7500	2736260.62246139	7500	16437422.2672077	7500	19168262.5363389	7500	20881081.6428731	7500	6246526.96003146	7500	9399705.24955295	7500	10637457.1876647	7500	12202221.8540814	7500	13199620.0880003	7500	14615491.2810771	7500	15694304.4018594
10000	3201447.93046928	10000	16576566.8780356	10000	18935095.1314155	10000	20795794.2685807	10000	6560568.28601795	10000	9405906.39812926	10000	10523164.4845231	10000	12120325.4450397	10000	13108540.5500465	10000	14448765.2681113	10000	15533634.8769720
12500	3517534.95214918	12500	16771953.4855809	12500	19133739.6614842	12500	21185684.0662936	12500	6742246.07201931	12500	9643974.42647848	12500	10689503.6422275	12500	12027574.9542228	12500	13448505.6886211	12500	14346319.7917226	12500	15337820.1878624
15000	4090387.37424291	15000	17134135.9553227	15000	17572981.3284947	15000	21516504.7662561	15000	6807400.93633688	15000	10015779.4053881	15000	10774362.6570917	15000	11837784.5772761	15000	13901104.0892479	15000	14059559.6136444	15000	14903579.9717781
17500	3996711.26315437	17500	16992208.2600646	17500	18335293.8302250	17500	20675357.0682946	17500	6997679.03156013	17500	9993888.94019417	17500	11210010.2733170	17500	11408168.0279727	17500	13623541.3686856	17500	14025420.6813964	17500	15250773.0891764
20000	3386259.28293722	20000	16867338.9413440	20000	18903330.7015210	20000	20984788.5112912	20000	6686456.48807531	20000	9875459.07374498	20000	10536213.6799843	20000	11828759.5048332	20000	13695516.2571162	20000	14262102.7418280	20000	15545876.0092427
22500	2732286.66982039	22500	16188274.3106867	22500	18922387.2876662	22500	20575580.7688930	22500	6360100.60879105	22500	9060495.51508425	22500	9944818.42895948	22500	11606595.2203871	22500	13062647.5211875	22500	14249500.0128036	22500	15792283.0781647
25000	3045838.27279710	25000	16429290.8740414	25000	18359441.0269313	25000	20927739.3889024	25000	6281671.67929791	25000	9044181.82377154	25000	10441348.8504992	25000	11365580.4082679	25000	13123747.1272975	25000	14243467.5103858	25000	15241014.8566889
27500	2364898.55862596	27500	15628573.9797524	27500	19129107.6205414	27500	20030776.8168432	27500	5816928.51426800	27500	8745870.98130606	27500	10680596.0275074	27500	11604278.2650629	27500	12827975.8725702	27500	13712156.5834651	27500	15101570.9275348
