0.000000000000000000e+00 9.048133999999999233e+00
-1.000000000000000000e+01 9.265790000000000859e+00
-1.200000000000000000e+01 9.289291000000000409e+00
-1.500000000000000000e+01 9.314076999999999273e+00
-2.000000000000000000e+00 9.111681000000000807e+00
-4.000000000000000000e+00 9.161609999999999587e+00
-5.000000000000000000e+00 9.183192000000000021e+00
-6.000000000000000000e+00 9.206785999999999248e+00
-7.000000000000000000e+00 9.225787000000000404e+00
-8.000000000000000000e+00 9.241061000000000192e+00
-9.000000000000000000e+00 9.256693000000000282e+00
