0.000000000000000000e+00 9.857912000000000674e+00
-1.000000000000000000e+01 1.011457700000000060e+01
-1.200000000000000000e+01 1.014191499999999913e+01
-1.500000000000000000e+01 1.017283399999999993e+01
-2.000000000000000000e+00 9.929235999999999507e+00
-4.000000000000000000e+00 9.986931999999999476e+00
-5.000000000000000000e+00 1.001347900000000024e+01
-6.000000000000000000e+00 1.003790799999999983e+01
-7.000000000000000000e+00 1.005881699999999945e+01
-8.000000000000000000e+00 1.007986499999999985e+01
-9.000000000000000000e+00 1.009726399999999913e+01
