#z		N		P		G		C		D		W
0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	8.700318
0.025000	0.000000	0.000000	0.000000	0.000000	0.000000	8.800646
0.041667	0.000000	0.000000	0.000000	0.000000	0.000000	8.695550
0.058333	0.000000	0.000000	0.000000	0.000000	0.000000	8.709828
0.075000	0.000000	0.000000	0.000000	0.000000	0.000000	8.808066
0.091667	0.000000	0.000000	0.000000	0.000000	0.000000	8.725024
0.108333	0.000000	0.000000	0.000000	0.000000	0.000000	8.710746
0.125000	0.000000	0.000000	0.000000	0.000000	0.000000	8.833205
0.141667	0.000000	0.000000	0.000000	0.000000	0.000000	8.742999
0.158333	0.000000	0.000000	0.000000	0.000000	0.000000	8.755747
0.175000	0.000000	0.000000	0.000000	0.000000	0.000000	8.785170
0.191667	0.000000	0.000000	0.000000	0.000000	0.000000	8.625307
0.208333	0.000000	0.000000	0.000000	0.000000	0.000000	8.618397
0.225000	0.000000	0.000000	0.000000	0.000000	0.000000	8.704575
0.241667	0.000000	0.000000	0.000000	0.000000	0.000000	8.494306
0.258333	0.001632	0.000000	0.000000	0.000000	0.000000	8.169149
0.275000	0.032381	0.000076	0.000000	0.000000	0.000000	7.715924
0.291667	0.301062	0.009026	0.000000	0.000000	0.000000	7.276135
0.308333	1.242928	0.150582	0.000280	0.000000	0.000000	7.494436
0.325000	2.045251	1.002445	0.018561	0.000000	0.000000	8.143066
0.341667	1.519386	2.376170	0.289283	0.001963	0.000000	5.992464
0.358333	0.637310	1.854334	1.778711	0.054766	0.000153	2.224798
0.375000	0.186303	0.527446	4.000296	0.592411	0.003697	0.519032
0.391667	0.037454	0.081079	3.909682	3.052031	0.057316	0.095867
0.408333	0.006298	0.008796	1.683227	6.922422	0.396802	0.012468
0.425000	0.000739	0.000918	0.308150	8.347829	1.347999	0.001071
0.441667	0.000306	0.000153	0.030749	7.149469	2.697477	0.000076
0.458333	0.000051	0.000102	0.003085	6.107835	3.517673	0.000000
0.475000	0.000025	0.000025	0.000178	7.021119	2.750739	0.000000
0.491667	0.000102	0.000051	0.000153	8.365013	1.211338	0.000025
0.508333	0.000025	0.000076	0.000229	8.343367	1.132120	0.000000
0.525000	0.000025	0.000000	0.000204	7.088583	2.576063	0.000000
0.541667	0.000127	0.000102	0.001989	6.074103	3.484120	0.000000
0.558333	0.000076	0.000102	0.024196	7.055004	2.759382	0.000127
0.575000	0.000790	0.000535	0.276662	8.351041	1.403811	0.000943
0.591667	0.006221	0.007470	1.577620	6.993048	0.433695	0.010377
0.608333	0.036919	0.070294	3.782276	3.148714	0.063486	0.090334
0.625000	0.172713	0.486957	3.986171	0.630375	0.004870	0.497793
0.641667	0.606230	1.795131	1.837175	0.061498	0.000102	2.200856
0.658333	1.472014	2.348761	0.310394	0.002703	0.000000	6.004676
0.675000	2.025772	1.025265	0.020882	0.000076	0.000000	8.117034
0.691667	1.234489	0.163968	0.000688	0.000000	0.000000	7.466594
0.708333	0.314346	0.010301	0.000000	0.000000	0.000000	7.295716
0.725000	0.037429	0.000255	0.000000	0.000000	0.000000	7.730967
0.741667	0.001963	0.000000	0.000000	0.000000	0.000000	8.163260
0.758333	0.000051	0.000000	0.000000	0.000000	0.000000	8.505728
0.775000	0.000000	0.000000	0.000000	0.000000	0.000000	8.695142
0.791667	0.000000	0.000000	0.000000	0.000000	0.000000	8.635301
0.808333	0.000000	0.000000	0.000000	0.000000	0.000000	8.630967
0.825000	0.000000	0.000000	0.000000	0.000000	0.000000	8.750826
0.841667	0.000000	0.000000	0.000000	0.000000	0.000000	8.727624
0.858333	0.000000	0.000000	0.000000	0.000000	0.000000	8.766889
0.875000	0.000000	0.000000	0.000000	0.000000	0.000000	8.818978
0.891667	0.000000	0.000000	0.000000	0.000000	0.000000	8.707711
0.908333	0.000000	0.000000	0.000000	0.000000	0.000000	8.723723
0.925000	0.000000	0.000000	0.000000	0.000000	0.000000	8.795802
0.941667	0.000000	0.000000	0.000000	0.000000	0.000000	8.717757
0.958333	0.000000	0.000000	0.000000	0.000000	0.000000	8.715615
0.975000	0.000000	0.000000	0.000000	0.000000	0.000000	8.779816
0.991667	0.000000	0.000000	0.000000	0.000000	0.000000	8.688844
