0.000000	 0.000000	 0.000000	 0.000000
0.047619	 0.000000	 0.000000	 0.000000
0.095238	 0.000000	 0.000000	 0.000000
0.142857	 0.000000	 0.000000	 0.000000
0.190476	 0.000000	 0.000000	 0.000000
0.238095	 -1.550779	 -0.565961	 2.116740
0.285714	 -51030.439223	 -50965.116710	 101995.555934
0.333333	 -1426434.854384	 -1416315.263947	 2842750.118330
0.380952	 -3597994.935612	 -3567033.133649	 7165028.069264
0.428571	 -4480535.548252	 -4454311.444132	 8934846.992390
0.476190	 -3626069.339558	 -3658375.774039	 7284445.113603
0.523810	 -3536936.211450	 -3556091.154621	 7093027.366078
0.571429	 -4295329.847041	 -4310482.693029	 8605812.540072
0.619048	 -3515851.448002	 -3519167.186072	 7035018.634074
0.666667	 -1423604.827745	 -1431398.697890	 2855003.525633
0.714286	 -53112.538976	 -55287.587966	 108400.126942
0.761905	 -8.961237	 -2.692060	 11.653297
0.809524	 0.000000	 0.000000	 0.000000
0.857143	 0.000000	 0.000000	 0.000000
0.904762	 0.000000	 0.000000	 0.000000
0.952381	 0.000000	 0.000000	 0.000000
