A-S-P-S -33.242605 12.916297
C-S-P-S -34.185655 8.908838
G-S-P-S -30.805764 10.481710
P-S-P-S -155.662335 9.131741
S-P-S-A 53.762201 8.730926
S-P-S-C 55.785285 11.191436
S-P-S-G 52.199146 9.362807
S-P-S-P -179.955960 9.483263
S-P-S-T 57.711719 8.166652
T-S-P-S -45.182386 8.157712
