A-S-P 113.012847 4.630343
C-S-P 103.609938 4.633306
G-S-P 113.314866 4.561177
P-S-A 108.457062 4.580762
P-S-C 112.196904 4.652367
P-S-G 108.199290 4.619908
P-S-P 120.289883 4.812930
P-S-T 112.524252 4.636727
S-P-S 94.321466 4.983708
T-S-P 102.972684 4.611234
