#	SIM_0.2_-3.82		#	SIM_200_-3.82		#	SIM_20_-3.82		#	SIM_2_-3.82	
1	1041.08685609754	1	1038.91968741648	1	1038.68221217180	1	1039.15484344131
500	1039.09302177781	500	1038.92650222437	500	1038.71809772493	500	1039.51605420604
1000	1041.00356704412	1000	1038.91724244625	1000	1038.77258704314	1000	1038.59371679351
1500	1050.35222368720	1500	1038.92998071232	1500	1038.83080474742	1500	1038.29409725144
2000	1046.95367453867	2000	1038.92533432560	2000	1038.79576745797	2000	1037.95589531074
2500	1041.65820316635	2500	1038.93374455336	2500	1038.82493978546	2500	1038.54295294482
3000	1044.05448656779	3000	1038.94211759253	3000	1038.77489992370	3000	1038.68255433826
3500	1045.59720650068	3500	1038.93834002691	3500	1038.72197528239	3500	1038.85494921916
4000	1049.01275842579	4000	1038.94037615813	4000	1038.65992735921	4000	1038.42689047992
4500	1044.30920481961	4500	1038.95706360280	4500	1038.71788273578	4500	1038.61475195481
5000	1043.31571985817	5000	1038.95314168688	5000	1038.67008380662	5000	1039.02290455713
5500	1046.73702634549	5500	1038.95960684865	5500	1038.68720593284	5500	1039.31963961082
6000	1040.21786808544	6000	1038.96027391801	6000	1038.70806181167	6000	1038.95903349405
6500	1039.09666916132	6500	1038.95345225577	6500	1038.82719892251	6500	1039.62477070064
7000	1036.03747186540	7000	1038.95174981001	7000	1038.82817352343	7000	1038.53401556138
7500	1040.28296612090	7500	1038.93841901416	7500	1038.61354468686	7500	1038.55595566843
8000	1036.64439748209	8000	1038.94061601763	8000	1038.57123247967	8000	1039.00126096026
8500	1032.18403349881	8500	1038.93544750033	8500	1038.49313680953	8500	1039.20370649483
9000	1031.62878240217	9000	1038.92836312552	9000	1038.68273704283	9000	1039.37920215557
9500	1028.09092689020	9500	1038.92673404289	9500	1038.58803643783	9500	1038.90952688521
10000	1020.64279068397	10000	1038.91945597065	10000	1038.60922559592	10000	1038.92831734528
