#	SIM_0.2_-3.82		#	SIM_200_-3.82		#	SIM_20_-3.82		#	SIM_2_-3.82	
1	1275863.87451446	1	703443.240316987	1	745514.137996865	1	830675.690650055
500	861720.965643237	500	268835.951769107	500	544949.604970998	500	272017.397423986
1000	1480838.29687175	1000	640114.679884295	1000	-439030.136509258	1000	-27679.1586490430
1500	7247098.34617936	1500	-72613.8336901144	1500	276019.620040000	1500	-37983.9005527088
2000	4494057.82697787	2000	-23360.0420925527	2000	535303.845426633	2000	-430662.193700012
2500	1778988.84571891	2500	-368738.138722100	2500	9461.40695665244	2500	178807.547125724
3000	3164701.39458170	3000	1133164.99091917	3000	621422.500515411	3000	94934.8952088204
3500	4358117.20917272	3500	593145.776475752	3500	699015.462572413	3500	220601.728337290
4000	5092892.94930921	4000	-589584.602975782	4000	-275415.934704733	4000	-237644.397215664
4500	3244498.23228565	4500	-234134.579170440	4500	139542.908334556	4500	-191676.598467031
5000	3077270.62814170	5000	649787.668550927	5000	5245.02186825409	5000	692443.459002940
5500	4057604.54935677	5500	-93971.9360800578	5500	-659574.576310774	5500	100542.222833314
6000	1043328.98040776	6000	18739.3416374905	6000	161523.328761672	6000	981973.994333464
6500	987657.710998435	6500	-289521.544280067	6500	666934.882679782	6500	460549.753692681
7000	-785421.580027820	7000	207998.245290037	7000	-550551.425399947	7000	177471.791287929
7500	806715.251484685	7500	-126671.447676762	7500	260493.761786140	7500	268025.270304277
8000	-1658641.94291906	8000	-466399.104442952	8000	735634.548726528	8000	890418.191414780
8500	-4307156.61797626	8500	11226.8707854873	8500	-84793.9446035394	8500	62787.6270479961
9000	-4265600.41189236	9000	66283.3807093901	9000	737363.291024164	9000	251726.506763990
9500	-5862829.52228532	9500	-468058.467590368	9500	281092.745293974	9500	-69270.5568599847
10000	-10207033.7274821	10000	-791508.653249707	10000	-98620.9547797972	10000	166893.536475102
10500	-2996939.92627059	10500	554827.407158280	10500	-155425.055374156	10500	754634.098022186
11000	-2208408.09922195	11000	706503.735842173	11000	557314.969461903	11000	576035.384213465
11500	-1258084.58744128	11500	-265616.582504336	11500	533357.896297313	11500	-39319.1718590921
12000	-1325879.70340712	12000	703669.966495640	12000	-731576.423733407	12000	-161124.512263315
12500	420015.374776175	12500	406807.324334366	12500	235631.657570738	12500	572138.798156786
13000	-158225.798589366	13000	-204032.130292335	13000	1130912.96360130	13000	257953.602578834
13500	93197.7795089364	13500	-307261.521524170	13500	429882.335629359	13500	672565.775627934
14000	593065.629298036	14000	-498348.513033439	14000	-81232.2948816165	14000	565247.594555229
14500	-2180138.38051777	14500	710652.760294132	14500	976434.274659005	14500	453981.691262428
15000	-1287445.65962507	15000	158696.417057650	15000	-600993.151872004	15000	-972622.809683185
15500	2932189.00521272	15500	-399636.006811690	15500	-250083.552461929	15500	-341697.597807038
16000	1377870.18725275	16000	-1244.32867613075	16000	-84122.3570694380	16000	-39999.9899515647
16500	219362.948025187	16500	519444.074895482	16500	228976.636021751	16500	352655.588452728
17000	2146471.42291536	17000	-308213.206115589	17000	-397436.720507475	17000	-20135.5170067587
17500	1155289.21636534	17500	772395.036915662	17500	-235083.585811546	17500	-369856.067574545
18000	1723117.25419704	18000	518499.365681774	18000	-334170.328022603	18000	-859959.564146133
18500	724091.337440546	18500	-172114.982734735	18500	-459662.761346890	18500	255439.480284273
19000	1131918.16468567	19000	45909.4430870145	19000	548140.307085874	19000	596324.596659772
19500	956010.857830577	19500	970524.407100619	19500	-669290.153533217	19500	-365334.309379806
20000	-601970.119405212	20000	78976.0201677627	20000	84982.1662553997	20000	647521.396066030
20500	-1247886.24157229	20500	-499038.613072589	20500	-492539.331495787	20500	-75553.5082026258
21000	-2758425.77128940	21000	715376.264321130	21000	-23885.6877985546	21000	118551.943347146
21500	-74145.1447740312	21500	435400.112759845	21500	-136496.481872589	21500	-96808.0162727694
22000	-4423779.73244443	22000	809612.482594743	22000	566683.441088452	22000	-237216.479227854
22500	-4025832.45676054	22500	-979865.097180328	22500	40214.4077731924	22500	38429.6742544146
23000	-3575901.88322596	23000	-604771.039737835	23000	328230.264566774	23000	-323263.160689510
23500	-4149304.43097307	23500	547569.973008229	23500	734531.943301523	23500	396079.452335523
24000	1321390.69152207	24000	975971.124238147	24000	-191847.579315366	24000	827248.768034471
24500	2665051.99024031	24500	299409.701107965	24500	760722.489017149	24500	487594.503525786
25000	382649.990842521	25000	38662.7581109465	25000	-390155.840853759	25000	-486063.954685826
25500	-789163.199317097	25500	770082.056629560	25500	261113.187002599	25500	-424904.631736629
