A-S-P 113.055535 4.710536
C-S-P 103.639319 4.721510
G-S-P 113.421634 4.681810
P-S-A 108.527602 4.651108
P-S-C 112.315682 4.707287
P-S-G 108.282928 4.636259
P-S-P 120.291201 4.863382
P-S-T 112.618142 4.707556
S-P-S 94.324088 5.025118
T-S-P 102.958206 4.696491
