A-S-P 112.947842 4.617341
C-S-P 103.590991 4.568175
G-S-P 113.200756 4.544401
P-S-A 108.438419 4.532632
P-S-C 112.192283 4.613514
P-S-G 108.229438 4.555642
P-S-P 120.230166 4.799291
P-S-T 112.515200 4.609062
S-P-S 94.263715 5.017137
T-S-P 102.965366 4.550736
