A-S-P 113.362436 4.753115
C-S-P 103.791528 4.989582
G-S-P 113.554916 4.776093
P-S-A 108.500758 4.797370
P-S-C 112.451290 4.827306
P-S-G 108.454281 4.715524
P-S-P 120.589345 4.931672
P-S-T 112.900727 4.955990
S-P-S 94.413573 4.968795
T-S-P 103.383813 4.915814
