#	SIM_0.2_-7.14		#	SIM_20_-7.14		#	SIM_2_-7.14	
1	-363372.416478565	1	-103251.697370244	1	1069641.75377654
20000	-662043.175298185	20000	-162401.608655548	20000	-1839360.75611169
40000	-195516.094829019	40000	-297423.505063784	40000	1424212.55227309
60000	-1090144.33125390	60000	166787.501501977	60000	1102339.85387403
80000	-1326825.24826882	80000	2983636.70425113	80000	262501.025899761
100000	-1344692.46975771	100000	1809572.49595401	100000	-625389.569317061
120000	108129.313742275	120000	-42319.3643721510	120000	355805.653551369
140000	1288251.43572204	140000	-288413.977595564	140000	456005.167732316
160000	46231.1386473676	160000	418097.668866079	160000	-1069971.46853896
180000	-687605.093311184	180000	-523028.058034836	180000	-309676.162886127
200000	858668.912592815	200000	-883696.129625082	200000	276032.401590662
220000	-648776.734204396	220000	-1650105.49477104	220000	-125432.084300125
240000	-21904.1766239325	240000	866803.949645858	240000	-794272.243611678
260000	1280632.13650584	260000	1966358.84954764	260000	-340230.509028913
280000	-221526.056495306	280000	-1097797.88418652	280000	180666.726491837
300000	-734931.423594372	300000	-1470826.45644606	300000	-830666.931999712
320000	166474.958410866	320000	-263460.163195334	320000	854448.297554319
340000	-840805.449497098	340000	1179510.53761180	340000	-550657.333114221
360000	309683.842211542	360000	-793200.491262570	360000	809444.388040026
380000	-489753.781467326	380000	345055.556918411	380000	169928.899750060
400000	701158.890930149	400000	803003.777315257	400000	625717.132239785
