#	SIM_0.2_-7.14		#	SIM_20_-7.14		#	SIM_2_-7.14	
1	12.9511980000000	1	12.9758410000000	1	12.9738830000000
20000	12.8990080362137	20000	12.9765995590883	20000	12.9823391878930
40000	12.9621331714232	40000	12.9788254451951	40000	13.0020895003155
60000	12.9143349259881	60000	12.9773705890698	60000	12.9687643574003
80000	12.9467686062858	80000	12.9802171563006	80000	12.9497466165725
100000	12.9665535462572	100000	12.9786636066954	100000	12.9843140835741
120000	13.0089936771262	120000	12.9734147689801	120000	12.9891874632690
140000	12.9470655113288	140000	12.9736145710984	140000	12.9659344744056
160000	12.9552275427355	160000	12.9723219277000	160000	12.9559730951654
180000	12.8942994161503	180000	12.9705972904133	180000	12.9663910611476
200000	12.9218520970709	200000	12.9698877271662	200000	12.9868217460255
220000	12.8945405069661	220000	12.9664147640356	220000	12.9847664349714
240000	12.9084185085184	240000	12.9629123660512	240000	12.9992887685533
260000	13.0096347846305	260000	12.9617013555022	260000	13.0006411777717
280000	12.9627609009310	280000	12.9632272968275	280000	12.9851932974070
300000	12.9656270230546	300000	12.9607486045340	300000	12.9532542601258
320000	12.9427313729898	320000	12.9600778710065	320000	12.9768549489686
340000	12.8903558769195	340000	12.9639119533475	340000	12.9794930909158
360000	12.9859123632740	360000	12.9620012520971	360000	12.9778267645670
380000	12.9226611694068	380000	12.9616556543151	380000	12.9973857558750
400000	12.9304049635468	400000	12.9623903812043	400000	12.9953850757762
