#	SIM_0.2_-7.14		#	SIM_20_-7.14		#	SIM_2_-7.14	
1	185264.105192540	1	-206692.583293167	1	776311.827344301
20000	478557.442837340	20000	-83094.1581882780	20000	1154525.13257192
40000	-273948.295935382	40000	946849.174204438	40000	-411767.222872609
60000	1073625.97077218	60000	-517355.235547999	60000	221108.944738802
80000	-32846.6085188644	80000	814924.492528271	80000	228064.562218926
100000	133394.953023092	100000	577045.324597747	100000	186207.141447000
120000	-43879.2689644727	120000	-973534.010646753	120000	90731.6777742143
140000	129096.238134214	140000	-132471.751583482	140000	249462.657230159
160000	599112.431375994	160000	505784.994199355	160000	-418560.037628365
180000	-535165.786555168	180000	408130.381056581	180000	141584.953063613
200000	637914.284760488	200000	52843.6126125103	200000	-106696.116365008
220000	688770.754680614	220000	5563.40728264234	220000	-18203.4255336599
240000	-111789.325622622	240000	351992.556396024	240000	-498534.878313116
260000	-362298.062784688	260000	1204788.47570526	260000	493257.290258001
280000	-217031.447144067	280000	-59493.6855659018	280000	671735.749881238
300000	819270.635186545	300000	-179787.837062443	300000	498937.481996117
320000	615617.592546940	320000	233198.199267073	320000	14601.2394584108
340000	135956.735658391	340000	-549306.112076802	340000	-366825.207332717
360000	363924.839507231	360000	304576.413847557	360000	667391.674332026
380000	-556705.445530494	380000	-91.5026651429650	380000	-223294.309780736
400000	30746.8892320484	400000	178262.146890288	400000	-420641.674291030
