#	SIM_0.2_-7.14		#	SIM_20_-7.14		#	SIM_2_-7.14	
1	2360.10855061510	1	2360.00910949380	1	2359.35449827254
20000	2361.34082357556	20000	2360.49947096290	20000	2360.19031005282
40000	2363.24818616211	40000	2359.93581961640	40000	2357.86554164971
60000	2358.84520235912	60000	2360.58194710869	60000	2360.89819564419
80000	2358.46545893110	80000	2359.87452207062	80000	2360.19311699729
100000	2359.72154537211	100000	2361.03315109484	100000	2359.93027867736
120000	2363.50108297207	120000	2359.56828816612	120000	2362.38484830684
140000	2357.40921705560	140000	2360.08849970635	140000	2359.22816018979
160000	2362.00427381194	160000	2359.61267265936	160000	2357.67075930223
180000	2359.08644323569	180000	2360.28357307581	180000	2360.12337544704
200000	2358.78225151848	200000	2361.10964837844	200000	2360.04649025125
220000	2359.70300928686	220000	2361.05887151081	220000	2360.92842519091
240000	2362.18666571606	240000	2359.99093141126	240000	2359.98490993292
260000	2365.15120827314	260000	2358.57514558295	260000	2360.02608150177
280000	2361.12329212398	280000	2360.25869389556	280000	2359.22727371423
300000	2360.26520792975	300000	2360.49873805980	300000	2358.48897209751
320000	2357.76637332360	320000	2359.78971029605	320000	2360.39863086075
340000	2355.64983941051	340000	2360.57967598676	340000	2358.88539868052
360000	2353.65811437021	360000	2359.16445178704	360000	2361.21150324414
380000	2359.62440387756	380000	2360.69551689056	380000	2357.69082881894
400000	2362.95239130991	400000	2360.19127227681	400000	2360.96348073250
