A-S-P-S  -22.60  17
C-S-P-S  -32.72	 17
G-S-P-S  -22.30	 17
P-S-P-S -154.80  17
S-P-S-A   50.69	 17
S-P-S-C   54.50	 17
S-P-S-G   50.66	 17
S-P-S-P -179.17	 17
S-P-S-T   54.69	 17
T-S-P-S  -33.42	 17











