0.000000E+00	3.196571E+06	3.196571E+06	3.196574E+06	3.196569E+06
3.125000E-02	3.172241E+06	3.172265E+06	3.172261E+06	3.172196E+06
6.250000E-02	3.333368E+06	3.333375E+06	3.333374E+06	3.333355E+06
9.375000E-02	2.915534E+06	2.915473E+06	2.915471E+06	2.915657E+06
1.250000E-01	3.086867E+06	3.086884E+06	3.086885E+06	3.086831E+06
1.562500E-01	3.279732E+06	3.279890E+06	3.279898E+06	3.279409E+06
1.875000E-01	3.483198E+06	3.483204E+06	3.483202E+06	3.483186E+06
2.187500E-01	4.348614E+06	4.348491E+06	4.348489E+06	4.348861E+06
2.500000E-01	4.309495E+06	4.307399E+06	4.307393E+06	4.313693E+06
2.812500E-01	3.447325E+06	3.450087E+06	3.450041E+06	3.441847E+06
3.125000E-01	-7.024010E+05	-6.307164E+05	-6.318830E+05	-8.446036E+05
3.437500E-01	-1.211435E+07	-1.114135E+07	-1.119134E+07	-1.401036E+07
3.750000E-01	-2.398645E+07	-1.974677E+07	-1.990773E+07	-3.230485E+07
4.062500E-01	-2.227436E+07	-2.183939E+07	-2.209910E+07	-2.288458E+07
4.375000E-01	6.179729E+06	2.943530E+06	2.971877E+06	1.262378E+07
4.687500E-01	1.538343E+07	1.302923E+07	1.291928E+07	2.020179E+07
5.000000E-01	6.449778E+06	4.441998E+06	4.421041E+06	1.048630E+07
5.312500E-01	1.968607E+07	1.814665E+07	1.805365E+07	2.285792E+07
5.625000E-01	5.347927E+06	2.579777E+06	2.404605E+06	1.105940E+07
5.937500E-01	-2.265089E+07	-2.149472E+07	-2.157052E+07	-2.488743E+07
6.250000E-01	-2.339537E+07	-1.898518E+07	-1.898435E+07	-3.221658E+07
6.562500E-01	-1.173141E+07	-1.085220E+07	-1.087455E+07	-1.346747E+07
6.875000E-01	-4.511921E+05	-3.991697E+05	-3.980296E+05	-5.563770E+05
7.187500E-01	3.562641E+06	3.566441E+06	3.566465E+06	3.555017E+06
7.500000E-01	4.478900E+06	4.476994E+06	4.477010E+06	4.482696E+06
7.812500E-01	3.775798E+06	3.775256E+06	3.775257E+06	3.776879E+06
8.125000E-01	3.324929E+06	3.324992E+06	3.325004E+06	3.324791E+06
8.437500E-01	3.114673E+06	3.114789E+06	3.114789E+06	3.114440E+06
8.750000E-01	3.304414E+06	3.304429E+06	3.304421E+06	3.304392E+06
9.062500E-01	2.895517E+06	2.895521E+06	2.895516E+06	2.895513E+06
9.375000E-01	3.405673E+06	3.405716E+06	3.405720E+06	3.405582E+06
9.687500E-01	3.410010E+06	3.410042E+06	3.410038E+06	3.409951E+06
1.000000E+00	3.196571E+06	3.196571E+06	3.196574E+06	3.196569E+06

