0.000000000000000000e+00 3.196571000000000000e+06 3.196571000000000000e+06 3.196574000000000000e+06 3.196569000000000000e+06
3.125000000000000000e-02 3.291125500000000000e+06 3.291153500000000000e+06 3.291149500000000000e+06 3.291073500000000000e+06
6.250000000000000000e-02 3.369520500000000000e+06 3.369545500000000000e+06 3.369547000000000000e+06 3.369468500000000000e+06
9.375000000000000000e-02 2.905525500000000000e+06 2.905497000000000000e+06 2.905493500000000000e+06 2.905585000000000000e+06
1.250000000000000000e-01 3.195640500000000000e+06 3.195656500000000000e+06 3.195653000000000000e+06 3.195611500000000000e+06
1.562500000000000000e-01 3.197202500000000000e+06 3.197339500000000000e+06 3.197343500000000000e+06 3.196924500000000000e+06
1.875000000000000000e-01 3.404063500000000000e+06 3.404098000000000000e+06 3.404103000000000000e+06 3.403988500000000000e+06
2.187500000000000000e-01 4.062206000000000000e+06 4.061873500000000000e+06 4.061873000000000000e+06 4.062870000000000000e+06
2.500000000000000000e-01 4.394197500000000000e+06 4.392196500000000000e+06 4.392201500000000000e+06 4.398194500000000000e+06
2.812500000000000000e-01 3.504983000000000000e+06 3.508264000000000000e+06 3.508253000000000000e+06 3.498432000000000000e+06
3.125000000000000000e-01 -5.767965500000000466e+05 -5.149430500000000466e+05 -5.149562999999999884e+05 -7.004903000000000466e+05
3.437500000000000000e-01 -1.192288000000000000e+07 -1.099677500000000000e+07 -1.103294500000000000e+07 -1.373891500000000000e+07
3.750000000000000000e-01 -2.369091000000000000e+07 -1.936597500000000000e+07 -1.944604000000000000e+07 -3.226071500000000000e+07
4.062500000000000000e-01 -2.246262500000000000e+07 -2.166705500000000000e+07 -2.183481000000000000e+07 -2.388600500000000000e+07
4.375000000000000000e-01 5.763828000000000000e+06 2.761653500000000000e+06 2.688241000000000000e+06 1.184159000000000000e+07
4.687500000000000000e-01 1.753475000000000000e+07 1.558794000000000000e+07 1.548646500000000000e+07 2.152985500000000000e+07
5.000000000000000000e-01 6.449778000000000000e+06 4.441998000000000000e+06 4.421041000000000000e+06 1.048630000000000000e+07
5.312500000000000000e-01 1.753475000000000000e+07 1.558794000000000000e+07 1.548646500000000000e+07 2.152985500000000000e+07
5.625000000000000000e-01 5.763828000000000000e+06 2.761653500000000000e+06 2.688241000000000000e+06 1.184159000000000000e+07
5.937500000000000000e-01 -2.246262500000000000e+07 -2.166705500000000000e+07 -2.183481000000000000e+07 -2.388600500000000000e+07
6.250000000000000000e-01 -2.369091000000000000e+07 -1.936597500000000000e+07 -1.944604000000000000e+07 -3.226071500000000000e+07
6.562500000000000000e-01 -1.192288000000000000e+07 -1.099677500000000000e+07 -1.103294500000000000e+07 -1.373891500000000000e+07
6.875000000000000000e-01 -5.767965500000000466e+05 -5.149430500000000466e+05 -5.149562999999999884e+05 -7.004903000000000466e+05
7.187500000000000000e-01 3.504983000000000000e+06 3.508264000000000000e+06 3.508253000000000000e+06 3.498432000000000000e+06
7.500000000000000000e-01 4.394197500000000000e+06 4.392196500000000000e+06 4.392201500000000000e+06 4.398194500000000000e+06
7.812500000000000000e-01 4.062206000000000000e+06 4.061873500000000000e+06 4.061873000000000000e+06 4.062870000000000000e+06
8.125000000000000000e-01 3.404063500000000000e+06 3.404098000000000000e+06 3.404103000000000000e+06 3.403988500000000000e+06
8.437500000000000000e-01 3.197202500000000000e+06 3.197339500000000000e+06 3.197343500000000000e+06 3.196924500000000000e+06
8.750000000000000000e-01 3.195640500000000000e+06 3.195656500000000000e+06 3.195653000000000000e+06 3.195611500000000000e+06
9.062500000000000000e-01 2.905525500000000000e+06 2.905497000000000000e+06 2.905493500000000000e+06 2.905585000000000000e+06
9.375000000000000000e-01 3.369520500000000000e+06 3.369545500000000000e+06 3.369547000000000000e+06 3.369468500000000000e+06
9.687500000000000000e-01 3.291125500000000000e+06 3.291153500000000000e+06 3.291149500000000000e+06 3.291073500000000000e+06
1.000000000000000000e+00 3.196571000000000000e+06 3.196571000000000000e+06 3.196574000000000000e+06 3.196569000000000000e+06
