0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.381062000000000012e+00 0.000000000000000000e+00
2.083333000000000060e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.389238000000000639e+00 0.000000000000000000e+00
4.166667000000000287e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.390536000000000882e+00 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.381690500000001265e+00 0.000000000000000000e+00
8.333332999999999713e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.386597500000000593e+00 0.000000000000000000e+00
1.041667000000000010e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.391610499999998751e+00 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.380732999999999322e+00 0.000000000000000000e+00
1.458332999999999990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.379169499999999715e+00 0.000000000000000000e+00
1.666667000000000010e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.388873499999998984e+00 0.000000000000000000e+00
1.875000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.388600499999999016e+00 0.000000000000000000e+00
2.083332999999999990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.395962499999999551e+00 0.000000000000000000e+00
2.291667000000000010e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.411308000000000007e+00 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.422966500000001133e+00 0.000000000000000000e+00
2.708332999999999990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.420595999999999748e+00 0.000000000000000000e+00
2.916667000000000010e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.383441499999999991e+00 0.000000000000000000e+00
3.125000000000000000e-01 7.105457499999999554e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.325389499999999998e+00 0.000000000000000000e+00
3.333332999999999990e-01 2.295225500000000300e-03 4.671209000000000223e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.165530999999999651e+00 0.000000000000000000e+00
3.541667000000000010e-01 1.059588100000000005e-01 9.005047999999999872e-03 8.987173000000000427e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.742596999999999952e+00 0.000000000000000000e+00
3.750000000000000000e-01 8.899274000000000351e-01 3.026686000000000099e-01 1.555194499999999931e-02 2.402490500000000135e-04 0.000000000000000000e+00 7.124070999999999820e+00 2.485655499999999871e-05
3.958332999999999990e-01 1.563244999999999996e+00 1.522323000000000093e+00 5.149306000000000161e-01 3.504906499999999731e-02 0.000000000000000000e+00 4.648409000000000013e+00 2.098989999999999797e-03
4.166667000000000010e-01 7.863641000000000103e-01 1.364669999999999828e+00 2.772787999999999808e+00 9.450524500000000439e-01 0.000000000000000000e+00 1.412222499999999936e+00 4.396732999999999891e-02
4.375000000000000000e-01 1.381091500000000138e-01 2.807757499999999906e-01 2.876552999999999916e+00 4.821485499999999647e+00 0.000000000000000000e+00 1.439614000000000171e-01 2.834004500000000260e-01
4.583332999999999990e-01 1.342344499999999913e-02 1.968517499999999920e-02 7.519430499999999462e-01 7.584633000000000180e+00 0.000000000000000000e+00 6.092334500000000201e-03 1.035921499999999940e+00
4.791667000000000010e-01 3.160155999999999903e-03 3.264814500000000168e-03 6.960165500000001226e-02 5.843118999999999730e+00 0.000000000000000000e+00 6.158776999999999394e-04 3.157350499999999727e+00
5.000000000000000000e-01 2.941830999999999786e-03 3.044692999999999792e-03 1.292940000000000061e-02 3.588379999999999903e+00 0.000000000000000000e+00 4.696046000000000270e-04 4.970318999999999932e+00
