#time	SIM_7.5_20/
337.20	36.30
337.80	41.00
338.40	37.20
339.00	35.90
339.60	31.20
340.20	34.00
340.80	41.30
341.40	34.20
342.00	34.10
342.60	41.50
343.20	41.50
343.80	39.80
344.40	35.10
345.00	35.90
345.60	40.40
346.20	34.80
346.80	41.50
347.40	37.00
348.00	39.90
348.60	38.00
349.20	35.90
349.80	48.70
350.40	48.90
351.00	49.10
351.60	55.00
352.20	53.90
352.80	52.80
353.40	47.90
354.00	49.50
354.60	38.50
355.20	49.40
355.80	41.30
356.40	43.00
357.00	46.10
357.60	41.80
358.20	49.60
358.80	44.00
359.40	44.90
360.00	41.00
360.60	53.10
361.20	63.50
361.80	57.30
362.40	56.10
363.00	63.00
363.60	73.90
364.20	67.60
364.80	64.90
365.40	61.00
366.00	66.00
366.60	66.10
367.20	69.10
367.80	72.40
368.40	72.00
369.00	72.00
369.60	72.00
370.20	76.00
370.80	76.70
371.40	76.10
372.00	73.40
372.60	72.50
373.20	72.30
373.80	68.30
374.40	69.50
375.00	64.20
375.60	68.20
376.20	74.30
376.80	72.80
377.40	66.60
378.00	66.40
378.60	63.50
379.20	66.10
379.80	63.30
380.40	63.80
381.00	66.40
381.60	68.60
382.20	72.80
382.80	69.70
383.40	73.40
384.00	72.80
384.60	70.50
385.20	64.80
385.80	67.00
386.40	64.70
387.00	59.10
387.60	54.00
388.20	68.40
388.80	71.40
389.40	62.40
390.00	64.50
390.60	64.50
391.20	66.60
391.80	60.60
392.40	54.70
393.00	55.40
393.60	57.90
394.20	62.00
394.80	57.60
395.40	57.00
396.00	61.70
396.60	56.30
397.20	60.80
397.80	59.70
398.40	61.10
399.00	59.60
399.60	62.10
400.20	55.00
400.80	55.80
401.40	57.00
402.00	64.90
402.60	65.90
403.20	68.40
403.80	64.10
404.40	67.50
405.00	65.60
405.60	69.80
406.20	72.60
406.80	70.90
407.40	71.70
408.00	69.80
408.60	61.60
409.20	65.60
409.80	62.80
410.40	59.20
411.00	67.20
411.60	64.90
412.20	62.20
412.80	56.50
413.40	65.70
414.00	68.40
414.60	63.70
415.20	66.30
415.80	72.20
416.40	71.30
417.00	69.10
417.60	71.40
418.20	62.20
418.80	64.80
419.40	66.30
420.00	56.90
420.60	58.90
421.20	59.30
421.80	66.50
422.40	66.70
423.00	63.20
423.60	62.60
424.20	54.20
424.80	65.00
425.40	65.10
426.00	72.40
426.60	63.40
427.20	68.90
427.80	69.70
428.40	73.80
429.00	75.90
429.60	73.70
430.20	66.80
430.80	71.00
431.40	74.00
432.00	73.20
432.60	76.30
433.20	75.70
433.80	65.10
434.40	68.50
435.00	74.80
435.60	77.30
436.20	74.50
436.80	78.80
437.40	71.40
438.00	69.20
438.60	68.20
439.20	64.70
439.80	61.10
440.40	69.90
441.00	66.10
441.60	63.10
442.20	62.20
442.80	64.20
443.40	67.90
444.00	66.50
444.60	69.80
445.20	61.60
445.80	67.20
446.40	61.60
447.00	62.30
447.60	71.90
448.20	65.80
448.80	57.60
449.40	66.20
450.00	64.20
450.60	62.40
451.20	63.60
451.80	61.10
452.40	66.20
453.00	64.90
453.60	66.80
454.20	72.10
454.80	64.10
455.40	64.80
456.00	65.10
456.60	70.10
457.20	70.30
457.80	69.70
458.40	66.30
459.00	66.30
459.60	62.20
460.20	66.50
460.80	67.70
461.40	69.30
462.00	66.40
462.60	68.10
463.20	64.80
463.80	65.40
464.40	67.70
465.00	69.70
465.60	68.70
466.20	71.10
466.80	73.30
467.40	75.50
468.00	76.10
468.60	77.40
469.20	71.00
469.80	69.80
470.40	68.50
471.00	72.40
471.60	70.30
472.20	72.90
472.80	69.00
473.40	76.70
474.00	69.80
474.60	69.00
475.20	61.50
475.80	68.10
476.40	61.90
477.00	61.50
477.60	62.90
478.20	60.20
478.80	69.60
479.40	69.20
480.00	67.30
480.60	71.90
481.20	74.60
481.80	63.20
482.40	78.60
483.00	71.10
483.60	61.90
484.20	67.40
484.80	70.80
485.40	72.20
486.00	68.70
486.60	69.00
487.20	72.20
487.80	71.80
488.40	64.20
489.00	68.20
489.60	66.10
490.20	60.70
490.80	66.20
491.40	64.60
492.00	67.10
492.60	65.50
493.20	61.10
493.80	64.60
494.40	68.50
495.00	62.40
495.60	66.80
496.20	64.90
496.80	71.00
497.40	74.50
498.00	73.10
498.60	71.60
499.20	72.80
499.80	73.50
500.40	69.50
501.00	63.30
501.60	62.00
502.20	61.60
502.80	63.70
503.40	60.00
504.00	57.30
504.60	42.60
505.20	40.00
505.80	44.60
506.40	45.00
507.00	40.20
507.60	39.60
508.20	39.50
508.80	34.30
509.40	27.60
510.00	35.20
510.60	36.80
511.20	41.90
511.80	42.90
512.40	41.70
513.00	36.70
513.60	42.30
514.20	45.70
514.80	47.90
515.40	36.70
516.00	42.50
516.60	44.40
517.20	50.40
517.80	45.20
518.40	43.20
519.00	44.10
519.60	36.20
520.20	42.50
520.80	38.90
521.40	49.00
522.00	47.00
522.60	44.30
523.20	47.40
523.80	48.70
524.40	48.70
525.00	48.20
525.60	41.50
526.20	53.10
526.80	59.60
527.40	56.20
528.00	59.20
528.60	62.50
529.20	60.10
529.80	59.00
530.40	53.20
531.00	41.80
531.60	44.40
532.20	47.70
532.80	37.70
533.40	38.90
534.00	43.10
534.60	45.20
535.20	51.80
535.80	44.90
536.40	39.90
537.00	45.20
537.60	43.00
538.20	37.50
538.80	37.80
539.40	48.20
540.00	43.50
540.60	37.20
541.20	42.00
541.80	41.00
542.40	46.30
543.00	50.20
543.60	46.50
544.20	43.60
544.80	40.80
545.40	49.10
546.00	57.30
546.60	56.40
547.20	52.10
547.80	50.30
548.40	47.90
549.00	46.70
549.60	44.20
550.20	47.20
550.80	47.40
551.40	46.10
552.00	49.80
552.60	54.10
553.20	49.00
553.80	44.40
554.40	46.30
555.00	50.00
555.60	44.10
556.20	47.90
556.80	51.40
557.40	43.90
558.00	41.60
558.60	42.50
559.20	47.40
559.80	46.40
560.40	49.30
561.00	53.90
561.60	49.10
562.20	47.20
562.80	52.50
563.40	45.90
564.00	55.00
564.60	55.70
565.20	52.70
565.80	55.70
566.40	61.30
567.00	55.20
567.60	62.50
568.20	61.70
568.80	66.70
569.40	69.50
570.00	65.70
570.60	53.60
571.20	64.90
571.80	58.50
572.40	57.40
573.00	61.40
573.60	51.10
574.20	51.80
574.80	43.00
575.40	48.90
576.00	41.70
576.60	42.20
577.20	43.40
577.80	52.70
578.40	48.30
579.00	43.30
579.60	45.20
580.20	48.50
580.80	38.90
581.40	49.90
582.00	55.80
582.60	56.40
583.20	57.30
583.80	43.20
584.40	49.20
585.00	39.70
585.60	37.90
586.20	38.00
586.80	38.90
587.40	40.50
588.00	33.10
588.60	34.10
589.20	37.70
589.80	37.80
590.40	40.20
591.00	47.40
591.60	41.20
592.20	46.70
592.80	46.30
593.40	41.30
594.00	44.10
594.60	43.40
595.20	42.20
595.80	40.30
596.40	42.10
597.00	50.10
597.60	50.50
598.20	50.00
598.80	47.90
599.40	49.90
600.00	46.30
600.60	45.40
601.20	51.10
601.80	41.90
602.40	46.00
603.00	43.30
603.60	48.40
604.20	51.70
604.80	51.80
605.40	45.60
606.00	52.50
606.60	53.90
607.20	56.80
607.80	47.30
608.40	56.20
609.00	55.70
609.60	51.40
610.20	59.00
610.80	63.40
611.40	58.30
612.00	60.20
612.60	60.60
613.20	50.70
613.80	58.70
614.40	58.70
615.00	59.90
615.60	64.40
616.20	57.50
616.80	57.40
617.40	46.00
618.00	53.70
618.60	61.10
619.20	61.90
619.80	57.20
620.40	59.90
621.00	63.20
621.60	65.90
622.20	67.50
622.80	65.50
623.40	68.50
624.00	71.10
624.60	71.70
625.20	59.40
625.80	70.20
626.40	69.50
627.00	67.00
627.60	66.50
628.20	60.10
628.80	58.00
629.40	61.60
630.00	72.80
630.60	71.00
631.20	68.90
631.80	73.60
632.40	66.60
633.00	69.40
633.60	71.50
634.20	67.90
634.80	61.80
635.40	64.70
636.00	64.40
636.60	60.80
637.20	59.80
637.80	56.50
638.40	58.30
639.00	62.00
639.60	63.20
640.20	63.40
640.80	70.50
641.40	64.20
642.00	67.20
642.60	67.90
643.20	77.30
643.80	68.00
644.40	69.10
645.00	70.50
645.60	75.60
646.20	72.30
646.80	70.30
647.40	64.30
648.00	63.50
648.60	66.40
649.20	72.50
649.80	72.60
650.40	71.90
651.00	67.00
651.60	76.50
652.20	79.40
652.80	74.20
653.40	72.10
654.00	77.80
654.60	65.70
655.20	71.20
655.80	67.90
656.40	71.80
657.00	73.20
657.60	74.70
658.20	76.30
658.80	70.30
659.40	68.70
660.00	75.80
660.60	70.30
661.20	73.80
661.80	68.80
662.40	68.00
663.00	64.00
663.60	69.10
664.20	65.60
664.80	70.00
665.40	64.60
666.00	63.20
666.60	58.90
667.20	62.70
667.80	68.70
668.40	69.10
669.00	69.60
669.60	67.20
670.20	75.80
670.80	63.50
671.40	64.90
672.00	61.80
672.60	49.60
673.20	62.90
673.80	63.10
674.40	68.10
675.00	65.20
675.60	67.00
676.20	67.30
676.80	66.70
677.40	64.40
678.00	65.90
678.60	75.50
679.20	70.40
679.80	73.80
680.40	68.80
681.00	61.10
681.60	65.90
682.20	52.50
682.80	57.00
683.40	61.20
684.00	67.20
684.60	66.60
685.20	61.60
685.80	70.00
686.40	69.20
687.00	69.60
687.60	76.00
688.20	68.80
688.80	57.00
689.40	61.50
690.00	60.80
690.60	45.90
691.20	51.60
691.80	59.00
692.40	57.60
693.00	59.90
693.60	60.50
694.20	53.30
694.80	47.60
695.40	51.90
696.00	44.50
696.60	48.30
697.20	47.50
697.80	54.70
698.40	56.30
699.00	54.60
699.60	53.40
700.20	48.90
700.80	49.00
701.40	50.50
702.00	46.50
702.60	44.70
703.20	49.50
703.80	40.60
704.40	51.20
705.00	49.80
705.60	54.20
706.20	56.20
706.80	47.40
707.40	47.10
708.00	38.80
708.60	44.30
709.20	48.30
709.80	50.10
710.40	50.40
711.00	48.00
711.60	49.30
712.20	44.10
712.80	47.90
713.40	58.00
714.00	53.50
714.60	60.60
715.20	58.70
715.80	63.20
716.40	59.00
717.00	56.40
717.60	53.00
718.20	53.70
718.80	49.70
719.40	53.60
720.00	51.40
720.60	56.90
721.20	57.40
721.80	53.90
722.40	62.90
723.00	58.50
723.60	57.70
724.20	58.80
724.80	58.70
725.40	57.20
726.00	54.20
726.60	55.30
727.20	54.10
727.80	53.40
728.40	56.90
729.00	64.20
729.60	61.50
730.20	58.70
730.80	68.50
731.40	71.10
732.00	72.50
732.60	66.70
733.20	68.10
733.80	73.30
734.40	67.70
735.00	65.40
735.60	62.70
736.20	73.00
736.80	67.50
737.40	60.60
738.00	64.60
738.60	68.20
739.20	58.60
739.80	64.70
740.40	74.10
741.00	69.40
741.60	57.00
742.20	68.10
742.80	61.10
743.40	75.60
744.00	75.00
744.60	70.50
745.20	69.00
745.80	81.50
746.40	73.20
747.00	66.50
747.60	67.70
748.20	68.80
748.80	73.60
749.40	67.20
750.00	64.50
750.60	54.10
751.20	62.00
751.80	70.40
752.40	74.50
753.00	67.60
753.60	71.30
754.20	66.30
754.80	66.90
755.40	64.10
756.00	68.00
756.60	62.70
757.20	66.60
757.80	66.20
758.40	64.40
759.00	68.50
759.60	68.10
760.20	66.20
760.80	64.70
761.40	75.70
762.00	76.40
762.60	76.30
763.20	79.30
763.80	75.10
764.40	71.00
765.00	63.90
765.60	65.50
766.20	70.80
766.80	71.50
767.40	65.90
768.00	65.90
768.60	62.50
769.20	64.70
769.80	77.80
770.40	65.20
771.00	64.00
771.60	66.50
772.20	60.00
772.80	57.50
773.40	62.30
774.00	69.00
774.60	68.70
775.20	60.20
775.80	55.90
776.40	61.40
777.00	63.10
777.60	68.10
778.20	63.30
778.80	64.20
779.40	59.40
780.00	65.20
780.60	67.90
781.20	70.20
781.80	73.00
782.40	70.60
783.00	58.60
783.60	67.60
784.20	66.00
784.80	67.60
785.40	62.00
786.00	58.80
786.60	56.00
787.20	49.70
787.80	54.30
788.40	50.90
789.00	50.00
789.60	47.40
790.20	47.70
790.80	39.80
791.40	49.30
792.00	39.10
792.60	50.90
793.20	49.10
793.80	47.80
794.40	43.50
795.00	49.80
795.60	38.70
796.20	49.10
796.80	48.30
797.40	53.80
798.00	57.60
798.60	57.20
799.20	37.80
799.80	51.60
800.40	41.60
801.00	43.80
801.60	45.00
802.20	38.70
802.80	43.40
803.40	38.60
804.00	39.50
804.60	41.60
805.20	36.50
805.80	44.80
806.40	44.30
807.00	44.60
807.60	46.40
808.20	47.90
808.80	54.70
809.40	60.60
810.00	55.60
810.60	53.50
811.20	50.60
811.80	52.80
812.40	55.40
813.00	57.00
813.60	55.10
814.20	49.30
814.80	50.70
815.40	57.20
816.00	59.80
816.60	63.50
817.20	58.30
817.80	60.60
818.40	57.50
819.00	55.20
819.60	57.60
820.20	58.40
820.80	58.80
821.40	61.80
822.00	56.50
822.60	55.80
823.20	58.10
823.80	49.70
824.40	51.00
825.00	49.90
825.60	52.50
826.20	55.60
826.80	60.10
827.40	51.60
828.00	52.40
828.60	58.90
829.20	54.00
829.80	56.30
830.40	62.70
831.00	64.40
831.60	61.50
832.20	62.30
832.80	60.20
833.40	63.70
834.00	59.80
834.60	56.40
835.20	58.00
835.80	57.40
836.40	59.00
837.00	63.20
837.60	59.10
838.20	56.70
838.80	62.50
839.40	59.70
840.00	60.00
840.60	63.00
841.20	56.60
841.80	64.00
842.40	64.30
843.00	63.90
843.60	63.80
844.20	55.80
844.80	63.30
845.40	59.30
846.00	58.40
846.60	59.10
847.20	55.80
847.80	50.60
848.40	46.40
849.00	52.50
849.60	48.10
850.20	53.50
850.80	48.70
851.40	51.70
852.00	41.30
852.60	47.60
853.20	46.10
853.80	41.10
854.40	36.60
855.00	48.20
855.60	48.70
856.20	43.40
856.80	44.50
857.40	41.10
858.00	54.50
858.60	62.70
859.20	60.10
859.80	58.00
860.40	56.60
861.00	58.90
861.60	60.00
862.20	60.30
862.80	67.20
863.40	71.30
864.00	60.60
864.60	61.60
865.20	63.20
865.80	63.50
866.40	56.10
867.00	60.60
867.60	48.40
868.20	53.20
868.80	52.30
869.40	52.80
870.00	52.80
870.60	65.10
871.20	62.40
871.80	56.30
872.40	62.60
873.00	54.50
873.60	58.90
874.20	63.80
874.80	63.80
875.40	57.80
876.00	52.00
876.60	62.10
877.20	66.20
877.80	63.30
878.40	61.20
879.00	58.00
879.60	64.10
880.20	58.50
880.80	50.80
881.40	56.70
882.00	51.10
882.60	65.90
883.20	59.30
883.80	61.30
884.40	62.10
885.00	60.80
885.60	58.80
886.20	62.70
886.80	62.90
887.40	66.90
888.00	60.40
888.60	61.00
889.20	60.90
889.80	62.10
890.40	67.00
891.00	70.50
891.60	70.60
892.20	66.10
892.80	61.90
893.40	66.30
894.00	68.70
894.60	59.50
895.20	66.00
895.80	72.90
896.40	70.60
897.00	65.30
897.60	80.40
898.20	77.20
898.80	70.00
899.40	69.20
900.00	65.00
900.60	74.70
901.20	71.80
901.80	73.20
902.40	73.20
903.00	78.20
903.60	76.10
904.20	79.60
904.80	73.80
905.40	75.50
906.00	77.90
906.60	71.50
907.20	70.80
907.80	69.80
908.40	69.30
909.00	66.50
909.60	63.70
910.20	76.30
910.80	71.20
911.40	72.70
912.00	64.20
912.60	61.80
913.20	62.50
913.80	67.10
914.40	75.40
915.00	72.20
915.60	81.10
916.20	81.10
916.80	78.90
917.40	80.10
918.00	64.60
918.60	72.50
919.20	74.90
919.80	56.80
920.40	66.20
921.00	67.10
921.60	71.40
922.20	77.80
922.80	71.70
923.40	62.70
924.00	71.10
924.60	70.40
925.20	63.20
925.80	76.60
926.40	73.60
927.00	69.50
927.60	58.80
928.20	63.80
928.80	57.70
929.40	57.90
930.00	70.90
930.60	68.80
931.20	70.80
931.80	72.00
932.40	80.00
933.00	68.50
933.60	70.60
934.20	73.60
934.80	71.40
935.40	64.50
936.00	72.80
936.60	66.30
937.20	61.10
937.80	71.40
938.40	65.50
939.00	74.00
939.60	73.00
940.20	72.10
940.80	67.20
941.40	67.90
942.00	79.40
942.60	76.50
943.20	80.70
943.80	73.40
944.40	75.10
945.00	84.30
945.60	82.30
946.20	73.80
946.80	64.20
947.40	63.40
948.00	67.60
948.60	63.00
949.20	67.10
949.80	65.00
950.40	75.60
951.00	72.20
951.60	66.70
952.20	74.80
952.80	79.20
953.40	76.70
954.00	66.80
954.60	75.20
955.20	72.80
955.80	73.10
956.40	71.40
957.00	78.90
957.60	71.00
958.20	76.20
958.80	72.10
959.40	77.50
960.00	83.00
960.60	71.70
961.20	72.80
961.80	76.40
962.40	78.80
963.00	75.10
963.60	70.40
964.20	58.40
964.80	65.20
965.40	60.00
966.00	56.10
966.60	69.40
967.20	66.30
967.80	68.80
968.40	59.40
969.00	52.50
969.60	53.40
970.20	52.40
970.80	55.60
971.40	59.00
972.00	61.80
972.60	63.60
973.20	52.70
973.80	64.10
974.40	57.90
975.00	53.70
975.60	63.30
976.20	78.20
976.80	72.90
977.40	64.50
978.00	68.00
978.60	68.30
979.20	65.80
979.80	67.40
980.40	63.80
981.00	61.30
981.60	64.30
982.20	60.40
982.80	58.60
983.40	61.30
984.00	70.80
984.60	64.80
985.20	58.60
985.80	69.30
986.40	69.40
987.00	71.90
987.60	63.30
988.20	79.80
988.80	68.70
989.40	65.40
990.00	74.40
990.60	69.00
991.20	68.40
991.80	67.30
992.40	74.80
993.00	70.80
993.60	71.50
994.20	77.00
994.80	64.80
995.40	67.40
996.00	66.30
996.60	62.70
997.20	53.00
997.80	65.40
998.40	66.70
999.00	71.80
999.60	78.50
1000.20	61.60
1000.80	63.30
1001.40	77.10
1002.00	66.70
1002.60	73.10
1003.20	76.40
1003.80	72.40
1004.40	66.80
1005.00	73.50
1005.60	77.00
1006.20	77.50
1006.80	73.10
1007.40	70.60
1008.00	64.70
1008.60	75.70
1009.20	77.70
1009.80	80.80
1010.40	76.30
1011.00	72.80
1011.60	66.20
1012.20	64.20
1012.80	66.50
1013.40	63.70
1014.00	65.20
1014.60	61.00
1015.20	70.10
1015.80	68.60
1016.40	65.40
1017.00	69.30
1017.60	72.30
1018.20	78.10
1018.80	77.10
1019.40	77.80
1020.00	72.80
1020.60	76.30
1021.20	72.00
1021.80	67.30
1022.40	69.30
1023.00	74.80
1023.60	63.70
1024.20	70.40
1024.80	70.60
1025.40	65.40
1026.00	67.00
1026.60	81.50
1027.20	80.30
1027.80	71.80
1028.40	69.20
1029.00	72.40
1029.60	73.30
1030.20	87.50
1030.80	84.50
1031.40	85.60
1032.00	75.80
1032.60	75.50
1033.20	71.20
1033.80	63.30
1034.40	69.90
1035.00	68.70
1035.60	67.60
1036.20	70.50
1036.80	67.10
1037.40	66.40
1038.00	74.70
1038.60	66.90
1039.20	67.60
1039.80	65.70
1040.40	76.70
1041.00	79.90
1041.60	66.70
1042.20	65.50
