#time	SIM_7.5_0/
1039.80	150.30
1040.40	147.50
1041.00	144.00
1041.60	135.70
1042.20	129.40
1042.80	146.30
1043.40	138.30
1044.00	142.60
1044.60	142.90
1045.20	136.10
1045.80	138.20
1046.40	124.00
1047.00	129.00
1047.60	142.60
1048.20	142.00
1048.80	146.40
1049.40	140.90
1050.00	139.90
1050.60	147.60
1051.20	130.60
1051.80	131.40
1052.40	142.10
1053.00	135.50
1053.60	124.40
1054.20	142.70
1054.80	136.80
1055.40	153.70
1056.00	143.60
1056.60	154.50
1057.20	155.40
1057.80	146.50
1058.40	137.60
1059.00	141.60
1059.60	134.30
1060.20	120.60
1060.80	122.90
1061.40	112.70
1062.00	121.00
1062.60	136.30
1063.20	135.00
1063.80	136.80
1064.40	137.30
1065.00	127.80
1065.60	126.20
1066.20	130.60
1066.80	129.90
1067.40	125.60
1068.00	127.50
1068.60	108.90
1069.20	107.50
1069.80	110.80
1070.40	117.30
1071.00	107.50
1071.60	118.60
1072.20	107.40
1072.80	102.10
1073.40	103.00
1074.00	104.40
1074.60	113.20
1075.20	112.30
1075.80	113.90
1076.40	103.40
1077.00	95.40
1077.60	117.10
1078.20	118.00
1078.80	122.00
1079.40	110.50
1080.00	105.20
1080.60	92.90
1081.20	94.00
1081.80	93.00
1082.40	96.10
1083.00	103.70
1083.60	114.90
1084.20	124.40
1084.80	128.10
1085.40	120.50
1086.00	132.10
1086.60	136.30
1087.20	137.60
1087.80	123.40
1088.40	126.10
1089.00	137.60
1089.60	130.70
1090.20	131.90
1090.80	129.00
1091.40	126.60
1092.00	142.90
1092.60	134.00
1093.20	152.10
1093.80	142.30
1094.40	133.70
1095.00	147.90
1095.60	141.20
1096.20	145.70
1096.80	138.90
1097.40	149.70
1098.00	144.50
1098.60	145.80
1099.20	136.60
1099.80	135.70
1100.40	137.10
1101.00	142.70
1101.60	133.20
1102.20	143.60
1102.80	159.60
1103.40	160.80
1104.00	166.10
1104.60	167.50
1105.20	181.10
1105.80	186.20
1106.40	191.80
1107.00	193.70
1107.60	174.80
1108.20	168.00
1108.80	179.70
1109.40	175.50
1110.00	163.30
1110.60	154.20
1111.20	151.50
1111.80	149.80
1112.40	145.20
1113.00	123.80
1113.60	133.20
1114.20	126.90
1114.80	115.20
1115.40	107.40
1116.00	108.90
1116.60	111.60
1117.20	113.50
1117.80	112.40
1118.40	110.80
1119.00	110.60
1119.60	109.60
1120.20	119.30
1120.80	120.50
1121.40	104.30
1122.00	114.30
1122.60	106.90
1123.20	108.00
1123.80	115.60
1124.40	119.10
1125.00	130.40
1125.60	123.90
1126.20	125.80
1126.80	141.00
1127.40	127.10
1128.00	130.50
1128.60	125.60
1129.20	129.30
1129.80	119.80
1130.40	129.40
1131.00	127.90
1131.60	135.20
1132.20	138.80
1132.80	137.10
1133.40	145.70
1134.00	139.50
1134.60	143.50
1135.20	139.30
1135.80	136.70
1136.40	134.70
1137.00	132.40
1137.60	133.40
1138.20	157.70
1138.80	172.00
1139.40	157.70
1140.00	138.90
1140.60	156.50
1141.20	157.40
1141.80	145.50
1142.40	148.80
1143.00	147.90
1143.60	148.80
1144.20	134.80
1144.80	141.40
1145.40	137.70
1146.00	151.00
1146.60	143.30
1147.20	146.40
1147.80	147.10
1148.40	137.10
1149.00	144.60
1149.60	152.40
1150.20	157.10
1150.80	148.70
1151.40	146.70
1152.00	144.50
1152.60	150.00
1153.20	138.20
1153.80	137.50
1154.40	134.70
1155.00	141.90
1155.60	155.50
1156.20	150.80
1156.80	159.80
1157.40	171.80
1158.00	167.40
1158.60	174.10
1159.20	151.20
1159.80	148.10
1160.40	156.00
1161.00	155.30
1161.60	163.50
1162.20	170.10
1162.80	175.30
1163.40	175.00
1164.00	179.30
1164.60	178.10
1165.20	177.20
1165.80	178.10
1166.40	204.70
1167.00	205.40
1167.60	210.50
1168.20	205.90
1168.80	215.90
1169.40	215.80
1170.00	216.00
1170.60	214.70
1171.20	200.70
1171.80	205.40
1172.40	202.70
1173.00	198.20
1173.60	191.30
1174.20	189.10
1174.80	184.50
1175.40	194.40
1176.00	198.50
1176.60	201.30
1177.20	197.70
1177.80	199.30
1178.40	183.10
1179.00	198.50
1179.60	199.30
1180.20	198.00
1180.80	192.60
1181.40	189.20
1182.00	179.80
1182.60	181.00
1183.20	184.50
1183.80	189.90
1184.40	191.60
1185.00	200.00
1185.60	190.10
1186.20	171.00
1186.80	185.60
1187.40	181.50
1188.00	182.10
1188.60	170.40
1189.20	173.40
1189.80	169.70
1190.40	160.10
1191.00	171.10
1191.60	165.80
1192.20	168.30
1192.80	169.10
1193.40	177.10
1194.00	178.80
1194.60	192.10
1195.20	199.60
1195.80	206.40
1196.40	209.20
1197.00	213.20
1197.60	201.40
1198.20	200.30
1198.80	202.10
1199.40	196.20
1200.00	197.40
1200.60	197.60
1201.20	187.70
1201.80	192.80
1202.40	178.00
1203.00	183.30
1203.60	187.80
1204.20	200.00
1204.80	195.80
1205.40	196.20
1206.00	202.50
1206.60	191.10
1207.20	199.10
1207.80	197.20
1208.40	198.90
1209.00	196.30
1209.60	203.00
1210.20	193.10
1210.80	194.90
1211.40	189.70
1212.00	179.10
1212.60	182.70
1213.20	168.10
1213.80	162.50
1214.40	164.20
1215.00	164.10
1215.60	172.40
1216.20	172.90
1216.80	167.20
1217.40	169.20
1218.00	158.20
1218.60	157.40
1219.20	163.50
1219.80	161.20
1220.40	159.40
1221.00	160.30
1221.60	156.10
1222.20	162.80
1222.80	166.30
1223.40	164.10
1224.00	172.50
1224.60	161.90
1225.20	158.30
1225.80	158.90
1226.40	167.80
1227.00	162.60
1227.60	165.80
1228.20	163.30
1228.80	161.70
1229.40	155.50
1230.00	152.80
1230.60	155.90
1231.20	161.40
1231.80	156.60
1232.40	167.80
1233.00	175.00
1233.60	170.10
1234.20	169.40
1234.80	168.70
1235.40	168.80
1236.00	162.90
1236.60	162.10
1237.20	158.60
1237.80	161.20
1238.40	169.50
1239.00	173.30
1239.60	183.90
1240.20	182.30
1240.80	184.90
1241.40	179.20
1242.00	186.40
1242.60	189.90
1243.20	192.50
1243.80	184.70
1244.40	186.20
1245.00	194.80
1245.60	195.80
1246.20	183.20
1246.80	182.60
1247.40	177.30
1248.00	171.50
1248.60	166.30
1249.20	174.20
1249.80	164.90
1250.40	163.80
1251.00	156.30
1251.60	145.20
1252.20	157.20
1252.80	160.20
1253.40	162.60
1254.00	151.80
1254.60	165.10
1255.20	163.90
1255.80	169.20
1256.40	170.40
1257.00	173.90
1257.60	163.40
1258.20	164.40
1258.80	179.00
1259.40	162.20
1260.00	156.40
1260.60	167.10
1261.20	162.30
1261.80	172.40
1262.40	167.10
1263.00	167.40
1263.60	173.40
1264.20	156.00
1264.80	173.60
1265.40	170.60
1266.00	174.30
1266.60	169.90
1267.20	162.30
1267.80	173.30
1268.40	162.80
1269.00	156.10
1269.60	147.80
1270.20	144.70
1270.80	155.70
1271.40	149.00
1272.00	150.50
1272.60	149.10
1273.20	147.20
1273.80	144.90
1274.40	139.60
1275.00	147.20
1275.60	149.20
1276.20	163.10
1276.80	165.80
1277.40	169.20
1278.00	165.70
1278.60	164.90
1279.20	163.10
1279.80	165.60
1280.40	165.70
1281.00	162.30
1281.60	157.80
1282.20	167.80
1282.80	161.60
1283.40	147.30
1284.00	156.00
1284.60	151.40
1285.20	168.20
1285.80	160.10
1286.40	161.90
1287.00	159.90
1287.60	157.50
1288.20	142.10
1288.80	140.30
1289.40	127.50
1290.00	130.30
1290.60	136.10
1291.20	133.50
1291.80	124.70
1292.40	127.80
1293.00	115.80
1293.60	112.00
1294.20	130.20
1294.80	135.20
1295.40	122.30
1296.00	122.40
1296.60	122.10
1297.20	120.70
1297.80	113.60
1298.40	114.80
1299.00	117.10
1299.60	119.30
1300.20	121.40
1300.80	124.20
1301.40	117.90
1302.00	132.60
1302.60	117.90
1303.20	118.20
1303.80	128.20
1304.40	109.50
1305.00	106.30
1305.60	111.40
1306.20	117.00
1306.80	122.90
1307.40	122.40
1308.00	135.40
1308.60	141.80
1309.20	132.60
1309.80	125.20
1310.40	125.40
1311.00	137.60
1311.60	122.00
1312.20	125.60
1312.80	135.00
1313.40	129.90
1314.00	121.40
1314.60	125.80
1315.20	142.90
1315.80	152.50
1316.40	161.90
1317.00	170.20
1317.60	170.00
1318.20	160.30
1318.80	157.10
1319.40	159.90
1320.00	158.70
1320.60	156.20
1321.20	165.70
1321.80	149.60
1322.40	157.70
1323.00	148.90
1323.60	162.40
1324.20	145.20
1324.80	134.10
1325.40	143.40
1326.00	138.70
1326.60	137.60
1327.20	139.30
1327.80	146.30
1328.40	144.00
1329.00	145.40
1329.60	135.70
1330.20	122.30
1330.80	144.10
1331.40	137.30
1332.00	139.20
1332.60	139.00
1333.20	133.80
1333.80	119.80
1334.40	127.00
1335.00	119.90
1335.60	120.00
1336.20	114.50
1336.80	114.10
1337.40	116.90
1338.00	112.90
1338.60	111.00
1339.20	105.70
1339.80	96.00
1340.40	106.70
1341.00	96.50
1341.60	99.20
1342.20	112.40
1342.80	105.40
1343.40	104.90
1344.00	100.20
1344.60	94.10
1345.20	93.80
1345.80	85.00
1346.40	88.10
1347.00	71.30
1347.60	81.30
1348.20	76.30
1348.80	81.70
1349.40	81.90
1350.00	83.80
1350.60	80.40
1351.20	88.20
1351.80	96.00
1352.40	87.00
1353.00	93.00
1353.60	82.00
1354.20	68.90
1354.80	82.90
1355.40	72.60
1356.00	71.20
1356.60	82.20
1357.20	83.70
1357.80	92.70
1358.40	81.40
1359.00	80.40
1359.60	75.60
1360.20	67.80
1360.80	78.30
1361.40	84.80
1362.00	83.30
1362.60	101.60
1363.20	97.80
1363.80	95.50
1364.40	98.30
1365.00	91.30
1365.60	83.90
1366.20	100.90
1366.80	91.70
1367.40	91.10
1368.00	96.20
1368.60	98.00
1369.20	84.40
1369.80	86.20
1370.40	100.10
1371.00	101.60
1371.60	111.90
1372.20	120.60
1372.80	118.00
1373.40	134.00
1374.00	121.30
1374.60	130.30
1375.20	130.10
1375.80	130.50
1376.40	130.00
1377.00	132.50
1377.60	135.00
1378.20	133.20
1378.80	143.20
1379.40	145.40
1380.00	150.10
1380.60	145.00
1381.20	147.70
1381.80	138.00
1382.40	128.60
1383.00	138.70
1383.60	145.50
1384.20	139.90
1384.80	144.90
1385.40	141.80
1386.00	130.40
1386.60	136.10
1387.20	116.90
1387.80	111.00
1388.40	115.70
1389.00	127.50
1389.60	122.30
1390.20	128.30
1390.80	124.70
1391.40	121.00
1392.00	123.60
1392.60	118.90
1393.20	111.80
1393.80	108.00
1394.40	105.20
1395.00	120.70
1395.60	113.10
1396.20	119.00
1396.80	121.60
1397.40	103.40
1398.00	106.90
1398.60	102.50
1399.20	89.30
1399.80	83.30
1400.40	89.80
1401.00	100.80
1401.60	93.00
1402.20	93.50
1402.80	95.60
1403.40	97.70
1404.00	100.80
1404.60	110.90
1405.20	121.00
1405.80	122.10
1406.40	128.40
1407.00	127.30
1407.60	128.00
1408.20	116.30
1408.80	116.80
1409.40	122.80
1410.00	123.40
1410.60	123.40
1411.20	134.70
1411.80	142.70
1412.40	129.40
1413.00	119.50
1413.60	127.80
1414.20	127.60
1414.80	134.50
1415.40	128.10
1416.00	118.90
1416.60	137.10
1417.20	134.20
1417.80	138.40
1418.40	127.80
1419.00	128.70
1419.60	127.30
1420.20	128.70
1420.80	132.50
1421.40	144.10
1422.00	130.90
1422.60	130.60
1423.20	136.00
1423.80	134.10
1424.40	132.20
1425.00	127.70
1425.60	131.10
1426.20	126.00
1426.80	116.20
1427.40	124.10
1428.00	129.90
1428.60	139.80
1429.20	133.20
1429.80	137.90
1430.40	148.50
1431.00	149.30
1431.60	153.80
1432.20	140.30
1432.80	142.20
1433.40	126.20
1434.00	119.70
1434.60	127.90
1435.20	129.00
1435.80	117.90
1436.40	117.40
1437.00	120.60
1437.60	123.90
1438.20	105.20
1438.80	101.30
1439.40	86.70
1440.00	97.90
1440.60	105.80
1441.20	119.70
1441.80	120.80
1442.40	120.00
1443.00	114.70
1443.60	111.50
1444.20	114.70
1444.80	122.00
1445.40	122.60
1446.00	119.70
1446.60	120.00
1447.20	126.50
1447.80	129.10
1448.40	125.30
1449.00	116.20
1449.60	118.30
1450.20	103.10
1450.80	111.00
1451.40	113.80
1452.00	119.70
1452.60	116.10
1453.20	107.40
1453.80	104.50
1454.40	104.50
1455.00	87.80
1455.60	91.20
1456.20	94.10
1456.80	99.40
1457.40	97.00
1458.00	107.10
1458.60	101.60
1459.20	99.00
1459.80	101.20
1460.40	95.50
1461.00	96.30
1461.60	97.90
1462.20	99.40
1462.80	112.30
1463.40	101.10
1464.00	90.30
1464.60	99.90
1465.20	106.10
1465.80	98.40
1466.40	97.30
1467.00	109.90
1467.60	102.30
1468.20	95.60
1468.80	99.80
1469.40	108.90
1470.00	85.50
1470.60	85.80
1471.20	83.20
1471.80	82.80
1472.40	87.90
1473.00	88.80
1473.60	95.80
1474.20	93.80
1474.80	109.40
1475.40	93.70
1476.00	95.80
1476.60	86.70
1477.20	104.80
1477.80	101.30
1478.40	108.70
1479.00	115.40
1479.60	108.80
1480.20	95.40
1480.80	96.70
1481.40	102.70
1482.00	97.30
1482.60	108.40
1483.20	107.40
1483.80	100.60
1484.40	103.80
1485.00	114.00
1485.60	93.00
1486.20	102.70
1486.80	102.70
1487.40	100.30
1488.00	104.10
1488.60	118.40
1489.20	118.40
1489.80	111.00
1490.40	115.20
1491.00	107.40
1491.60	96.80
1492.20	93.50
1492.80	82.00
1493.40	90.30
1494.00	81.40
1494.60	77.30
1495.20	79.50
1495.80	76.70
1496.40	73.90
1497.00	63.90
1497.60	68.80
1498.20	77.40
1498.80	60.70
1499.40	50.40
1500.00	72.90
1500.60	65.40
1501.20	57.00
