#time	SIM_10_5/
121.80	139.60
122.40	133.40
123.00	139.80
123.60	148.10
124.20	134.60
124.80	133.90
125.40	138.10
126.00	130.00
126.60	138.90
127.20	139.60
127.80	133.50
128.40	129.30
129.00	134.80
129.60	129.40
130.20	135.10
130.80	137.60
131.40	139.30
132.00	147.90
132.60	154.10
133.20	148.50
133.80	148.10
134.40	137.90
135.00	143.70
135.60	138.30
136.20	151.00
136.80	151.90
137.40	152.10
138.00	157.20
138.60	149.50
139.20	144.90
139.80	148.70
140.40	144.20
141.00	156.10
141.60	152.90
142.20	150.00
142.80	155.70
143.40	153.30
144.00	153.60
144.60	166.60
145.20	165.80
145.80	158.00
146.40	147.90
147.00	142.90
147.60	130.80
148.20	132.70
148.80	140.80
149.40	150.80
150.00	151.10
150.60	150.60
151.20	151.80
151.80	153.40
152.40	151.70
153.00	158.70
153.60	167.90
154.20	166.50
154.80	167.80
155.40	160.50
156.00	163.70
156.60	177.20
157.20	167.60
157.80	164.20
158.40	165.10
159.00	171.60
159.60	185.10
160.20	174.10
160.80	185.10
161.40	167.20
162.00	167.40
162.60	170.70
163.20	173.80
163.80	180.60
164.40	176.50
165.00	180.10
165.60	211.90
166.20	198.00
166.80	187.90
167.40	178.10
168.00	182.70
168.60	174.50
169.20	178.30
169.80	184.00
170.40	179.20
171.00	180.70
171.60	179.10
172.20	179.00
172.80	187.30
173.40	164.10
174.00	164.00
174.60	171.40
175.20	170.00
175.80	169.80
176.40	162.20
177.00	178.00
177.60	175.00
178.20	160.50
178.80	156.10
179.40	158.20
180.00	151.80
180.60	152.90
181.20	147.70
181.80	159.10
182.40	166.20
183.00	161.50
183.60	167.70
184.20	162.00
184.80	170.60
185.40	180.40
186.00	187.60
186.60	194.10
187.20	188.60
187.80	175.30
188.40	181.30
189.00	181.20
189.60	183.80
190.20	172.40
190.80	176.00
191.40	175.20
192.00	168.80
192.60	157.10
193.20	166.00
193.80	164.60
194.40	165.50
195.00	161.90
195.60	156.90
196.20	156.80
196.80	149.70
197.40	162.40
198.00	169.20
198.60	166.90
199.20	175.40
199.80	187.60
200.40	183.80
201.00	188.60
201.60	191.10
202.20	188.50
202.80	166.70
203.40	186.50
204.00	182.80
204.60	179.70
205.20	180.30
205.80	176.00
206.40	177.80
207.00	186.40
207.60	185.50
208.20	179.30
208.80	173.90
209.40	171.00
210.00	173.70
210.60	190.30
211.20	192.60
211.80	204.70
212.40	194.00
213.00	188.90
213.60	185.40
214.20	193.30
214.80	208.80
215.40	204.70
216.00	215.80
216.60	205.10
217.20	206.20
217.80	222.60
218.40	210.60
219.00	214.10
219.60	195.20
220.20	196.40
220.80	191.40
221.40	187.70
222.00	183.40
222.60	187.50
223.20	182.50
223.80	188.20
224.40	195.60
225.00	189.70
225.60	195.60
226.20	187.80
226.80	190.10
227.40	190.10
228.00	191.30
228.60	190.80
229.20	195.40
229.80	176.70
230.40	191.50
231.00	188.20
231.60	185.80
232.20	178.90
232.80	183.10
233.40	195.50
234.00	198.80
234.60	199.10
235.20	203.60
235.80	207.50
236.40	206.50
237.00	200.90
237.60	202.00
238.20	206.40
238.80	214.40
239.40	202.90
240.00	199.90
240.60	200.90
241.20	206.70
241.80	214.00
242.40	200.30
243.00	201.80
243.60	207.70
244.20	214.50
244.80	202.80
245.40	184.50
246.00	190.80
246.60	192.80
247.20	200.80
247.80	193.10
248.40	185.50
249.00	189.10
249.60	197.10
250.20	212.10
250.80	225.00
251.40	212.80
252.00	215.00
252.60	209.60
253.20	211.10
253.80	202.40
254.40	215.60
255.00	214.40
255.60	202.70
256.20	210.20
256.80	212.80
257.40	201.90
258.00	199.70
258.60	198.60
259.20	199.90
259.80	208.80
260.40	207.60
261.00	195.70
261.60	203.50
262.20	194.40
262.80	181.60
263.40	179.70
264.00	179.00
264.60	186.80
265.20	197.50
265.80	203.40
266.40	196.00
267.00	194.10
267.60	211.60
268.20	215.60
268.80	215.50
269.40	214.30
270.00	217.80
270.60	206.20
271.20	205.30
271.80	206.50
272.40	215.30
273.00	209.90
273.60	207.80
274.20	207.80
274.80	208.80
275.40	208.30
276.00	196.20
276.60	194.70
277.20	209.00
277.80	209.40
278.40	205.90
279.00	207.40
279.60	203.40
280.20	212.30
280.80	201.00
281.40	218.90
282.00	214.50
282.60	205.40
283.20	201.80
283.80	206.30
284.40	193.90
285.00	195.50
285.60	202.10
286.20	211.80
286.80	212.60
287.40	190.50
288.00	186.40
288.60	191.20
289.20	186.50
289.80	204.80
290.40	217.30
291.00	213.30
291.60	212.70
292.20	212.50
292.80	210.20
293.40	202.60
294.00	200.00
294.60	211.30
295.20	217.60
295.80	215.30
296.40	206.00
297.00	203.80
297.60	199.90
298.20	198.50
298.80	191.10
299.40	195.20
300.00	198.20
300.60	197.30
301.20	185.10
301.80	205.20
302.40	210.20
303.00	207.70
303.60	208.70
304.20	209.40
304.80	211.70
305.40	207.40
306.00	199.00
306.60	199.70
307.20	191.70
307.80	190.30
308.40	191.50
309.00	186.90
309.60	181.20
310.20	178.60
310.80	184.30
311.40	185.60
312.00	187.40
312.60	180.10
313.20	167.60
313.80	171.30
314.40	175.40
315.00	165.30
315.60	164.00
316.20	162.00
316.80	179.00
317.40	194.40
318.00	177.20
318.60	174.80
319.20	184.00
319.80	185.50
320.40	160.10
321.00	179.50
321.60	175.00
322.20	168.20
322.80	183.50
323.40	173.40
324.00	185.00
324.60	173.10
325.20	176.80
325.80	169.10
326.40	162.20
327.00	168.30
327.60	167.10
328.20	156.10
328.80	164.10
329.40	170.30
330.00	185.40
330.60	186.90
331.20	195.00
331.80	200.10
332.40	185.30
333.00	189.40
333.60	188.10
334.20	209.50
334.80	217.60
335.40	204.00
336.00	203.20
336.60	204.20
337.20	209.50
337.80	204.70
338.40	202.90
339.00	197.70
339.60	198.60
340.20	195.80
340.80	195.10
341.40	192.60
342.00	188.60
342.60	201.10
343.20	193.40
343.80	188.60
344.40	199.80
345.00	189.30
345.60	186.20
346.20	191.90
346.80	185.60
347.40	193.90
348.00	188.90
348.60	172.30
349.20	177.50
349.80	189.10
350.40	182.30
351.00	184.30
351.60	183.60
352.20	190.50
352.80	202.10
353.40	203.50
354.00	196.40
354.60	183.80
355.20	178.30
355.80	172.30
356.40	167.30
357.00	165.30
357.60	171.70
358.20	158.60
358.80	157.00
359.40	179.30
360.00	169.10
360.60	174.60
361.20	186.10
361.80	179.10
362.40	171.10
363.00	171.30
363.60	173.30
364.20	161.40
364.80	161.20
365.40	181.10
366.00	182.60
366.60	188.30
367.20	180.00
367.80	166.40
368.40	170.50
369.00	186.00
369.60	192.00
370.20	183.70
370.80	178.30
371.40	172.70
372.00	163.90
372.60	162.90
373.20	154.60
373.80	153.30
374.40	161.10
375.00	151.40
375.60	142.70
376.20	143.80
376.80	133.70
377.40	138.20
378.00	128.00
378.60	125.50
379.20	115.80
379.80	108.20
380.40	116.30
381.00	117.70
381.60	121.30
382.20	128.40
382.80	134.00
383.40	139.50
384.00	140.80
384.60	145.20
385.20	158.60
385.80	169.70
386.40	174.80
387.00	175.00
387.60	170.60
388.20	172.00
388.80	175.20
389.40	162.90
390.00	161.60
390.60	169.60
391.20	158.70
391.80	170.20
392.40	168.70
393.00	191.40
393.60	196.40
394.20	183.10
394.80	180.60
395.40	175.40
396.00	171.60
396.60	181.00
397.20	177.40
397.80	188.50
398.40	190.80
399.00	179.10
399.60	189.70
400.20	188.20
400.80	193.10
401.40	188.90
402.00	197.50
402.60	193.50
403.20	180.10
403.80	182.40
404.40	174.60
405.00	181.30
405.60	180.80
406.20	193.90
406.80	196.30
407.40	199.50
408.00	182.30
408.60	190.00
409.20	189.10
409.80	193.40
410.40	199.50
411.00	186.00
411.60	179.70
412.20	185.10
412.80	196.20
413.40	190.70
414.00	180.90
414.60	182.10
415.20	173.10
415.80	165.80
416.40	169.00
417.00	160.60
417.60	165.90
418.20	162.20
418.80	172.10
419.40	176.30
420.00	178.10
420.60	181.80
421.20	176.80
421.80	178.50
422.40	189.20
423.00	194.40
423.60	199.90
424.20	198.50
424.80	204.30
425.40	206.00
426.00	197.30
426.60	188.00
427.20	187.40
427.80	176.20
428.40	179.60
429.00	187.10
429.60	181.60
430.20	175.10
430.80	164.00
431.40	166.90
432.00	178.20
432.60	176.80
433.20	174.70
433.80	167.10
434.40	173.80
435.00	175.80
435.60	182.20
436.20	172.30
436.80	170.10
437.40	168.10
438.00	170.60
438.60	172.80
439.20	193.40
439.80	179.70
440.40	190.30
441.00	191.00
441.60	191.90
442.20	195.70
442.80	199.00
443.40	196.20
444.00	183.80
444.60	191.10
445.20	197.40
445.80	207.30
446.40	198.20
447.00	191.40
447.60	186.70
448.20	192.00
448.80	186.20
449.40	195.00
450.00	177.70
450.60	189.90
451.20	187.70
451.80	193.80
452.40	189.80
453.00	189.30
453.60	186.10
454.20	191.60
454.80	194.80
455.40	185.50
456.00	185.80
456.60	179.50
457.20	181.30
457.80	178.90
458.40	182.70
459.00	196.90
459.60	178.90
460.20	195.40
460.80	194.30
461.40	191.40
462.00	196.20
462.60	198.00
463.20	194.00
463.80	199.60
464.40	203.60
465.00	192.40
465.60	192.60
466.20	202.50
466.80	198.40
467.40	188.50
468.00	187.30
468.60	189.50
469.20	190.10
469.80	200.30
470.40	180.70
471.00	197.50
471.60	205.00
472.20	200.90
472.80	203.40
473.40	197.70
474.00	201.00
474.60	189.70
475.20	195.70
475.80	195.90
476.40	196.70
477.00	200.70
477.60	203.20
478.20	204.50
478.80	194.60
479.40	197.60
480.00	199.90
480.60	193.00
481.20	203.20
481.80	208.10
482.40	221.00
483.00	225.80
483.60	225.20
484.20	231.00
484.80	218.00
485.40	205.60
486.00	218.40
486.60	208.60
487.20	218.00
487.80	223.00
488.40	204.20
489.00	215.30
489.60	216.60
490.20	222.80
490.80	205.70
491.40	197.40
492.00	203.00
492.60	198.30
493.20	199.00
493.80	194.30
494.40	189.30
495.00	187.40
495.60	206.20
496.20	203.20
496.80	208.10
497.40	214.30
498.00	212.10
498.60	210.40
499.20	209.60
499.80	220.60
500.40	206.10
501.00	210.70
501.60	199.20
502.20	194.20
502.80	200.40
503.40	196.00
504.00	194.70
504.60	195.80
505.20	185.50
505.80	190.20
506.40	186.80
507.00	192.30
507.60	183.00
508.20	186.20
508.80	196.50
509.40	205.80
510.00	210.30
510.60	194.20
511.20	193.60
511.80	192.90
512.40	194.00
513.00	198.00
513.60	203.50
514.20	202.60
514.80	196.70
515.40	188.30
516.00	192.90
516.60	186.50
517.20	199.60
517.80	198.90
518.40	184.10
519.00	198.20
519.60	187.00
520.20	191.60
520.80	180.10
521.40	171.00
522.00	182.90
522.60	177.60
523.20	161.40
523.80	164.70
524.40	176.30
525.00	195.30
525.60	181.00
526.20	174.50
526.80	175.40
527.40	186.30
528.00	171.30
528.60	166.50
529.20	173.10
529.80	171.00
530.40	170.20
531.00	182.20
531.60	165.30
532.20	160.80
532.80	150.40
533.40	163.70
534.00	176.60
534.60	170.70
535.20	180.00
535.80	191.20
536.40	188.70
537.00	195.10
537.60	191.10
538.20	190.90
538.80	188.50
539.40	189.90
540.00	187.40
540.60	185.10
541.20	198.20
541.80	194.30
542.40	187.50
543.00	191.80
543.60	195.50
544.20	197.90
544.80	205.30
545.40	202.10
546.00	197.50
546.60	208.20
547.20	219.80
547.80	204.90
548.40	203.80
549.00	208.10
549.60	206.00
550.20	180.80
550.80	199.30
551.40	197.30
552.00	199.10
552.60	204.40
553.20	207.50
553.80	209.60
554.40	203.00
555.00	205.00
555.60	190.00
556.20	197.80
556.80	204.40
557.40	197.90
558.00	189.90
558.60	183.10
559.20	182.10
559.80	180.40
560.40	185.10
561.00	184.00
561.60	187.50
562.20	184.00
562.80	187.50
563.40	187.70
564.00	189.60
564.60	187.00
565.20	192.80
565.80	179.60
566.40	185.90
567.00	191.50
567.60	179.40
568.20	180.40
568.80	175.10
569.40	183.50
570.00	177.10
570.60	171.60
571.20	180.10
571.80	172.10
572.40	185.80
573.00	193.40
573.60	181.40
574.20	182.00
574.80	171.40
575.40	156.00
576.00	170.40
576.60	177.60
577.20	174.20
577.80	188.60
578.40	191.10
579.00	180.80
579.60	180.40
580.20	185.00
580.80	164.00
581.40	167.10
582.00	160.80
582.60	172.00
583.20	181.60
583.80	178.60
584.40	167.90
585.00	173.20
585.60	182.00
586.20	175.00
586.80	173.20
587.40	180.00
588.00	186.90
588.60	188.50
589.20	186.10
589.80	192.20
590.40	196.90
591.00	195.40
591.60	198.40
592.20	204.70
592.80	198.20
593.40	208.70
594.00	202.20
594.60	203.70
595.20	190.50
595.80	181.70
596.40	181.70
597.00	175.40
597.60	187.70
598.20	186.20
598.80	188.80
599.40	182.90
600.00	168.50
600.60	162.90
601.20	179.40
601.80	173.90
602.40	185.20
603.00	177.80
603.60	185.30
604.20	181.80
604.80	194.90
605.40	186.70
606.00	176.00
606.60	173.80
607.20	180.00
607.80	180.50
608.40	193.30
609.00	179.80
609.60	188.40
610.20	186.50
610.80	190.60
611.40	187.30
612.00	175.10
612.60	175.90
613.20	174.60
613.80	195.10
614.40	191.40
615.00	196.90
615.60	195.00
616.20	195.20
616.80	185.50
617.40	194.20
618.00	197.40
618.60	190.40
619.20	187.80
619.80	181.70
620.40	177.10
621.00	186.10
621.60	189.60
622.20	184.70
622.80	186.50
623.40	183.50
624.00	189.50
624.60	182.80
625.20	183.50
625.80	182.50
626.40	177.00
627.00	184.50
627.60	181.20
628.20	175.80
628.80	175.30
629.40	176.60
630.00	185.90
630.60	178.60
631.20	175.70
631.80	178.40
632.40	173.60
633.00	164.70
633.60	168.90
634.20	161.20
634.80	159.30
635.40	162.10
636.00	170.60
636.60	177.20
637.20	167.60
637.80	169.50
638.40	151.60
639.00	159.30
639.60	164.80
640.20	164.40
640.80	161.50
641.40	155.50
642.00	170.50
642.60	172.90
643.20	171.60
643.80	172.90
644.40	168.20
645.00	162.50
645.60	165.70
646.20	161.00
646.80	170.60
647.40	171.70
648.00	169.20
648.60	181.90
649.20	179.10
649.80	184.40
650.40	189.40
651.00	184.60
651.60	183.90
652.20	176.70
652.80	182.30
653.40	183.90
654.00	184.40
654.60	177.50
655.20	174.90
655.80	174.60
656.40	170.40
657.00	172.30
657.60	177.20
658.20	165.50
658.80	170.60
659.40	163.10
660.00	166.00
660.60	158.90
661.20	184.20
661.80	163.70
662.40	169.40
663.00	154.40
663.60	159.80
664.20	157.70
664.80	147.70
665.40	142.20
666.00	154.90
666.60	150.70
667.20	154.10
667.80	157.50
668.40	152.30
669.00	141.70
669.60	156.90
670.20	161.00
670.80	161.30
671.40	171.80
672.00	180.00
672.60	174.20
673.20	172.40
673.80	179.30
674.40	178.50
675.00	185.10
675.60	164.50
676.20	158.50
676.80	154.10
677.40	163.00
678.00	166.50
678.60	167.90
679.20	164.80
679.80	170.40
680.40	156.70
681.00	151.40
681.60	160.50
682.20	154.70
682.80	171.20
683.40	172.70
684.00	165.00
684.60	168.50
685.20	179.70
685.80	170.00
686.40	167.40
687.00	175.10
687.60	169.40
688.20	176.40
688.80	169.30
689.40	162.80
690.00	140.70
690.60	146.10
691.20	157.30
691.80	165.40
692.40	161.30
693.00	157.00
693.60	157.00
694.20	154.50
694.80	153.80
695.40	144.40
696.00	138.20
696.60	134.90
697.20	133.30
697.80	124.90
698.40	130.00
699.00	131.30
699.60	138.00
700.20	143.40
700.80	157.60
701.40	154.80
702.00	157.90
702.60	167.10
703.20	176.40
703.80	168.30
704.40	171.20
705.00	184.10
705.60	184.10
706.20	182.60
706.80	187.20
707.40	192.80
708.00	175.40
708.60	196.50
709.20	206.00
709.80	195.70
710.40	207.70
711.00	200.80
711.60	213.70
712.20	209.20
712.80	199.40
713.40	208.30
714.00	198.30
714.60	200.30
715.20	196.10
715.80	191.20
716.40	179.30
717.00	176.50
717.60	184.50
718.20	185.90
718.80	171.60
719.40	189.60
720.00	186.10
720.60	187.10
721.20	175.70
721.80	189.30
722.40	193.60
723.00	195.50
723.60	210.90
724.20	206.70
724.80	209.90
725.40	217.80
726.00	214.00
726.60	211.80
727.20	210.10
727.80	205.00
728.40	200.70
729.00	212.70
729.60	206.40
730.20	211.90
730.80	193.10
731.40	197.80
732.00	204.80
732.60	208.40
733.20	207.80
733.80	213.00
734.40	217.00
735.00	222.50
735.60	206.80
736.20	197.80
736.80	210.80
737.40	217.60
738.00	222.90
738.60	225.40
739.20	219.10
739.80	222.20
740.40	221.90
741.00	219.00
741.60	216.70
742.20	229.40
742.80	219.80
743.40	211.00
744.00	212.70
744.60	213.40
745.20	221.80
745.80	215.30
746.40	219.90
747.00	213.60
747.60	210.20
748.20	203.90
748.80	211.90
749.40	225.30
750.00	217.60
750.60	221.40
751.20	218.30
751.80	213.90
752.40	211.60
753.00	212.60
753.60	209.20
754.20	215.20
754.80	226.00
755.40	224.10
756.00	219.90
756.60	219.90
757.20	214.40
757.80	218.70
758.40	223.30
759.00	212.20
759.60	226.60
760.20	227.40
760.80	221.00
761.40	221.80
762.00	233.80
762.60	226.70
763.20	224.90
763.80	231.20
764.40	235.90
765.00	242.40
765.60	238.20
766.20	230.00
766.80	236.30
767.40	222.80
768.00	228.30
768.60	224.60
769.20	226.00
769.80	225.80
770.40	228.70
771.00	235.50
771.60	236.60
772.20	234.90
772.80	238.30
773.40	241.80
774.00	244.90
774.60	238.60
775.20	244.30
775.80	235.10
776.40	218.20
777.00	226.90
777.60	229.60
778.20	235.70
778.80	231.70
779.40	212.10
780.00	206.30
780.60	204.10
781.20	195.20
781.80	194.00
782.40	206.70
783.00	198.00
783.60	206.60
784.20	209.50
784.80	213.20
785.40	206.10
786.00	207.30
786.60	209.90
787.20	219.90
787.80	217.50
788.40	217.00
789.00	221.00
789.60	211.20
790.20	231.00
790.80	234.30
791.40	233.90
792.00	233.40
792.60	225.60
793.20	236.70
793.80	218.50
794.40	213.80
795.00	221.00
795.60	234.90
796.20	224.70
796.80	230.90
797.40	218.20
798.00	229.60
798.60	228.20
799.20	219.60
799.80	225.00
800.40	231.00
801.00	241.30
801.60	244.60
802.20	237.30
802.80	224.10
803.40	221.00
804.00	227.40
804.60	224.80
805.20	231.60
805.80	229.80
806.40	225.00
807.00	224.40
807.60	224.00
808.20	233.10
808.80	245.80
809.40	238.80
810.00	237.50
810.60	241.80
811.20	228.70
811.80	232.20
812.40	231.10
813.00	227.10
813.60	230.70
814.20	230.80
814.80	238.40
815.40	240.00
816.00	225.30
816.60	226.60
817.20	222.00
817.80	220.70
818.40	213.80
819.00	215.00
819.60	210.40
820.20	215.80
820.80	212.80
821.40	207.80
822.00	200.70
822.60	201.80
823.20	195.90
823.80	208.40
824.40	210.40
825.00	202.30
825.60	200.00
826.20	199.40
826.80	201.00
827.40	212.70
828.00	202.10
828.60	211.60
829.20	206.60
829.80	190.50
830.40	198.50
831.00	201.20
831.60	184.20
832.20	187.30
832.80	190.60
833.40	184.70
834.00	184.40
834.60	177.60
835.20	186.20
835.80	178.20
836.40	183.70
837.00	177.00
837.60	174.90
838.20	175.80
838.80	176.60
839.40	169.70
840.00	165.80
840.60	164.90
841.20	167.20
841.80	168.00
842.40	173.90
843.00	170.80
843.60	165.40
844.20	173.00
844.80	166.40
845.40	166.50
846.00	167.80
846.60	175.00
847.20	180.70
847.80	184.80
848.40	181.20
849.00	180.10
849.60	177.80
850.20	175.50
850.80	154.20
851.40	152.20
852.00	156.40
852.60	143.70
853.20	151.70
853.80	155.40
854.40	157.40
855.00	168.10
855.60	159.00
856.20	168.10
856.80	162.70
857.40	166.70
858.00	158.30
858.60	169.10
859.20	171.50
859.80	170.00
860.40	164.70
861.00	177.20
861.60	173.40
862.20	176.20
862.80	171.60
863.40	168.00
864.00	157.60
864.60	164.50
865.20	177.50
865.80	175.30
866.40	186.70
867.00	185.00
867.60	182.90
868.20	181.60
868.80	180.20
869.40	188.40
870.00	193.10
870.60	180.10
871.20	177.90
871.80	172.40
872.40	168.80
873.00	176.50
873.60	183.20
874.20	184.70
874.80	180.70
875.40	177.50
876.00	165.00
876.60	161.40
877.20	170.10
877.80	168.00
878.40	176.30
879.00	170.60
879.60	171.00
880.20	169.90
880.80	170.00
881.40	178.30
882.00	178.40
882.60	169.30
883.20	167.50
883.80	182.70
884.40	172.60
885.00	177.80
885.60	173.70
886.20	190.60
886.80	174.20
887.40	169.30
888.00	168.70
888.60	179.10
889.20	182.50
889.80	182.20
890.40	184.10
891.00	189.90
891.60	185.20
892.20	201.20
892.80	198.50
893.40	194.70
894.00	199.80
894.60	203.60
895.20	196.10
895.80	188.60
896.40	202.40
897.00	203.50
897.60	200.90
898.20	194.70
898.80	195.70
899.40	193.60
900.00	185.40
900.60	195.20
901.20	185.40
901.80	196.40
902.40	203.70
903.00	192.10
903.60	181.10
904.20	192.30
904.80	193.50
905.40	185.80
906.00	180.00
906.60	184.20
907.20	185.10
907.80	195.20
908.40	189.00
909.00	197.40
909.60	196.20
910.20	206.40
910.80	204.10
911.40	210.00
912.00	221.40
912.60	217.30
913.20	219.40
913.80	209.80
914.40	216.70
915.00	217.00
915.60	215.10
916.20	207.50
916.80	199.90
917.40	196.10
918.00	200.90
918.60	213.80
919.20	202.50
919.80	205.30
920.40	209.70
921.00	206.20
921.60	214.10
922.20	218.90
922.80	210.60
923.40	202.90
924.00	210.40
924.60	216.40
925.20	216.10
925.80	215.40
926.40	218.50
927.00	229.10
927.60	223.80
928.20	229.10
928.80	237.80
929.40	232.00
930.00	221.50
930.60	228.30
931.20	228.90
931.80	230.20
932.40	225.10
933.00	225.00
933.60	228.60
934.20	225.40
934.80	223.70
935.40	225.70
936.00	211.20
936.60	206.70
937.20	209.30
937.80	208.40
938.40	214.30
939.00	220.10
939.60	203.10
940.20	202.60
940.80	204.80
941.40	202.40
942.00	196.50
942.60	186.10
943.20	192.50
943.80	175.80
944.40	172.70
945.00	181.40
945.60	197.80
946.20	184.00
946.80	185.10
947.40	179.90
948.00	171.20
948.60	161.30
949.20	180.20
949.80	162.30
950.40	160.30
951.00	166.60
951.60	169.30
952.20	164.20
952.80	168.00
953.40	157.60
954.00	168.00
954.60	177.00
955.20	180.80
955.80	189.20
956.40	181.10
957.00	183.70
957.60	183.30
958.20	180.50
958.80	172.80
959.40	175.40
960.00	178.50
960.60	165.40
961.20	164.80
961.80	165.10
962.40	174.30
963.00	169.00
963.60	166.80
964.20	155.30
964.80	156.90
965.40	159.40
966.00	160.20
966.60	161.20
967.20	155.50
967.80	148.80
968.40	141.90
969.00	146.70
969.60	135.10
970.20	127.60
970.80	130.70
971.40	132.40
972.00	135.20
972.60	134.20
973.20	134.60
973.80	121.70
974.40	129.80
975.00	129.40
975.60	117.70
976.20	124.70
976.80	126.70
977.40	128.60
978.00	132.10
978.60	124.40
979.20	130.40
979.80	117.40
980.40	118.10
981.00	121.90
981.60	136.90
982.20	141.00
982.80	146.80
983.40	147.30
984.00	154.30
984.60	151.60
985.20	156.30
985.80	149.70
986.40	152.20
987.00	159.70
987.60	164.60
988.20	163.20
988.80	165.70
989.40	166.80
990.00	147.10
990.60	135.30
991.20	132.60
991.80	126.50
992.40	123.80
993.00	121.20
993.60	121.90
994.20	115.10
994.80	116.10
995.40	111.80
996.00	108.70
996.60	107.20
997.20	102.80
997.80	103.40
998.40	113.60
999.00	109.70
999.60	113.20
1000.20	117.40
1000.80	122.10
1001.40	128.00
1002.00	121.50
1002.60	125.80
1003.20	137.20
1003.80	150.90
1004.40	152.00
1005.00	158.00
1005.60	162.50
1006.20	161.60
1006.80	155.50
1007.40	153.60
1008.00	150.80
1008.60	147.70
1009.20	148.20
1009.80	153.80
1010.40	148.40
1011.00	145.40
1011.60	154.90
1012.20	155.40
1012.80	148.10
1013.40	144.50
1014.00	144.10
1014.60	147.30
1015.20	150.70
1015.80	150.70
1016.40	152.80
1017.00	152.20
1017.60	140.70
1018.20	140.60
1018.80	138.70
1019.40	131.90
1020.00	132.10
1020.60	134.70
1021.20	148.00
1021.80	153.20
1022.40	146.10
1023.00	135.70
1023.60	142.70
1024.20	144.40
1024.80	152.50
1025.40	147.40
1026.00	141.80
1026.60	138.60
1027.20	134.30
1027.80	152.50
1028.40	153.50
1029.00	160.00
1029.60	156.20
1030.20	156.80
1030.80	161.70
1031.40	165.20
1032.00	172.80
1032.60	177.40
1033.20	172.10
1033.80	172.60
1034.40	176.30
1035.00	153.50
1035.60	160.70
1036.20	161.20
1036.80	162.10
1037.40	163.00
1038.00	159.60
1038.60	161.50
1039.20	167.20
1039.80	174.80
1040.40	166.90
1041.00	156.90
1041.60	158.00
1042.20	172.00
1042.80	172.80
