#time	45.30
0.60	45.20
1.20	44.70
1.80	44.60
2.40	45.30
3.00	46.90
3.60	46.50
4.20	46.10
4.80	46.80
5.40	47.30
6.00	46.40
6.60	47.50
7.20	47.50
7.80	47.00
8.40	48.90
9.00	48.20
9.60	50.40
10.20	48.70
10.80	47.80
11.40	49.00
12.00	48.50
12.60	49.60
13.20	50.40
13.80	51.30
14.40	51.40
15.00	50.60
15.60	49.70
16.20	49.30
16.80	51.50
17.40	50.60
18.00	52.20
18.60	51.80
19.20	51.50
19.80	51.50
20.40	52.60
21.00	53.30
21.60	55.00
22.20	56.50
22.80	56.20
23.40	55.40
24.00	55.60
24.60	56.60
25.20	56.30
25.80	57.10
26.40	58.70
27.00	57.70
27.60	56.90
28.20	57.50
28.80	56.80
29.40	56.90
30.00	56.50
30.60	56.60
31.20	57.00
31.80	58.00
32.40	57.60
33.00	58.60
33.60	59.60
34.20	59.90
34.80	59.50
35.40	60.20
36.00	59.80
36.60	57.90
37.20	59.40
37.80	57.90
38.40	57.70
39.00	57.60
39.60	57.60
40.20	57.30
40.80	56.20
41.40	57.40
42.00	56.20
42.60	57.00
43.20	58.20
43.80	59.30
44.40	61.40
45.00	60.60
45.60	60.40
46.20	59.20
46.80	58.70
47.40	58.00
48.00	58.40
48.60	58.00
49.20	58.90
49.80	58.30
50.40	56.40
51.00	58.40
51.60	57.00
52.20	57.60
52.80	56.90
53.40	57.10
54.00	57.90
54.60	57.40
55.20	58.40
55.80	58.50
56.40	58.80
57.00	60.70
57.60	60.30
58.20	63.00
58.80	62.90
59.40	63.70
60.00	64.10
60.60	64.80
61.20	64.10
61.80	64.00
62.40	62.10
63.00	63.70
63.60	64.80
64.20	63.90
64.80	62.60
65.40	64.00
66.00	63.60
66.60	64.80
67.20	64.90
67.80	64.50
68.40	65.60
69.00	64.60
69.60	62.10
70.20	62.30
70.80	62.70
71.40	63.10
72.00	61.00
72.60	61.90
73.20	62.00
73.80	61.50
74.40	61.30
75.00	59.40
75.60	59.10
76.20	56.40
76.80	60.30
77.40	59.00
78.00	59.90
78.60	59.60
79.20	59.00
79.80	59.60
80.40	59.20
81.00	59.60
81.60	59.10
82.20	59.70
82.80	59.70
83.40	59.90
84.00	60.30
84.60	62.20
85.20	63.20
85.80	63.10
86.40	63.20
87.00	62.10
87.60	63.90
88.20	63.00
88.80	63.90
89.40	63.70
90.00	62.90
90.60	63.30
91.20	63.10
91.80	61.40
92.40	61.70
93.00	59.90
93.60	59.60
94.20	58.40
94.80	59.90
95.40	60.00
96.00	59.50
96.60	59.30
97.20	60.70
97.80	61.30
98.40	61.00
99.00	59.60
99.60	58.70
100.20	57.90
100.80	57.10
101.40	57.10
102.00	56.40
102.60	57.20
103.20	58.80
103.80	58.80
104.40	59.20
105.00	59.00
105.60	60.40
106.20	60.10
106.80	60.00
107.40	58.20
108.00	58.90
108.60	60.20
109.20	60.00
109.80	58.50
110.40	59.80
111.00	61.60
111.60	60.20
112.20	59.20
112.80	59.60
113.40	62.50
114.00	62.10
114.60	61.10
115.20	61.10
115.80	61.70
116.40	61.40
117.00	60.30
117.60	62.70
118.20	62.10
118.80	61.20
119.40	62.50
120.00	63.20
120.60	64.30
121.20	63.90
121.80	62.40
122.40	60.70
123.00	62.30
123.60	62.50
124.20	62.90
124.80	61.70
125.40	61.40
126.00	62.20
126.60	62.10
127.20	64.00
127.80	62.20
128.40	61.20
129.00	62.00
129.60	60.40
130.20	58.20
130.80	57.80
131.40	57.80
132.00	58.00
132.60	58.60
133.20	59.00
133.80	61.80
134.40	62.80
135.00	60.00
135.60	59.90
136.20	61.60
136.80	63.00
137.40	61.40
138.00	62.40
138.60	62.90
139.20	62.20
139.80	62.70
140.40	64.20
141.00	63.80
141.60	63.50
142.20	65.30
142.80	65.00
143.40	64.00
144.00	62.10
144.60	60.90
145.20	60.40
145.80	60.90
146.40	61.30
147.00	61.20
147.60	61.00
148.20	60.70
148.80	59.70
149.40	59.80
150.00	59.50
150.60	59.60
151.20	60.60
151.80	59.10
152.40	57.90
153.00	58.70
153.60	61.00
154.20	60.70
154.80	60.90
155.40	60.20
156.00	59.50
156.60	60.30
157.20	62.30
157.80	62.90
158.40	62.00
159.00	60.80
159.60	61.20
160.20	60.70
160.80	60.30
161.40	61.20
162.00	62.10
162.60	61.00
163.20	60.50
163.80	59.30
164.40	57.30
165.00	58.00
165.60	57.80
166.20	57.60
166.80	59.10
167.40	59.60
168.00	61.00
168.60	61.60
169.20	62.30
169.80	63.00
170.40	61.90
171.00	61.80
171.60	62.10
172.20	62.50
172.80	61.80
173.40	61.50
174.00	61.60
174.60	60.40
175.20	61.20
175.80	61.60
176.40	62.20
177.00	63.10
177.60	60.60
178.20	60.00
178.80	60.70
179.40	59.00
180.00	60.10
180.60	61.50
181.20	61.90
181.80	61.40
182.40	59.80
183.00	61.00
183.60	62.80
184.20	64.40
184.80	63.20
185.40	62.50
186.00	62.30
186.60	62.50
187.20	62.30
187.80	62.10
188.40	61.80
189.00	61.20
189.60	62.30
190.20	60.80
190.80	59.90
191.40	61.40
192.00	62.30
192.60	62.10
193.20	62.30
193.80	59.60
194.40	59.50
195.00	59.60
195.60	60.80
196.20	60.80
196.80	62.50
197.40	63.90
198.00	63.70
198.60	62.90
199.20	61.70
199.80	61.60
200.40	61.80
201.00	62.60
201.60	63.50
202.20	62.70
202.80	62.60
203.40	60.80
204.00	61.20
204.60	62.80
205.20	59.30
205.80	59.60
206.40	60.00
207.00	58.90
207.60	60.60
208.20	60.20
208.80	59.50
209.40	59.00
210.00	60.40
210.60	62.90
211.20	60.40
211.80	61.40
212.40	62.60
213.00	60.50
213.60	61.60
214.20	61.20
214.80	61.80
215.40	64.20
216.00	62.00
216.60	64.10
217.20	64.00
217.80	63.90
218.40	62.60
219.00	61.20
219.60	60.60
220.20	58.40
220.80	59.50
221.40	59.80
222.00	58.70
222.60	58.10
223.20	58.10
223.80	58.70
224.40	57.10
225.00	57.00
225.60	57.20
226.20	58.70
226.80	58.30
227.40	59.60
228.00	60.40
228.60	61.10
229.20	61.30
229.80	61.00
230.40	61.40
231.00	61.50
231.60	61.00
232.20	59.80
232.80	58.20
233.40	59.80
234.00	60.10
234.60	60.00
235.20	60.50
235.80	61.40
236.40	63.00
237.00	64.30
237.60	64.20
238.20	63.50
238.80	63.30
239.40	61.10
240.00	61.50
240.60	61.10
241.20	60.20
241.80	59.50
242.40	59.60
243.00	60.10
243.60	60.60
244.20	58.70
244.80	57.70
245.40	58.80
246.00	57.60
246.60	61.30
247.20	59.10
247.80	58.70
248.40	58.50
249.00	56.60
249.60	55.90
250.20	58.30
250.80	59.20
251.40	58.90
252.00	59.70
252.60	59.70
253.20	59.10
253.80	61.00
254.40	60.70
255.00	60.00
255.60	60.40
256.20	61.40
256.80	62.10
257.40	61.70
258.00	61.00
258.60	61.30
259.20	61.00
259.80	61.40
260.40	61.90
261.00	63.40
261.60	63.70
262.20	64.50
262.80	63.10
263.40	62.60
264.00	61.40
264.60	62.20
265.20	63.90
265.80	64.90
266.40	65.10
267.00	64.00
267.60	64.50
268.20	61.40
268.80	61.70
269.40	59.50
270.00	58.80
270.60	59.30
271.20	59.20
271.80	60.30
272.40	59.10
273.00	59.60
273.60	61.40
274.20	63.10
274.80	63.20
275.40	62.00
276.00	61.30
276.60	62.30
277.20	62.10
277.80	61.20
278.40	61.10
279.00	61.20
279.60	61.50
280.20	62.80
280.80	62.10
281.40	61.60
282.00	61.70
282.60	60.50
283.20	59.20
283.80	58.70
284.40	60.10
285.00	60.40
285.60	61.10
286.20	60.30
286.80	60.60
287.40	60.40
288.00	61.40
288.60	61.00
289.20	62.30
289.80	61.70
290.40	62.50
291.00	62.80
291.60	64.40
292.20	66.20
292.80	65.70
293.40	65.00
294.00	67.20
294.60	67.30
295.20	66.20
295.80	64.50
296.40	65.20
297.00	66.60
297.60	66.40
298.20	66.60
298.80	66.20
299.40	64.60
300.00	64.60
300.60	64.20
301.20	65.00
301.80	64.40
302.40	64.10
303.00	64.90
303.60	63.50
304.20	63.40
304.80	64.40
305.40	65.10
306.00	64.30
306.60	64.40
307.20	64.40
307.80	61.60
308.40	60.50
309.00	61.10
309.60	61.50
310.20	60.80
310.80	59.50
311.40	60.70
312.00	61.00
312.60	59.90
313.20	60.60
313.80	59.50
314.40	61.40
315.00	60.80
315.60	60.50
316.20	62.00
316.80	62.40
317.40	61.20
318.00	62.30
318.60	59.20
319.20	59.00
319.80	59.60
320.40	60.50
321.00	61.00
321.60	61.60
322.20	62.10
322.80	61.80
323.40	64.20
324.00	64.40
324.60	63.90
325.20	62.40
325.80	63.90
326.40	63.70
327.00	63.10
327.60	62.50
328.20	62.90
328.80	64.40
329.40	64.70
330.00	65.10
330.60	64.00
331.20	63.00
331.80	63.10
332.40	64.20
333.00	65.40
333.60	67.70
334.20	65.20
334.80	59.90
335.40	57.90
336.00	58.20
336.60	59.20
337.20	59.70
337.80	59.10
338.40	58.40
339.00	60.30
339.60	61.10
340.20	60.30
340.80	59.40
341.40	59.90
342.00	60.20
342.60	60.70
343.20	59.80
343.80	61.10
344.40	63.30
345.00	65.00
345.60	67.20
346.20	66.90
346.80	68.00
347.40	65.60
348.00	65.50
348.60	64.90
349.20	64.70
349.80	66.70
350.40	65.60
351.00	65.20
351.60	63.70
352.20	62.70
352.80	62.80
353.40	63.60
354.00	62.30
354.60	62.80
355.20	63.70
355.80	63.80
356.40	64.00
357.00	63.50
357.60	61.20
358.20	59.00
358.80	60.00
359.40	59.60
360.00	59.60
360.60	57.80
361.20	59.50
361.80	60.90
362.40	59.50
363.00	60.80
363.60	61.20
364.20	61.30
364.80	59.40
365.40	58.60
366.00	59.20
366.60	58.40
367.20	58.30
367.80	58.30
368.40	59.40
369.00	59.70
369.60	57.40
370.20	57.50
370.80	56.90
371.40	54.70
372.00	55.90
372.60	58.00
373.20	58.20
373.80	58.50
374.40	56.80
375.00	56.50
375.60	57.40
376.20	59.20
376.80	59.20
377.40	58.60
378.00	58.10
378.60	58.80
379.20	58.00
379.80	58.00
380.40	55.40
381.00	55.70
381.60	54.30
382.20	54.30
382.80	53.70
383.40	54.10
384.00	54.90
384.60	56.00
385.20	57.70
385.80	57.60
386.40	58.20
387.00	57.10
387.60	59.00
388.20	59.80
388.80	57.50
389.40	56.00
390.00	54.00
390.60	54.90
391.20	54.80
391.80	57.40
392.40	57.90
393.00	58.30
393.60	57.70
394.20	59.60
394.80	59.90
395.40	59.60
396.00	58.70
396.60	58.90
397.20	59.60
397.80	60.10
398.40	60.30
399.00	61.10
399.60	62.00
400.20	58.10
400.80	59.00
401.40	58.60
402.00	57.90
402.60	57.80
403.20	60.30
403.80	60.50
404.40	60.20
405.00	59.40
405.60	60.90
406.20	60.80
406.80	61.60
407.40	61.30
408.00	61.60
408.60	62.70
409.20	63.10
409.80	61.80
410.40	61.60
411.00	61.60
411.60	63.20
412.20	62.40
412.80	60.80
413.40	61.00
414.00	58.60
414.60	59.60
415.20	58.50
415.80	58.60
416.40	60.10
417.00	62.40
417.60	61.50
418.20	63.40
418.80	61.50
419.40	61.30
420.00	62.00
420.60	63.20
421.20	63.50
421.80	65.30
422.40	66.00
423.00	66.40
423.60	65.30
424.20	65.30
424.80	63.90
425.40	62.30
426.00	63.60
426.60	63.10
427.20	63.70
427.80	63.80
428.40	62.60
429.00	61.00
429.60	60.50
430.20	60.90
430.80	62.00
431.40	60.30
432.00	61.90
432.60	60.00
433.20	60.40
433.80	60.80
434.40	60.90
435.00	60.80
435.60	59.70
436.20	58.80
436.80	61.60
437.40	63.40
438.00	62.80
438.60	62.10
439.20	64.40
439.80	64.60
440.40	62.70
441.00	61.90
441.60	61.50
442.20	60.10
442.80	61.00
443.40	60.50
444.00	57.90
444.60	58.40
445.20	58.20
445.80	58.90
446.40	60.80
447.00	61.90
447.60	62.70
448.20	62.10
448.80	61.90
449.40	61.60
450.00	59.90
450.60	60.00
451.20	61.30
451.80	62.80
452.40	62.30
453.00	60.60
453.60	61.90
454.20	61.20
454.80	59.70
455.40	59.80
456.00	60.60
456.60	60.20
457.20	61.10
457.80	61.80
458.40	61.40
459.00	60.80
459.60	61.30
460.20	62.10
460.80	62.40
461.40	61.80
462.00	60.70
462.60	60.70
463.20	61.90
463.80	61.30
464.40	60.50
465.00	60.80
465.60	61.30
466.20	60.00
466.80	60.10
467.40	60.40
468.00	59.70
468.60	61.00
469.20	60.60
469.80	58.90
470.40	57.90
471.00	58.50
471.60	58.20
472.20	58.80
472.80	58.40
473.40	58.30
474.00	57.40
474.60	56.70
475.20	57.00
475.80	59.00
476.40	58.10
477.00	59.90
477.60	60.00
478.20	59.80
478.80	59.90
479.40	61.40
480.00	62.20
480.60	60.80
481.20	63.40
481.80	62.30
482.40	62.70
483.00	62.10
483.60	62.20
484.20	63.00
484.80	62.50
485.40	63.40
486.00	63.60
486.60	61.30
487.20	63.00
487.80	60.70
488.40	59.90
489.00	61.30
489.60	63.10
490.20	61.70
490.80	60.80
491.40	59.60
492.00	59.20
492.60	59.80
493.20	59.90
493.80	59.80
494.40	60.90
495.00	60.40
495.60	57.90
496.20	57.50
496.80	58.70
497.40	58.60
498.00	57.70
498.60	58.10
499.20	58.80
499.80	58.30
500.40	58.70
501.00	59.80
501.60	59.90
502.20	58.50
502.80	56.00
503.40	56.20
504.00	55.90
504.60	56.30
505.20	57.50
505.80	58.70
506.40	58.50
507.00	58.20
507.60	59.70
508.20	58.90
508.80	59.30
509.40	59.30
510.00	60.20
510.60	60.80
511.20	59.20
511.80	59.60
512.40	60.30
513.00	59.60
513.60	58.00
514.20	60.00
514.80	58.10
515.40	57.30
516.00	57.90
516.60	57.10
517.20	56.50
517.80	57.20
518.40	56.90
519.00	55.40
519.60	55.80
520.20	57.00
520.80	55.70
521.40	57.70
522.00	59.50
522.60	59.50
523.20	58.60
523.80	60.50
524.40	62.60
525.00	63.30
525.60	61.20
526.20	59.90
526.80	58.90
527.40	62.00
528.00	61.70
528.60	61.90
529.20	62.70
529.80	62.50
530.40	61.10
531.00	62.30
531.60	59.60
532.20	57.70
532.80	56.90
533.40	57.00
534.00	57.30
534.60	57.50
535.20	58.40
535.80	58.40
536.40	59.00
537.00	58.70
537.60	59.00
538.20	58.70
538.80	57.90
539.40	58.80
540.00	58.30
540.60	57.90
541.20	57.50
541.80	56.80
542.40	57.80
543.00	58.90
543.60	58.00
544.20	59.70
544.80	59.90
545.40	58.80
546.00	59.20
546.60	59.50
547.20	60.40
547.80	61.80
548.40	60.60
