#	SIM_0.2_-5.71		#	SIM_200_-5.71		#	SIM_20_-5.71		#	SIM_2_-5.71	
1	2368.60302564127	1	2366.36733386363	1	2364.85897489255	1	2366.57030020896
500	2370.29661125134	500	2366.34677533225	500	2364.92721190750	500	2365.45648298413
1000	2367.77188478354	1000	2366.34988145349	1000	2364.84624542047	1000	2366.10960504669
1500	2374.87674145631	1500	2366.32020413878	1500	2364.97898937033	1500	2365.20817080833
2000	2371.60029574497	2000	2366.30112120876	2000	2365.12667952564	2000	2366.49157102191
2500	2367.72264744878	2500	2366.31825914442	2500	2365.47266609297	2500	2365.87084705186
3000	2368.86907837565	3000	2366.31410866075	3000	2365.49204402835	3000	2366.79388797322
3500	2367.23530143264	3500	2366.30328336005	3500	2365.60315274084	3500	2368.56816874991
4000	2368.26126097886	4000	2366.27126905094	4000	2365.30558920494	4000	2366.38762881472
4500	2365.49197205118	4500	2366.25791362315	4500	2365.50016738766	4500	2366.85649041879
5000	2367.65777395807	5000	2366.25856446197	5000	2365.71651394855	5000	2366.44962112700
5500	2372.76041491682	5500	2366.25858071988	5500	2366.12471678489	5500	2364.90159406035
6000	2361.98299708726	6000	2366.27855406260	6000	2365.82057827089	6000	2366.29812074537
6500	2363.17284206158	6500	2366.29372212273	6500	2365.57840278607	6500	2366.28450886014
7000	2360.26487407706	7000	2366.31760491673	7000	2365.42458199128	7000	2365.24589049522
7500	2366.30029996077	7500	2366.33920817091	7500	2365.53391394917	7500	2366.66843493505
8000	2361.97343030022	8000	2366.36959148505	8000	2365.63400067606	8000	2365.21576250580
8500	2359.51627168233	8500	2366.38071860924	8500	2365.64697460652	8500	2365.10659149973
9000	2370.25449847233	9000	2366.39404909487	9000	2365.94541712061	9000	2366.64260578527
9500	2362.29113730180	9500	2366.41956197689	9500	2366.14168888691	9500	2366.05891691244
10000	2364.42411049369	10000	2366.40354561477	10000	2366.27241368774	10000	2365.39317687195
10500	2366.12473038681	10500	2366.38792223573	10500	2366.36831995723	10500	2363.65531300495
11000	2366.74013171428	11000	2366.39785333561	11000	2366.27841087754	11000	2364.41772236117
11500	2365.01772827167	11500	2366.43610236560	11500	2366.05907098940	11500	2366.55458318772
12000	2368.19031277068	12000	2366.44793882350	12000	2365.97240153730	12000	2364.10261916217
12500	2368.30616840085	12500	2366.49260731496	12500	2366.43804785857	12500	2363.36708734474
13000	2364.25775597716	13000	2366.50661054855	13000	2366.64893876983	13000	2365.02317644615
13500	2364.66718788096	13500	2366.49735800756	13500	2366.45894335106	13500	2367.60548220687
14000	2362.28106305148	14000	2366.51153883348	14000	2366.11599984613	14000	2367.47245220258
14500	2368.49066853248	14500	2366.50197778355	14500	2366.19474450024	14500	2367.40291595233
15000	2361.34224410736	15000	2366.48526897785	15000	2366.41905865674	15000	2367.18977723342
15500	2370.73420776938	15500	2366.49441328330	15500	2366.47454677420	15500	2367.39348236083
16000	2364.79347967143	16000	2366.49858711071	16000	2366.42282230258	16000	2369.06682242562
16500	2365.50698946860	16500	2366.52693969144	16500	2366.52141963135	16500	2369.96014677230
17000	2375.46175647774	17000	2366.51550689329	17000	2366.76466639417	17000	2368.09155209415
17500	2361.99745712495	17500	2366.51704984599	17500	2366.61871943133	17500	2367.14879356663
18000	2371.52063257584	18000	2366.51400694175	18000	2366.71937315835	18000	2366.91332069553
18500	2368.42664463591	18500	2366.50540407230	18500	2366.82984753716	18500	2366.68441243930
19000	2365.68047732298	19000	2366.53436325011	19000	2366.82255448376	19000	2368.70361997454
19500	2369.61566228854	19500	2366.52690417600	19500	2367.04275473043	19500	2366.65259571392
20000	2369.52606674670	20000	2366.51953729932	20000	2366.67930827947	20000	2366.86140773479
20500	2368.37863178885	20500	2366.56032889372	20500	2366.74168453411	20500	2366.08403332050
21000	2368.39512009349	21000	2366.57488436249	21000	2366.48943835529	21000	2367.14718832541
21500	2364.88833937981	21500	2366.56882681038	21500	2366.37501492301	21500	2367.37179472238
22000	2361.16419305042	22000	2366.55364367285	22000	2366.42183222287	22000	2366.38939856321
22500	2366.82749982960	22500	2366.57741123128	22500	2366.46580194436	22500	2366.27067663622
23000	2362.03356037693	23000	2366.55870939158	23000	2366.40764389440	23000	2365.81864044082
23500	2361.90944526021	23500	2366.53569762338	23500	2366.17471485089	23500	2365.27800545322
24000	2362.74169965708	24000	2366.57650058164	24000	2366.03364464280	24000	2366.39318959138
24500	2364.11957009341	24500	2366.58409516813	24500	2366.09713280145	24500	2364.79354702095
25000	2368.94690728397	25000	2366.60376925709	25000	2365.85320849805	25000	2365.59899668513
25500	2365.36115747556	25500	2366.59961999137	25500	2365.60190502830	25500	2366.70667268258
26000	2366.08544495484	26000	2366.60811915732	26000	2365.47721607535	26000	2368.02408980295
26500	2370.77952536266	26500	2366.58097426232	26500	2365.56123135979	26500	2365.08477594450
27000	2363.78200268766	27000	2366.57696962950	27000	2365.78045217834	27000	2367.71886039905
27500	2362.98827611719	27500	2366.54489335937	27500	2365.59550049961	27500	2366.99595333916
28000	2366.92549117471	28000	2366.51327707448	28000	2365.43263685740	28000	2366.78377910022
28500	2371.06196743643	28500	2366.53565263935	28500	2365.44411339476	28500	2367.11695609784
29000	2364.74745702723	29000	2366.53673712340	29000	2365.48008402197	29000	2367.18216055943
29500	2363.59278487706	29500	2366.52891612560	29500	2365.41095624785	29500	2367.82390956884
30000	2368.39362917004	30000	2366.51697250203	30000	2365.58173766694	30000	2365.69281436516
30500	2362.88893847400	30500	2366.52294004231	30500	2365.36383080780	30500	2364.20491439173
31000	2360.76917067066	31000	2366.50275548128	31000	2365.20447667171	31000	2366.62536561169
31500	2362.15552534807	31500	2366.49841846282	31500	2365.32586849555	31500	2366.12276977388
32000	2366.08557803898	32000	2366.49838303023	32000	2365.35375952233	32000	2366.58924970250
32500	2366.88483942765	32500	2366.50709672398	32500	2365.18005506326	32500	2365.81772064842
33000	2366.00920154971	33000	2366.54242089431	33000	2365.34141268464	33000	2364.97022308683
33500	2365.06411161807	33500	2366.56391204212	33500	2365.65263757537	33500	2365.07605256093
34000	2368.91142273085	34000	2366.56561694456	34000	2366.14623930377	34000	2365.89033897533
34500	2370.42992659988	34500	2366.57896678999	34500	2366.39621231330	34500	2365.14211961103
