#	SIM_0.2_-5.71		#	SIM_200_-5.71		#	SIM_20_-5.71		#	SIM_2_-5.71	
1	119852.010912848	1	119513.720820303	1	119288.652255541	1	120252.520044533
500	118583.067648548	500	119090.952135591	500	119054.263776948	500	119429.629302351
1000	118088.908048886	1000	118805.967805980	1000	118328.702200201	1000	118682.659604661
1500	118334.102830934	1500	119175.938282621	1500	118299.364795162	1500	119295.960948811
2000	119038.091864033	2000	120350.804042024	2000	118722.929336710	2000	119953.683470465
2500	118581.586352284	2500	119045.383852999	2500	118955.909378071	2500	119143.891332555
3000	119379.910604212	3000	118563.818384067	3000	118820.481919904	3000	119132.998031922
3500	119720.469497715	3500	119768.214744231	3500	118551.829989532	3500	118508.709058258
4000	118960.159884966	4000	118942.046012758	4000	118601.289381854	4000	118862.561865665
4500	119805.583347179	4500	119190.963761075	4500	118712.853978115	4500	119923.616554427
5000	119452.116213806	5000	119632.890223089	5000	119431.248139140	5000	118901.937995548
5500	118923.016037941	5500	119016.102949752	5500	118633.805562932	5500	118531.199086495
6000	119224.671971557	6000	119380.777339313	6000	118778.500510722	6000	119300.781398540
6500	120164.443899345	6500	118714.660128790	6500	119659.767324065	6500	118496.737728443
7000	119044.304605807	7000	119203.052109576	7000	119096.341679124	7000	118352.415755097
7500	118775.908932070	7500	119276.307166927	7500	119247.548126934	7500	119041.643004929
8000	119010.086006349	8000	119902.321555326	8000	118693.501625590	8000	119399.633400822
8500	119413.750441732	8500	119202.994921334	8500	118728.164316474	8500	119140.935245349
9000	118197.897295205	9000	117874.162679122	9000	119043.090101619	9000	118462.352933384
9500	118329.386291443	9500	119460.614384121	9500	117714.338032907	9500	119038.638181367
10000	118126.762829533	10000	118428.590973653	10000	119675.590001916	10000	118545.347563147
10500	119186.117234903	10500	118691.066914967	10500	118307.586826840	10500	118753.032949395
11000	119829.691606060	11000	118559.024971040	11000	120029.988752093	11000	118951.265664408
11500	118172.182339918	11500	119328.890504829	11500	118753.140169726	11500	120417.788114011
12000	119970.024326220	12000	119898.461309056	12000	118740.166851798	12000	118926.066248914
12500	119061.437265507	12500	119296.127327540	12500	119023.397191086	12500	119042.491575523
13000	118030.675233839	13000	119124.609427201	13000	118995.665198512	13000	119917.591441489
13500	119458.294843353	13500	118982.403558776	13500	118462.303726476	13500	119604.010433432
14000	118769.843145989	14000	119680.155476298	14000	119191.534185134	14000	118301.389483826
14500	118796.930424058	14500	119611.509229519	14500	118531.399363518	14500	119410.808980036
