0 193782035.854057 612759.120660
-10 203996474.195657 647161.624748
-12 205117441.212934 616479.008186
-15 206325565.152107 605783.465911
-2 196579420.029258 619398.266341
-4 198911397.822929 665731.790427
-5 199965477.843883 633289.820674
-6 200909885.218506 650117.321453
-7 201730524.586205 591700.636955
-8 202612679.134292 626251.318504
-9 203225238.023191 669779.097115
