#time	SIM_10_0/
249.60	161.00
250.20	163.30
250.80	166.20
251.40	160.40
252.00	162.30
252.60	168.70
253.20	163.80
253.80	182.30
254.40	172.70
255.00	174.80
255.60	177.10
256.20	180.90
256.80	161.20
257.40	164.40
258.00	172.50
258.60	169.80
259.20	166.30
259.80	155.50
260.40	145.40
261.00	146.30
261.60	153.10
262.20	159.70
262.80	141.80
263.40	121.00
264.00	131.70
264.60	140.90
265.20	151.40
265.80	143.60
266.40	134.10
267.00	142.00
267.60	128.70
268.20	153.70
268.80	152.60
269.40	158.60
270.00	141.30
270.60	152.60
271.20	164.30
271.80	169.60
272.40	168.80
273.00	166.80
273.60	172.80
274.20	162.70
274.80	166.40
275.40	169.50
276.00	157.20
276.60	161.40
277.20	158.50
277.80	168.80
278.40	161.50
279.00	161.90
279.60	162.10
280.20	150.80
280.80	164.30
281.40	165.30
282.00	164.20
282.60	162.60
283.20	169.20
283.80	170.40
284.40	170.00
285.00	170.60
285.60	173.50
286.20	179.30
286.80	181.80
287.40	184.50
288.00	179.00
288.60	177.30
289.20	171.00
289.80	167.40
290.40	175.00
291.00	173.80
291.60	173.90
292.20	166.00
292.80	175.30
293.40	169.80
294.00	174.10
294.60	188.80
295.20	200.10
295.80	187.10
296.40	177.80
297.00	181.30
297.60	185.70
298.20	181.10
298.80	183.00
299.40	177.10
300.00	179.90
300.60	188.30
301.20	176.30
301.80	170.40
302.40	179.20
303.00	184.00
303.60	182.60
304.20	182.00
304.80	175.60
305.40	171.00
306.00	174.10
306.60	185.60
307.20	177.70
307.80	187.40
308.40	187.00
309.00	170.40
309.60	181.30
310.20	177.30
310.80	182.40
311.40	193.20
312.00	199.80
312.60	196.10
313.20	187.40
313.80	199.60
314.40	193.80
315.00	200.40
315.60	196.80
316.20	202.60
316.80	207.60
317.40	209.20
318.00	202.60
318.60	211.90
319.20	200.50
319.80	190.00
320.40	195.60
321.00	195.40
321.60	201.70
322.20	197.90
322.80	188.80
323.40	190.30
324.00	196.30
324.60	195.60
325.20	192.80
325.80	194.70
326.40	193.90
327.00	192.60
327.60	198.70
328.20	207.90
328.80	189.40
329.40	199.50
330.00	183.60
330.60	188.00
331.20	186.30
331.80	187.10
332.40	186.50
333.00	181.70
333.60	185.40
334.20	175.40
334.80	177.20
335.40	199.30
336.00	197.70
336.60	184.30
337.20	194.10
337.80	199.70
338.40	197.80
339.00	194.80
339.60	185.50
340.20	200.70
340.80	185.60
341.40	189.60
342.00	178.90
342.60	198.70
343.20	199.90
343.80	191.40
344.40	193.50
345.00	206.00
345.60	200.70
346.20	199.20
346.80	192.00
347.40	200.40
348.00	198.70
348.60	196.90
349.20	194.50
349.80	190.30
350.40	186.30
351.00	195.50
351.60	189.40
352.20	181.40
352.80	172.30
353.40	173.70
354.00	163.10
354.60	157.50
355.20	155.80
355.80	155.90
356.40	169.60
357.00	169.80
357.60	155.40
358.20	173.90
358.80	165.60
359.40	148.30
360.00	146.30
360.60	159.10
361.20	154.90
361.80	158.70
362.40	164.70
363.00	162.10
363.60	162.30
364.20	169.70
364.80	167.80
365.40	159.20
366.00	164.60
366.60	173.80
367.20	154.30
367.80	171.10
368.40	170.30
369.00	172.80
369.60	171.00
370.20	180.20
370.80	189.70
371.40	190.30
372.00	171.80
372.60	169.70
373.20	168.10
373.80	192.20
374.40	197.60
375.00	189.20
375.60	208.00
376.20	210.10
376.80	217.60
377.40	194.10
378.00	216.50
378.60	219.60
379.20	216.10
379.80	214.50
380.40	216.00
381.00	217.00
381.60	212.20
382.20	221.90
382.80	233.60
383.40	220.70
384.00	213.50
384.60	199.20
385.20	198.90
385.80	206.60
386.40	193.70
387.00	200.60
387.60	196.90
388.20	194.20
388.80	196.90
389.40	199.70
390.00	208.10
390.60	207.80
391.20	209.10
391.80	208.30
392.40	200.30
393.00	212.00
393.60	200.30
394.20	199.80
394.80	196.60
395.40	199.40
396.00	197.10
396.60	202.70
397.20	205.50
397.80	208.10
398.40	202.60
399.00	186.80
399.60	180.90
400.20	166.30
400.80	163.50
401.40	175.70
402.00	175.10
402.60	182.30
403.20	170.40
403.80	176.20
404.40	172.70
405.00	171.30
405.60	175.80
406.20	181.30
406.80	181.00
407.40	184.30
408.00	186.60
408.60	191.20
409.20	194.70
409.80	208.50
410.40	194.00
411.00	205.30
411.60	211.30
412.20	201.40
412.80	205.00
413.40	203.00
414.00	209.30
414.60	211.50
415.20	222.30
415.80	214.20
416.40	211.60
417.00	205.30
417.60	210.30
418.20	214.40
418.80	214.60
419.40	220.00
420.00	214.00
420.60	206.90
421.20	200.50
421.80	190.30
422.40	178.30
423.00	188.60
423.60	184.90
424.20	198.60
424.80	186.50
425.40	184.80
426.00	180.90
426.60	176.60
427.20	177.40
427.80	177.40
428.40	178.60
429.00	169.40
429.60	163.70
430.20	182.20
430.80	176.00
431.40	183.80
432.00	180.30
432.60	178.90
433.20	188.40
433.80	191.20
434.40	199.00
435.00	191.30
435.60	202.90
436.20	199.10
436.80	210.70
437.40	200.60
438.00	207.60
438.60	199.60
439.20	205.60
439.80	210.10
440.40	206.30
441.00	204.00
441.60	203.10
442.20	193.80
442.80	213.80
443.40	210.50
444.00	208.80
444.60	227.50
445.20	239.30
445.80	243.50
446.40	239.40
447.00	236.50
447.60	237.20
448.20	236.90
448.80	235.00
449.40	221.80
450.00	226.20
450.60	227.90
451.20	223.30
451.80	231.70
452.40	233.80
453.00	229.00
453.60	227.60
454.20	230.90
454.80	231.70
455.40	221.90
456.00	226.20
456.60	229.80
457.20	228.70
457.80	225.20
458.40	222.90
459.00	214.40
459.60	201.40
460.20	207.30
460.80	194.10
461.40	192.40
462.00	192.70
462.60	187.20
463.20	175.40
463.80	195.80
464.40	212.70
465.00	221.00
465.60	232.80
466.20	213.80
466.80	216.70
467.40	211.20
468.00	212.50
468.60	204.40
469.20	197.70
469.80	210.50
470.40	216.20
471.00	201.10
471.60	203.20
472.20	201.20
472.80	196.20
473.40	195.20
474.00	216.50
474.60	194.90
475.20	186.90
475.80	193.50
476.40	183.30
477.00	190.40
477.60	198.80
478.20	185.30
478.80	198.30
479.40	197.60
480.00	190.40
480.60	201.10
481.20	206.30
481.80	211.60
482.40	210.10
483.00	220.70
483.60	214.90
484.20	223.60
484.80	226.50
485.40	215.40
486.00	209.60
486.60	217.70
487.20	215.10
487.80	216.60
488.40	209.60
489.00	195.60
489.60	206.40
490.20	216.60
490.80	212.80
491.40	212.00
492.00	201.60
492.60	196.60
493.20	212.90
493.80	211.30
494.40	213.00
495.00	214.10
495.60	218.10
496.20	210.80
496.80	215.20
497.40	221.70
498.00	218.10
498.60	208.80
499.20	226.10
499.80	215.30
500.40	212.90
501.00	203.30
501.60	196.20
502.20	193.70
502.80	203.20
503.40	210.60
504.00	215.50
504.60	214.70
505.20	211.00
505.80	203.00
506.40	199.60
507.00	203.30
507.60	195.60
508.20	206.10
508.80	194.30
509.40	199.60
510.00	213.30
510.60	207.80
511.20	215.00
511.80	221.10
512.40	217.30
513.00	206.80
513.60	211.60
514.20	217.90
514.80	212.90
515.40	227.90
516.00	235.20
516.60	222.50
517.20	225.50
517.80	215.70
518.40	215.20
519.00	218.10
519.60	218.00
520.20	204.30
520.80	202.30
521.40	192.30
522.00	197.30
522.60	195.10
523.20	178.20
523.80	181.00
524.40	190.00
525.00	191.80
525.60	185.80
526.20	186.30
526.80	184.00
527.40	191.70
528.00	192.20
528.60	192.10
529.20	193.60
529.80	187.40
530.40	189.60
531.00	186.90
531.60	198.40
532.20	198.60
532.80	180.30
533.40	194.80
534.00	187.90
534.60	192.30
535.20	181.10
535.80	170.80
536.40	173.50
537.00	175.70
537.60	172.40
538.20	172.00
538.80	167.30
539.40	170.00
540.00	171.00
540.60	167.20
541.20	164.70
541.80	179.30
542.40	183.40
543.00	187.70
543.60	187.60
544.20	187.40
544.80	165.80
545.40	179.00
546.00	185.80
546.60	201.20
547.20	193.70
547.80	185.90
548.40	189.90
549.00	194.70
549.60	181.20
550.20	171.20
550.80	180.30
551.40	177.70
552.00	172.60
552.60	165.70
553.20	166.70
553.80	167.60
554.40	163.20
555.00	150.30
555.60	158.40
556.20	162.30
556.80	170.10
557.40	191.50
558.00	196.70
558.60	195.80
559.20	185.10
559.80	188.00
560.40	204.30
561.00	203.50
561.60	200.80
562.20	193.90
562.80	198.70
563.40	205.60
564.00	198.00
564.60	194.10
565.20	195.70
565.80	194.40
566.40	203.30
567.00	196.30
567.60	199.50
568.20	209.50
568.80	213.50
569.40	205.40
570.00	203.30
570.60	208.50
571.20	212.60
571.80	197.90
572.40	199.20
573.00	207.60
573.60	203.40
574.20	196.00
574.80	186.20
575.40	192.00
576.00	180.20
576.60	178.80
577.20	183.90
577.80	196.60
578.40	192.20
579.00	196.10
579.60	196.40
580.20	195.80
580.80	202.60
581.40	202.50
582.00	208.80
582.60	203.60
583.20	202.40
583.80	205.40
584.40	197.30
585.00	206.10
585.60	212.50
586.20	201.10
586.80	199.40
587.40	183.20
588.00	178.80
588.60	181.30
589.20	162.60
589.80	161.00
590.40	179.90
591.00	182.30
591.60	174.60
592.20	176.80
592.80	192.40
593.40	194.00
594.00	196.20
594.60	194.00
595.20	193.30
595.80	204.90
596.40	198.90
597.00	199.50
597.60	199.20
598.20	206.30
598.80	200.70
599.40	195.90
600.00	196.20
600.60	183.90
601.20	174.60
601.80	169.10
602.40	164.70
603.00	142.90
603.60	153.60
604.20	154.90
604.80	149.10
605.40	154.10
606.00	174.70
606.60	169.30
607.20	165.90
607.80	163.60
608.40	158.20
609.00	166.80
609.60	161.50
610.20	166.70
610.80	164.20
611.40	186.90
612.00	196.70
612.60	206.00
613.20	206.50
613.80	203.50
614.40	197.90
615.00	207.10
615.60	191.00
616.20	184.30
616.80	192.40
617.40	203.60
618.00	207.50
618.60	209.80
619.20	206.50
619.80	206.80
620.40	219.60
621.00	209.50
621.60	210.70
622.20	198.10
622.80	196.90
623.40	212.60
624.00	218.10
624.60	219.20
625.20	212.40
625.80	211.30
626.40	220.00
627.00	217.40
627.60	218.40
628.20	222.60
628.80	227.20
629.40	222.80
630.00	225.40
630.60	226.40
631.20	227.30
631.80	215.90
632.40	197.00
633.00	206.50
633.60	204.40
634.20	197.20
634.80	195.10
635.40	218.20
636.00	210.90
636.60	221.10
637.20	220.50
637.80	206.80
638.40	197.50
639.00	193.90
639.60	205.30
640.20	207.40
640.80	207.90
641.40	210.50
642.00	200.20
642.60	194.10
643.20	210.80
643.80	198.30
644.40	188.90
645.00	189.90
645.60	188.20
646.20	198.10
646.80	203.80
647.40	200.00
648.00	202.50
648.60	197.40
649.20	192.40
649.80	199.20
650.40	200.30
651.00	196.10
651.60	190.00
652.20	193.30
652.80	192.90
653.40	193.10
654.00	206.60
654.60	206.80
655.20	212.70
655.80	211.30
656.40	214.60
657.00	220.10
657.60	209.10
658.20	215.00
658.80	211.40
659.40	208.20
660.00	207.70
660.60	210.60
661.20	206.10
661.80	215.80
662.40	222.70
663.00	228.10
663.60	234.90
664.20	230.40
664.80	230.30
665.40	229.50
666.00	231.70
666.60	228.50
667.20	217.80
667.80	226.10
668.40	222.80
669.00	211.70
669.60	229.50
670.20	214.90
670.80	216.60
671.40	218.40
672.00	212.50
672.60	209.40
673.20	205.90
673.80	201.90
674.40	206.90
675.00	216.90
675.60	221.30
676.20	220.60
676.80	209.20
677.40	203.60
678.00	201.10
678.60	202.70
679.20	197.80
679.80	196.70
680.40	202.80
681.00	207.70
681.60	220.80
682.20	214.90
682.80	210.50
683.40	213.50
684.00	195.60
684.60	202.30
685.20	203.00
685.80	209.50
686.40	203.00
687.00	205.90
687.60	194.90
688.20	197.80
688.80	195.20
689.40	202.60
690.00	200.80
690.60	204.20
691.20	210.20
691.80	212.70
692.40	221.40
693.00	219.90
693.60	223.50
694.20	232.60
694.80	226.90
695.40	217.30
696.00	222.80
696.60	214.40
697.20	214.20
697.80	216.10
698.40	214.60
699.00	214.00
699.60	202.00
700.20	219.90
700.80	214.60
701.40	223.40
702.00	229.90
702.60	223.90
703.20	223.50
703.80	223.30
704.40	221.60
705.00	225.60
705.60	229.00
706.20	236.80
706.80	238.00
707.40	225.60
708.00	211.10
708.60	226.80
709.20	221.10
709.80	219.70
710.40	221.40
711.00	224.10
711.60	220.00
712.20	211.90
712.80	213.10
713.40	215.80
714.00	200.40
714.60	208.50
715.20	190.70
715.80	195.20
716.40	203.00
717.00	194.80
717.60	190.60
718.20	193.70
718.80	209.80
719.40	209.40
720.00	217.80
720.60	225.50
721.20	227.00
721.80	223.70
722.40	231.80
723.00	225.70
723.60	224.90
724.20	231.90
724.80	227.00
725.40	223.80
726.00	219.10
726.60	221.00
727.20	234.20
727.80	229.60
728.40	236.10
729.00	220.80
729.60	208.00
730.20	219.20
730.80	228.60
731.40	221.30
732.00	207.70
732.60	215.00
733.20	219.00
733.80	226.70
734.40	224.00
735.00	213.10
735.60	211.60
736.20	198.60
736.80	208.50
737.40	198.40
738.00	215.80
738.60	215.80
739.20	219.80
739.80	228.00
740.40	222.50
741.00	221.60
741.60	216.90
742.20	211.00
742.80	189.00
743.40	206.80
744.00	217.30
744.60	214.70
745.20	209.90
745.80	207.60
746.40	214.50
747.00	208.10
747.60	220.10
748.20	228.70
748.80	229.70
749.40	232.00
750.00	234.00
750.60	220.00
751.20	219.80
751.80	206.30
752.40	220.50
753.00	221.70
753.60	230.80
754.20	238.70
754.80	229.80
755.40	219.10
756.00	211.70
756.60	220.70
757.20	236.60
757.80	234.40
758.40	225.20
759.00	216.00
759.60	221.40
760.20	218.80
760.80	224.40
761.40	215.80
762.00	223.30
762.60	228.70
763.20	234.70
763.80	233.80
764.40	229.30
765.00	229.30
765.60	224.70
766.20	235.30
766.80	234.20
767.40	231.20
768.00	218.60
768.60	215.40
769.20	218.10
769.80	229.20
770.40	227.20
771.00	236.30
771.60	239.20
772.20	239.80
772.80	240.00
773.40	239.10
774.00	237.60
774.60	233.40
775.20	236.80
775.80	233.20
776.40	220.70
777.00	229.10
777.60	232.30
778.20	244.00
778.80	231.20
779.40	235.20
780.00	243.70
780.60	248.90
781.20	245.10
781.80	245.00
782.40	249.50
783.00	247.50
783.60	250.90
784.20	252.40
784.80	254.10
785.40	252.40
786.00	252.70
786.60	249.00
787.20	241.00
787.80	235.20
788.40	253.20
789.00	246.00
789.60	239.70
790.20	230.20
790.80	238.50
791.40	234.80
792.00	236.70
792.60	229.30
793.20	232.30
793.80	239.30
794.40	229.00
795.00	233.30
795.60	226.90
796.20	230.50
796.80	225.60
797.40	228.10
798.00	238.90
798.60	233.80
799.20	239.90
799.80	242.90
800.40	238.90
801.00	228.20
801.60	233.30
802.20	232.60
802.80	241.20
803.40	237.70
804.00	237.20
804.60	235.80
805.20	235.50
805.80	245.80
806.40	243.40
807.00	228.60
807.60	228.40
808.20	229.70
808.80	236.80
809.40	227.30
810.00	223.90
810.60	207.10
811.20	213.50
811.80	214.10
812.40	215.00
813.00	214.10
813.60	205.90
814.20	215.60
814.80	213.20
815.40	225.50
816.00	209.40
816.60	206.30
817.20	200.90
817.80	195.90
818.40	193.40
819.00	193.50
819.60	211.90
820.20	207.30
820.80	202.40
821.40	194.60
822.00	190.50
822.60	189.30
823.20	182.60
823.80	175.70
824.40	173.00
825.00	162.90
825.60	166.40
826.20	169.30
826.80	170.90
827.40	166.80
828.00	185.10
828.60	183.00
829.20	169.80
829.80	176.30
830.40	178.60
831.00	183.50
831.60	173.60
832.20	171.80
832.80	163.90
833.40	156.10
834.00	157.00
834.60	158.60
835.20	162.80
835.80	158.80
836.40	168.20
837.00	153.80
837.60	151.60
838.20	173.60
838.80	140.20
839.40	144.70
840.00	149.40
840.60	159.80
841.20	152.80
841.80	151.10
842.40	158.80
843.00	162.40
843.60	154.40
844.20	153.80
844.80	158.20
845.40	166.00
846.00	160.20
846.60	157.90
847.20	144.90
847.80	148.50
848.40	149.10
849.00	144.30
849.60	144.20
850.20	153.10
850.80	147.00
851.40	145.70
852.00	149.20
852.60	146.80
853.20	158.30
853.80	154.90
854.40	167.40
855.00	159.30
855.60	170.60
856.20	165.00
856.80	165.50
857.40	174.10
858.00	164.60
858.60	177.40
859.20	170.80
859.80	177.00
860.40	168.20
861.00	163.90
861.60	171.40
862.20	167.30
862.80	172.20
863.40	166.10
864.00	170.00
864.60	180.20
865.20	182.60
865.80	178.80
866.40	171.90
867.00	179.50
867.60	170.30
868.20	173.90
868.80	177.00
869.40	176.60
870.00	189.70
870.60	184.00
871.20	193.20
871.80	171.60
872.40	171.30
873.00	168.30
873.60	180.10
874.20	179.60
874.80	180.10
875.40	180.30
876.00	184.40
876.60	187.70
877.20	196.70
877.80	184.40
878.40	181.90
879.00	180.80
879.60	184.40
880.20	187.90
880.80	198.50
881.40	207.30
882.00	193.00
882.60	199.80
883.20	203.60
883.80	197.00
884.40	207.00
885.00	204.20
885.60	185.50
886.20	190.30
886.80	183.00
887.40	192.30
888.00	179.70
888.60	184.30
889.20	192.30
889.80	186.60
890.40	196.80
891.00	194.80
891.60	195.20
892.20	172.50
892.80	178.80
893.40	177.70
894.00	168.20
894.60	180.50
895.20	189.40
895.80	191.20
896.40	189.30
897.00	171.60
897.60	183.10
898.20	175.30
898.80	172.00
899.40	171.20
900.00	174.10
900.60	176.80
901.20	169.90
901.80	162.40
902.40	173.30
903.00	176.30
903.60	178.70
904.20	184.40
904.80	180.10
905.40	189.20
906.00	194.10
906.60	190.20
907.20	186.70
907.80	177.40
908.40	169.60
909.00	178.20
909.60	183.70
910.20	182.70
910.80	179.90
911.40	187.00
912.00	195.30
912.60	201.70
913.20	198.50
913.80	202.10
914.40	206.60
915.00	206.90
915.60	208.00
916.20	202.30
916.80	192.60
917.40	202.50
918.00	190.90
918.60	186.80
919.20	182.40
919.80	187.20
920.40	189.30
921.00	187.70
921.60	180.70
922.20	189.20
922.80	210.40
923.40	200.10
924.00	203.90
924.60	192.10
925.20	203.50
925.80	205.30
926.40	207.60
927.00	203.10
927.60	213.00
928.20	212.80
928.80	203.30
929.40	199.20
930.00	197.20
930.60	192.80
931.20	195.70
931.80	198.70
932.40	211.80
933.00	197.10
933.60	192.50
934.20	200.90
934.80	194.20
935.40	193.90
936.00	200.90
936.60	197.00
937.20	203.70
937.80	212.20
938.40	204.10
939.00	195.30
939.60	191.40
940.20	191.90
940.80	189.90
941.40	192.50
942.00	196.90
942.60	199.60
943.20	186.00
943.80	196.50
944.40	190.20
945.00	194.20
945.60	193.90
946.20	186.10
946.80	176.80
947.40	167.90
948.00	160.40
948.60	163.80
949.20	162.00
949.80	160.90
950.40	158.80
951.00	159.80
951.60	140.00
952.20	154.50
952.80	153.30
953.40	153.00
954.00	146.50
954.60	153.60
955.20	153.10
955.80	151.80
956.40	136.20
957.00	141.00
957.60	134.50
958.20	137.80
958.80	145.00
959.40	155.00
960.00	160.70
960.60	165.90
961.20	164.80
961.80	153.00
962.40	156.90
963.00	156.70
963.60	142.00
964.20	141.20
964.80	135.90
965.40	140.00
966.00	143.00
966.60	144.60
967.20	154.70
967.80	150.30
968.40	152.10
969.00	155.80
969.60	157.80
970.20	153.60
970.80	154.00
971.40	140.00
972.00	144.90
972.60	140.60
973.20	129.00
973.80	141.00
974.40	142.80
975.00	147.30
975.60	143.70
976.20	130.00
976.80	132.20
977.40	136.80
978.00	136.80
978.60	132.80
979.20	145.90
979.80	132.10
980.40	147.40
981.00	132.10
981.60	142.20
982.20	126.60
982.80	129.40
983.40	116.80
984.00	124.50
984.60	120.90
985.20	130.60
985.80	123.60
986.40	122.30
987.00	131.10
987.60	133.50
988.20	143.60
988.80	138.60
989.40	131.00
990.00	139.80
990.60	135.90
991.20	142.90
991.80	151.80
992.40	151.70
993.00	143.80
993.60	143.30
994.20	143.20
994.80	155.00
995.40	161.70
996.00	167.00
996.60	156.10
997.20	147.10
997.80	157.20
998.40	151.80
999.00	147.20
999.60	128.40
1000.20	135.30
1000.80	119.90
1001.40	120.30
1002.00	132.80
1002.60	123.20
1003.20	122.30
1003.80	110.50
1004.40	110.60
1005.00	118.50
1005.60	113.60
1006.20	112.70
1006.80	116.80
1007.40	126.50
1008.00	123.20
1008.60	127.60
1009.20	127.70
1009.80	123.40
1010.40	117.20
1011.00	126.70
1011.60	131.60
1012.20	119.50
1012.80	105.10
1013.40	104.00
1014.00	107.60
1014.60	107.30
1015.20	122.50
1015.80	122.80
1016.40	110.60
1017.00	117.40
1017.60	120.60
1018.20	124.80
1018.80	124.10
1019.40	134.90
1020.00	127.60
1020.60	124.00
1021.20	120.40
1021.80	114.40
1022.40	116.40
1023.00	114.60
1023.60	106.60
1024.20	105.20
1024.80	104.30
1025.40	93.00
1026.00	96.60
1026.60	100.70
1027.20	88.90
1027.80	99.20
1028.40	98.30
1029.00	99.60
1029.60	107.50
1030.20	119.20
1030.80	119.90
1031.40	123.70
1032.00	112.70
1032.60	111.40
1033.20	115.20
1033.80	117.50
1034.40	116.90
1035.00	119.40
1035.60	107.00
1036.20	111.20
1036.80	123.20
1037.40	124.80
1038.00	127.60
1038.60	128.20
1039.20	129.50
1039.80	131.20
1040.40	129.30
1041.00	130.10
1041.60	139.10
1042.20	150.50
1042.80	158.90
