0 1.000000 0.000000
1 0.968476 0.007387
2 0.897950 0.022975
3 0.810294 0.042181
4 0.717788 0.063148
5 0.626336 0.084576
6 0.538430 0.104816
7 0.455556 0.122038
8 0.379876 0.135320
9 0.314713 0.145010
10 0.264352 0.152331
11 0.232629 0.158827
12 0.212337 0.165906
13 0.196806 0.174184
14 0.181527 0.183501
15 0.164548 0.193229
16 0.145635 0.202870
17 0.125601 0.212124
18 0.105689 0.220703
19 0.087313 0.228363
20 0.071241 0.235157
21 0.057703 0.241433
22 0.046551 0.247494
23 0.037411 0.253804
24 0.029799 0.260515
25 0.023234 0.267653
26 0.017052 0.274810
27 0.010821 0.281640
28 0.004229 0.287950
29 -0.002840 0.293667
30 -0.010436 0.298961
31 -0.018231 0.304266
32 -0.026369 0.309956
33 -0.035016 0.316154
34 -0.043922 0.322840
35 -0.052657 0.329895
36 -0.060858 0.337271
37 -0.068557 0.344915
38 -0.075260 0.353081
39 -0.080484 0.362068
40 -0.083902 0.372425
41 -0.085747 0.384451
42 -0.086570 0.397731
43 -0.086890 0.411355
44 -0.086794 0.424474
45 -0.085750 0.436243
46 -0.083938 0.446498
47 -0.081279 0.455684
48 -0.076952 0.464589
49 -0.071304 0.474087
50 -0.064318 0.485002
51 -0.055803 0.498170
52 -0.046542 0.513210
53 -0.037242 0.527912
54 -0.027598 0.539886
55 -0.018396 0.549768
56 -0.009707 0.559313
