0 1.000000 0.000000
1 0.953094 0.006724
2 0.848450 0.019551
3 0.723164 0.032921
4 0.599124 0.042842
5 0.495198 0.049177
6 0.413331 0.055369
7 0.341058 0.062078
8 0.270671 0.069279
9 0.201043 0.077631
10 0.134220 0.088045
11 0.071000 0.101995
12 0.005117 0.119792
13 -0.069398 0.141090
14 -0.154229 0.165300
15 -0.246219 0.191639
16 -0.337858 0.217982
17 -0.420769 0.241906
18 -0.490557 0.262515
19 -0.545924 0.279675
20 -0.586217 0.292629
21 -0.611855 0.300338
22 -0.623785 0.302117
23 -0.624202 0.297800
24 -0.616717 0.287779
25 -0.605783 0.273838
26 -0.595009 0.258983
27 -0.584497 0.245508
28 -0.570302 0.234482
29 -0.546355 0.226140
30 -0.507021 0.220255
31 -0.449676 0.216263
32 -0.375005 0.214243
33 -0.286373 0.214889
34 -0.188152 0.220029
35 -0.083678 0.231482
36 0.024961 0.249798
37 0.135807 0.273141
38 0.245908 0.298242
39 0.351332 0.322043
40 0.449678 0.342610
41 0.536412 0.358546
42 0.606260 0.368414
43 0.660689 0.373336
44 0.702598 0.375460
45 0.734248 0.373805
46 0.759306 0.368498
47 0.779655 0.361041
48 0.796001 0.352477
49 0.807529 0.346489
50 0.814622 0.339793
51 0.817381 0.331551
52 0.816993 0.324245
53 0.814699 0.319247
54 0.810175 0.321310
55 0.804184 0.328724
56 0.797239 0.339898
