#time	SIM_5_0/
125.40	84.20
126.00	81.30
126.60	88.70
127.20	86.50
127.80	80.00
128.40	88.20
129.00	91.10
129.60	107.90
130.20	101.90
130.80	105.30
131.40	113.60
132.00	113.70
132.60	112.00
133.20	116.00
133.80	100.40
134.40	109.20
135.00	109.50
135.60	104.00
136.20	106.00
136.80	93.30
137.40	83.30
138.00	71.60
138.60	81.30
139.20	85.20
139.80	84.10
140.40	80.80
141.00	102.20
141.60	92.20
142.20	94.40
142.80	85.40
143.40	92.30
144.00	101.50
144.60	98.50
145.20	103.80
145.80	98.50
146.40	90.60
147.00	86.90
147.60	81.60
148.20	82.00
148.80	79.70
149.40	77.00
150.00	74.50
150.60	65.40
151.20	76.30
151.80	66.90
152.40	69.40
153.00	79.60
153.60	86.30
154.20	94.90
154.80	88.80
155.40	82.50
156.00	75.80
156.60	67.30
157.20	62.80
157.80	67.40
158.40	81.40
159.00	71.70
159.60	66.70
160.20	76.20
160.80	69.20
161.40	70.60
162.00	92.50
162.60	89.00
163.20	105.50
163.80	98.10
164.40	92.90
165.00	84.00
165.60	82.70
166.20	83.50
166.80	86.80
167.40	87.20
168.00	82.60
168.60	74.50
169.20	95.90
169.80	92.90
170.40	92.60
171.00	96.10
171.60	92.60
172.20	115.30
172.80	98.60
173.40	106.00
174.00	101.70
174.60	91.00
175.20	92.60
175.80	110.40
176.40	117.10
177.00	117.80
177.60	98.30
178.20	104.00
178.80	97.50
179.40	84.90
180.00	78.80
180.60	66.20
181.20	61.90
181.80	73.50
182.40	85.80
183.00	89.50
183.60	85.60
184.20	80.70
184.80	82.10
185.40	55.50
186.00	42.90
186.60	55.10
187.20	59.40
187.80	57.40
188.40	53.30
189.00	54.20
189.60	74.60
190.20	63.30
190.80	72.70
191.40	72.60
192.00	83.60
192.60	76.00
193.20	69.10
193.80	63.50
194.40	78.90
195.00	72.30
195.60	87.20
196.20	73.00
196.80	83.00
197.40	84.50
198.00	80.20
198.60	72.40
199.20	76.00
199.80	76.60
200.40	90.10
201.00	77.50
201.60	82.50
202.20	82.50
202.80	73.20
203.40	81.40
204.00	74.60
204.60	90.40
205.20	89.50
205.80	79.40
206.40	65.50
207.00	73.30
207.60	79.00
208.20	91.60
208.80	69.10
209.40	68.80
210.00	82.70
210.60	93.20
211.20	92.90
211.80	104.70
212.40	98.00
213.00	85.00
213.60	102.60
214.20	95.80
214.80	99.90
215.40	99.80
216.00	102.60
216.60	94.90
217.20	109.10
217.80	110.10
218.40	134.10
219.00	126.00
219.60	125.60
220.20	115.80
220.80	113.50
221.40	99.60
222.00	100.60
222.60	101.80
223.20	108.10
223.80	107.60
224.40	108.50
225.00	110.90
225.60	106.30
226.20	107.00
226.80	116.00
227.40	110.20
228.00	130.00
228.60	120.20
229.20	125.80
229.80	117.20
230.40	111.50
231.00	107.80
231.60	107.00
232.20	103.50
232.80	103.20
233.40	101.70
234.00	108.40
234.60	108.10
235.20	96.60
235.80	107.20
236.40	99.90
237.00	111.20
237.60	99.90
238.20	90.50
238.80	84.10
239.40	100.60
240.00	87.70
240.60	87.50
241.20	88.90
241.80	84.70
242.40	91.00
243.00	79.90
243.60	86.00
244.20	86.00
244.80	74.00
245.40	86.00
246.00	87.70
246.60	102.30
247.20	85.40
247.80	82.70
248.40	82.10
249.00	77.00
249.60	86.40
250.20	92.20
250.80	86.50
251.40	88.80
252.00	85.70
252.60	82.30
253.20	73.10
253.80	71.10
254.40	75.90
255.00	103.40
255.60	92.30
256.20	91.30
256.80	89.60
257.40	101.20
258.00	104.30
258.60	100.80
259.20	100.00
259.80	83.80
260.40	77.10
261.00	69.40
261.60	86.40
262.20	97.50
262.80	104.00
263.40	81.80
264.00	93.20
264.60	66.40
265.20	70.60
265.80	74.40
266.40	72.60
267.00	80.80
267.60	81.00
268.20	81.90
268.80	70.00
269.40	65.80
270.00	73.10
270.60	66.60
271.20	79.60
271.80	81.10
272.40	84.70
273.00	79.40
273.60	66.70
274.20	60.60
274.80	74.00
275.40	77.50
276.00	77.20
276.60	80.60
277.20	82.70
277.80	90.20
278.40	84.10
279.00	94.50
279.60	82.80
280.20	89.70
280.80	105.80
281.40	89.40
282.00	86.60
282.60	90.30
283.20	99.30
283.80	107.10
284.40	94.70
285.00	108.70
285.60	102.60
286.20	104.30
286.80	115.70
287.40	130.00
288.00	128.70
288.60	126.20
289.20	144.40
289.80	138.50
290.40	136.40
291.00	128.80
291.60	128.30
292.20	141.40
292.80	131.00
293.40	135.80
294.00	130.70
294.60	132.40
295.20	137.70
295.80	146.40
296.40	138.20
297.00	148.40
297.60	143.20
298.20	142.80
298.80	127.60
299.40	139.20
300.00	135.50
300.60	142.60
301.20	148.50
301.80	135.70
302.40	135.80
303.00	140.50
303.60	139.60
304.20	134.00
304.80	119.70
305.40	118.50
306.00	111.30
306.60	115.00
307.20	122.60
307.80	107.80
308.40	111.40
309.00	105.70
309.60	109.00
310.20	104.20
310.80	106.60
311.40	95.80
312.00	103.80
312.60	101.80
313.20	89.50
313.80	76.10
314.40	70.40
315.00	79.10
315.60	72.40
316.20	86.30
316.80	87.50
317.40	88.30
318.00	90.50
318.60	83.60
319.20	88.50
319.80	91.10
320.40	93.00
321.00	85.30
321.60	67.30
322.20	76.10
322.80	80.80
323.40	96.00
324.00	80.40
324.60	81.30
325.20	92.30
325.80	71.40
326.40	82.70
327.00	71.50
327.60	75.90
328.20	88.40
328.80	76.40
329.40	83.60
330.00	83.10
330.60	80.70
331.20	79.40
331.80	73.00
332.40	87.40
333.00	90.30
333.60	84.50
334.20	94.90
334.80	93.90
335.40	87.40
336.00	108.60
336.60	104.00
337.20	109.80
337.80	106.90
338.40	104.40
339.00	100.30
339.60	102.50
340.20	90.40
340.80	95.80
341.40	97.80
342.00	92.70
342.60	89.10
343.20	113.20
343.80	116.60
344.40	127.70
345.00	119.30
345.60	104.70
346.20	89.70
346.80	90.90
347.40	110.70
348.00	105.10
348.60	108.90
349.20	116.10
349.80	116.30
350.40	123.90
351.00	123.10
351.60	116.70
352.20	128.20
352.80	128.60
353.40	118.20
354.00	114.90
354.60	112.70
355.20	108.00
355.80	95.20
356.40	97.60
357.00	98.80
357.60	108.80
358.20	119.80
358.80	110.60
359.40	118.10
360.00	110.00
360.60	117.20
361.20	101.80
361.80	104.70
362.40	103.30
363.00	110.10
363.60	117.30
364.20	126.30
364.80	123.10
365.40	116.10
366.00	127.60
366.60	117.60
367.20	114.00
367.80	111.70
368.40	108.30
369.00	127.60
369.60	115.30
370.20	126.80
370.80	125.10
371.40	107.60
372.00	108.20
372.60	108.70
373.20	117.00
373.80	127.70
374.40	124.40
375.00	129.80
375.60	110.30
376.20	111.30
376.80	112.00
377.40	126.00
378.00	129.00
378.60	117.30
379.20	107.10
379.80	120.80
380.40	110.40
381.00	108.80
381.60	101.30
382.20	87.10
382.80	90.30
383.40	108.60
384.00	110.30
384.60	106.90
385.20	111.20
385.80	107.00
386.40	102.90
387.00	99.10
387.60	100.00
388.20	119.10
388.80	129.70
389.40	120.00
390.00	136.80
390.60	132.50
391.20	149.10
391.80	155.50
392.40	148.80
393.00	156.40
393.60	150.40
394.20	161.00
394.80	157.00
395.40	151.40
396.00	146.00
396.60	128.10
397.20	116.80
397.80	127.60
398.40	138.30
399.00	134.50
399.60	132.70
400.20	134.00
400.80	140.30
401.40	141.40
402.00	140.20
402.60	140.80
403.20	140.20
403.80	135.20
404.40	127.00
405.00	137.60
405.60	125.20
406.20	131.20
406.80	118.50
407.40	122.50
408.00	117.90
408.60	126.40
409.20	120.00
409.80	139.50
410.40	129.90
411.00	134.00
411.60	120.10
412.20	115.40
412.80	114.30
413.40	111.70
414.00	111.20
414.60	89.90
415.20	94.70
415.80	86.80
416.40	92.10
417.00	109.70
417.60	131.90
418.20	120.10
418.80	101.00
419.40	101.40
420.00	106.20
420.60	103.30
421.20	98.70
421.80	109.80
422.40	105.50
423.00	104.80
423.60	107.00
424.20	130.90
424.80	148.70
425.40	134.40
426.00	152.20
426.60	153.80
427.20	135.40
427.80	127.10
428.40	139.70
429.00	108.20
429.60	123.30
430.20	128.10
430.80	120.80
431.40	145.50
432.00	149.30
432.60	145.90
433.20	138.10
433.80	137.80
434.40	135.50
435.00	141.20
435.60	143.00
436.20	130.70
436.80	142.20
437.40	134.40
438.00	138.30
438.60	127.70
439.20	134.00
439.80	135.40
440.40	137.90
441.00	144.70
441.60	142.90
442.20	129.90
442.80	137.70
443.40	144.10
444.00	144.60
444.60	144.40
445.20	126.20
445.80	114.90
446.40	97.10
447.00	101.70
447.60	104.00
448.20	101.10
448.80	113.40
449.40	106.70
450.00	115.60
450.60	105.40
451.20	117.10
451.80	107.90
452.40	99.90
453.00	102.70
453.60	90.20
454.20	109.90
454.80	102.00
455.40	93.20
456.00	104.80
456.60	97.60
457.20	114.30
457.80	115.60
458.40	95.40
459.00	93.00
459.60	85.30
460.20	78.10
460.80	87.50
461.40	79.00
462.00	79.40
462.60	82.10
463.20	86.40
463.80	86.10
464.40	98.80
465.00	92.50
465.60	107.20
466.20	115.00
466.80	117.50
467.40	95.80
468.00	98.70
468.60	101.40
469.20	110.20
469.80	92.10
470.40	87.30
471.00	94.80
471.60	77.60
472.20	74.70
472.80	81.80
473.40	81.50
474.00	89.90
474.60	94.30
475.20	86.50
475.80	85.90
476.40	77.60
477.00	79.30
477.60	83.10
478.20	76.40
478.80	72.20
479.40	62.90
480.00	62.40
480.60	65.00
481.20	91.20
481.80	72.90
482.40	72.90
483.00	83.50
483.60	73.60
484.20	72.90
484.80	66.00
485.40	70.10
486.00	78.10
486.60	70.50
487.20	72.60
487.80	84.70
488.40	85.60
489.00	84.20
489.60	89.30
490.20	85.30
490.80	78.70
491.40	65.90
492.00	77.70
492.60	88.80
493.20	85.30
493.80	78.30
494.40	65.20
495.00	65.40
495.60	60.00
496.20	60.80
496.80	64.90
497.40	44.40
498.00	57.20
498.60	63.20
499.20	70.10
499.80	72.00
500.40	75.40
501.00	85.00
501.60	75.40
502.20	82.30
502.80	84.80
503.40	83.10
504.00	77.70
504.60	80.60
505.20	77.90
505.80	85.10
506.40	104.60
507.00	101.30
507.60	118.80
508.20	126.80
508.80	112.00
509.40	106.40
510.00	105.10
510.60	116.30
511.20	112.60
511.80	104.00
512.40	112.30
513.00	119.70
513.60	135.20
514.20	125.10
514.80	118.40
515.40	115.90
516.00	113.10
516.60	116.30
517.20	109.10
517.80	101.70
518.40	99.70
519.00	88.60
519.60	98.20
520.20	91.70
520.80	92.60
521.40	95.60
522.00	112.20
522.60	99.10
523.20	98.60
523.80	102.30
524.40	97.70
525.00	97.10
525.60	90.40
526.20	94.20
526.80	103.50
527.40	98.90
528.00	104.50
528.60	86.50
529.20	96.90
529.80	99.70
530.40	98.90
531.00	107.10
531.60	100.30
532.20	98.90
532.80	102.80
533.40	129.20
534.00	132.20
534.60	128.30
535.20	102.20
535.80	106.00
536.40	116.90
537.00	115.40
537.60	121.00
538.20	121.80
538.80	134.70
539.40	133.10
540.00	110.50
540.60	125.70
541.20	134.40
541.80	117.20
542.40	116.30
543.00	130.10
543.60	129.30
544.20	134.20
544.80	141.70
545.40	125.30
546.00	128.40
546.60	131.40
547.20	129.10
547.80	122.10
548.40	116.80
549.00	122.30
549.60	127.30
550.20	139.40
550.80	148.70
551.40	136.00
552.00	135.30
552.60	127.80
553.20	130.50
553.80	135.70
554.40	149.80
555.00	138.80
555.60	133.90
556.20	126.60
556.80	125.30
557.40	120.20
558.00	126.70
558.60	117.60
559.20	134.80
559.80	139.50
560.40	143.40
561.00	154.00
561.60	152.80
562.20	147.80
562.80	146.40
563.40	133.00
564.00	147.10
564.60	132.20
565.20	126.90
565.80	121.10
566.40	126.10
567.00	127.80
567.60	112.20
568.20	114.90
568.80	110.10
569.40	104.70
570.00	92.50
570.60	118.80
571.20	118.80
571.80	110.80
572.40	114.00
573.00	116.10
573.60	104.70
574.20	106.50
574.80	108.80
575.40	108.00
576.00	111.10
576.60	113.90
577.20	109.20
577.80	108.90
578.40	110.50
579.00	113.10
579.60	112.00
580.20	114.00
580.80	104.90
581.40	96.70
582.00	110.00
582.60	122.60
583.20	128.00
583.80	127.90
584.40	142.30
585.00	138.40
585.60	134.00
586.20	127.90
586.80	126.90
587.40	118.90
588.00	115.30
588.60	129.90
589.20	131.00
589.80	148.00
590.40	155.40
591.00	152.10
591.60	146.20
592.20	150.20
592.80	140.20
593.40	152.10
594.00	136.00
594.60	133.30
595.20	132.50
595.80	135.40
596.40	137.40
597.00	130.60
597.60	116.10
598.20	132.60
598.80	130.10
599.40	138.60
600.00	116.70
600.60	125.00
601.20	136.10
601.80	140.60
602.40	130.90
603.00	126.50
603.60	115.00
604.20	112.60
604.80	110.10
605.40	111.30
606.00	117.90
606.60	93.80
607.20	106.50
607.80	118.80
608.40	119.40
609.00	134.20
609.60	146.50
610.20	164.70
610.80	159.90
611.40	145.10
612.00	144.40
612.60	155.60
613.20	152.20
613.80	136.40
614.40	139.90
615.00	147.10
615.60	146.50
616.20	154.70
616.80	144.50
617.40	163.40
618.00	163.00
618.60	158.70
619.20	159.20
619.80	156.30
620.40	156.00
621.00	157.90
621.60	164.80
622.20	152.50
622.80	158.00
623.40	142.50
624.00	160.40
624.60	153.30
625.20	154.30
625.80	158.50
626.40	154.80
627.00	147.00
627.60	159.30
628.20	153.80
628.80	160.90
629.40	157.80
630.00	154.00
630.60	159.40
631.20	158.70
631.80	149.90
632.40	153.90
633.00	160.70
633.60	157.20
634.20	153.30
634.80	141.90
635.40	142.80
636.00	145.60
636.60	149.10
637.20	125.20
637.80	129.20
638.40	137.90
639.00	143.20
639.60	128.60
640.20	132.10
640.80	143.70
641.40	142.60
642.00	116.80
642.60	116.90
643.20	140.40
643.80	132.60
644.40	128.30
645.00	145.50
645.60	151.10
646.20	142.10
646.80	158.90
647.40	147.90
648.00	148.10
648.60	147.10
649.20	156.20
649.80	161.60
650.40	160.80
651.00	156.10
651.60	154.00
652.20	154.50
652.80	154.40
653.40	162.70
654.00	141.70
654.60	133.30
655.20	146.20
655.80	139.70
656.40	154.60
657.00	153.00
657.60	138.20
658.20	151.80
658.80	154.00
659.40	165.40
660.00	155.70
660.60	145.20
661.20	132.50
661.80	142.00
662.40	136.60
663.00	138.80
663.60	137.60
664.20	145.00
664.80	136.70
665.40	141.10
666.00	132.10
666.60	141.90
667.20	135.00
667.80	135.70
668.40	162.50
669.00	172.90
669.60	177.70
670.20	176.00
670.80	160.90
671.40	166.50
672.00	157.80
672.60	147.10
673.20	153.00
673.80	148.20
674.40	155.40
675.00	159.00
675.60	144.60
676.20	148.40
676.80	153.50
677.40	161.20
678.00	154.70
678.60	148.00
679.20	149.20
679.80	144.10
680.40	143.70
681.00	132.10
681.60	134.80
682.20	144.20
682.80	149.20
683.40	139.40
684.00	148.70
684.60	148.10
685.20	155.80
685.80	149.30
686.40	153.30
687.00	147.10
687.60	143.10
688.20	135.00
688.80	130.30
689.40	126.30
690.00	117.10
690.60	124.60
691.20	134.90
691.80	110.90
692.40	105.70
693.00	110.50
693.60	111.50
694.20	110.00
694.80	92.70
695.40	87.00
696.00	86.70
696.60	111.30
697.20	109.70
697.80	115.60
698.40	131.10
699.00	136.10
699.60	132.50
700.20	118.40
700.80	123.20
701.40	118.00
702.00	122.50
702.60	139.00
703.20	128.60
703.80	115.80
704.40	95.90
705.00	93.30
705.60	82.30
706.20	80.20
706.80	79.40
707.40	78.50
708.00	101.50
708.60	97.30
709.20	103.60
709.80	105.80
710.40	93.30
711.00	106.90
711.60	112.20
712.20	102.40
712.80	114.90
713.40	122.60
714.00	123.80
714.60	129.00
715.20	132.10
715.80	132.70
716.40	116.90
717.00	137.30
717.60	145.00
718.20	143.00
718.80	137.60
719.40	133.60
720.00	129.30
720.60	124.40
721.20	127.60
721.80	116.80
722.40	113.40
723.00	119.30
723.60	112.60
724.20	134.10
724.80	117.30
725.40	121.10
726.00	124.80
726.60	122.80
727.20	134.60
727.80	136.10
728.40	133.90
729.00	136.00
729.60	152.90
730.20	153.30
730.80	153.80
731.40	152.70
732.00	149.30
732.60	142.80
733.20	156.20
733.80	137.30
734.40	141.90
735.00	139.80
735.60	140.60
736.20	164.10
736.80	150.50
737.40	135.90
738.00	154.90
738.60	161.10
739.20	162.40
739.80	152.80
740.40	160.10
741.00	151.20
741.60	146.60
742.20	154.40
742.80	152.30
743.40	161.30
744.00	137.70
744.60	132.30
745.20	139.20
745.80	125.40
746.40	122.30
747.00	120.70
747.60	123.50
748.20	113.50
748.80	113.80
749.40	117.00
750.00	108.20
750.60	116.90
751.20	118.00
751.80	118.20
752.40	106.80
753.00	101.90
753.60	116.20
754.20	116.50
754.80	121.80
755.40	126.40
756.00	122.20
756.60	128.00
757.20	131.30
757.80	135.20
758.40	125.60
759.00	117.20
759.60	117.00
760.20	113.70
760.80	122.90
761.40	113.30
762.00	107.70
762.60	111.60
763.20	127.50
763.80	114.80
764.40	124.00
765.00	98.20
765.60	103.40
766.20	109.90
766.80	115.90
767.40	120.30
768.00	123.70
768.60	128.10
769.20	110.60
769.80	118.70
770.40	124.70
771.00	122.40
771.60	127.00
772.20	123.20
772.80	121.80
773.40	137.20
774.00	131.50
774.60	133.30
775.20	139.20
775.80	154.20
776.40	149.20
777.00	151.40
777.60	151.70
778.20	129.70
778.80	126.40
779.40	121.50
780.00	135.80
780.60	146.70
781.20	147.80
781.80	136.20
782.40	130.80
783.00	127.40
783.60	134.80
784.20	124.50
784.80	109.00
785.40	119.30
786.00	124.40
786.60	114.90
787.20	114.80
787.80	123.50
788.40	124.40
789.00	110.30
789.60	123.10
790.20	135.50
790.80	128.20
791.40	131.40
792.00	135.70
792.60	130.30
793.20	127.80
793.80	141.80
794.40	132.40
795.00	138.00
795.60	143.50
796.20	140.30
796.80	132.40
797.40	132.70
798.00	131.10
798.60	124.50
799.20	129.70
799.80	119.70
800.40	122.90
801.00	118.30
801.60	102.00
802.20	110.40
802.80	103.80
803.40	100.40
804.00	108.30
804.60	102.10
805.20	108.40
805.80	104.50
806.40	102.10
807.00	98.10
807.60	89.10
808.20	81.50
808.80	84.30
809.40	95.90
810.00	101.10
810.60	104.00
811.20	101.60
811.80	98.60
812.40	94.20
813.00	97.70
813.60	90.10
814.20	74.10
814.80	88.00
815.40	86.40
816.00	78.60
816.60	90.20
817.20	101.30
817.80	94.30
818.40	93.40
819.00	116.60
819.60	111.10
820.20	121.60
820.80	114.10
821.40	125.70
822.00	113.40
822.60	112.20
823.20	110.60
823.80	112.00
824.40	112.40
825.00	105.40
825.60	99.90
826.20	103.90
826.80	98.50
827.40	106.60
828.00	102.00
828.60	97.70
829.20	105.90
829.80	98.30
830.40	86.50
831.00	101.10
831.60	102.20
832.20	96.80
832.80	92.60
833.40	106.70
834.00	110.20
834.60	111.60
835.20	86.70
835.80	96.90
836.40	89.00
837.00	88.10
837.60	92.80
838.20	110.20
838.80	111.30
839.40	120.70
840.00	123.00
840.60	119.50
841.20	116.60
841.80	122.50
842.40	115.50
843.00	110.50
843.60	113.80
844.20	118.70
844.80	118.90
845.40	115.10
846.00	109.00
846.60	93.40
847.20	99.80
847.80	110.60
848.40	103.60
849.00	95.80
849.60	104.50
850.20	99.70
850.80	100.70
851.40	106.60
852.00	100.80
852.60	109.10
853.20	103.30
853.80	97.00
854.40	101.40
855.00	101.90
855.60	110.30
856.20	127.50
856.80	124.90
857.40	114.60
858.00	120.60
858.60	121.60
859.20	115.60
859.80	129.10
860.40	141.60
861.00	141.30
861.60	137.80
862.20	144.90
862.80	150.50
863.40	156.80
864.00	148.30
864.60	144.40
865.20	137.80
865.80	156.20
866.40	152.00
867.00	138.60
867.60	152.80
868.20	136.60
868.80	139.90
869.40	147.40
870.00	134.40
870.60	141.40
871.20	146.10
871.80	147.40
872.40	146.80
873.00	142.40
873.60	141.80
874.20	122.50
874.80	112.50
875.40	117.30
876.00	118.30
876.60	116.80
877.20	110.10
877.80	111.00
878.40	105.20
879.00	95.00
879.60	84.90
880.20	76.90
880.80	70.70
881.40	82.50
882.00	83.10
882.60	85.10
883.20	79.00
883.80	66.10
884.40	73.60
885.00	79.70
885.60	83.80
886.20	85.30
886.80	90.30
887.40	86.10
888.00	68.00
888.60	76.00
889.20	87.90
889.80	88.30
890.40	90.80
891.00	101.50
891.60	101.90
892.20	103.80
892.80	106.80
893.40	100.10
894.00	105.60
894.60	104.40
895.20	118.80
895.80	128.90
896.40	137.60
897.00	143.10
897.60	121.20
898.20	133.40
898.80	141.70
899.40	141.40
900.00	144.50
900.60	137.00
901.20	145.20
901.80	135.90
902.40	142.80
903.00	136.50
903.60	124.70
904.20	128.00
904.80	140.80
905.40	127.50
906.00	121.70
906.60	131.30
907.20	117.90
907.80	137.90
908.40	147.80
909.00	136.50
909.60	133.50
910.20	125.70
910.80	134.40
911.40	139.80
912.00	144.30
912.60	144.70
913.20	145.80
913.80	126.70
914.40	133.50
915.00	120.50
915.60	127.70
916.20	124.30
916.80	126.80
917.40	129.50
918.00	129.20
918.60	138.80
919.20	142.40
919.80	150.20
920.40	148.40
921.00	152.50
921.60	155.50
922.20	146.70
922.80	136.70
923.40	145.00
924.00	135.70
924.60	121.60
925.20	115.80
925.80	111.40
926.40	124.20
927.00	123.10
927.60	120.50
928.20	132.60
928.80	138.10
929.40	137.30
930.00	136.60
930.60	143.90
931.20	150.10
931.80	143.90
932.40	124.20
933.00	119.20
933.60	111.20
934.20	116.80
934.80	126.60
935.40	124.50
936.00	119.00
936.60	108.20
937.20	109.60
937.80	129.40
938.40	136.30
939.00	120.20
939.60	128.70
940.20	123.10
940.80	125.60
941.40	121.60
942.00	126.10
942.60	122.00
943.20	138.60
943.80	156.80
944.40	158.20
945.00	172.50
945.60	186.80
946.20	191.70
946.80	168.70
947.40	166.60
948.00	152.00
948.60	152.80
949.20	155.20
949.80	162.10
950.40	159.10
951.00	182.60
951.60	171.00
952.20	184.00
952.80	177.70
953.40	188.60
954.00	197.20
954.60	197.20
955.20	203.30
955.80	209.30
956.40	211.10
957.00	199.40
957.60	194.60
958.20	197.40
958.80	192.20
959.40	184.90
960.00	166.90
960.60	183.20
961.20	187.40
961.80	179.10
962.40	178.60
963.00	175.80
963.60	184.30
964.20	166.30
964.80	155.50
965.40	154.20
966.00	139.90
966.60	146.70
967.20	155.10
967.80	155.40
968.40	170.60
969.00	167.40
969.60	169.80
970.20	164.70
970.80	161.90
971.40	157.50
972.00	162.90
972.60	140.50
973.20	126.50
973.80	141.60
974.40	140.50
975.00	146.10
975.60	151.70
976.20	140.70
976.80	130.30
977.40	134.30
978.00	143.90
978.60	151.90
979.20	161.90
979.80	149.60
980.40	157.60
981.00	150.70
981.60	141.40
982.20	138.40
982.80	143.30
983.40	146.80
984.00	141.10
984.60	143.20
985.20	135.60
985.80	111.10
986.40	112.60
987.00	117.90
987.60	131.80
988.20	130.50
988.80	118.60
989.40	122.40
990.00	120.10
990.60	136.00
991.20	135.50
991.80	127.80
992.40	141.10
993.00	133.20
993.60	130.40
994.20	132.10
994.80	127.10
995.40	137.20
996.00	136.60
996.60	164.50
997.20	165.80
997.80	146.10
998.40	141.40
999.00	140.30
999.60	143.50
1000.20	153.00
1000.80	154.50
1001.40	160.40
1002.00	168.00
1002.60	178.70
1003.20	158.90
1003.80	160.80
1004.40	175.60
1005.00	174.90
1005.60	177.20
1006.20	190.50
1006.80	198.60
1007.40	208.20
1008.00	204.30
1008.60	188.70
1009.20	193.60
1009.80	179.50
1010.40	166.70
1011.00	181.50
1011.60	193.60
1012.20	176.30
1012.80	192.30
1013.40	196.70
1014.00	188.10
1014.60	185.60
1015.20	193.40
1015.80	185.60
1016.40	191.10
1017.00	199.40
1017.60	196.00
1018.20	199.20
1018.80	199.20
1019.40	192.60
1020.00	186.50
1020.60	192.30
1021.20	203.60
1021.80	195.10
1022.40	192.70
1023.00	193.40
1023.60	186.90
1024.20	182.50
1024.80	175.70
1025.40	177.90
1026.00	194.20
1026.60	195.40
1027.20	185.20
1027.80	189.40
1028.40	201.10
1029.00	190.30
1029.60	194.00
1030.20	189.00
1030.80	189.40
1031.40	189.70
1032.00	191.30
1032.60	191.00
1033.20	199.80
1033.80	204.60
1034.40	188.80
1035.00	195.60
1035.60	189.40
1036.20	181.10
1036.80	185.70
1037.40	181.20
1038.00	184.30
1038.60	199.50
1039.20	188.70
1039.80	208.40
1040.40	218.40
1041.00	213.20
1041.60	207.50
1042.20	198.30
1042.80	193.30
