0.000000E+00	3.961998E+06	3.962001E+06	3.962005E+06	3.961989E+06
2.941176E-02	1.832589E+06	1.832886E+06	1.832873E+06	1.832007E+06
5.882353E-02	3.842615E+06	3.842541E+06	3.842539E+06	3.842765E+06
8.823529E-02	3.718270E+06	3.718103E+06	3.718113E+06	3.718593E+06
1.176471E-01	2.618141E+06	2.618591E+06	2.618586E+06	2.617247E+06
1.470588E-01	1.180922E+06	1.181275E+06	1.181272E+06	1.180217E+06
1.764706E-01	1.784371E+06	1.784665E+06	1.784669E+06	1.783779E+06
2.058824E-01	4.115998E+06	4.115352E+06	4.115355E+06	4.117286E+06
2.352941E-01	4.076155E+06	4.076034E+06	4.076000E+06	4.076430E+06
2.647059E-01	4.579652E+06	4.578451E+06	4.578378E+06	4.582129E+06
2.941176E-01	6.986078E+05	7.080865E+05	7.080828E+05	6.796542E+05
3.235294E-01	-4.383938E+06	-4.194685E+06	-4.192328E+06	-4.764801E+06
3.529412E-01	-1.459867E+07	-1.248829E+07	-1.244568E+07	-1.886205E+07
3.823529E-01	-2.725141E+07	-2.272830E+07	-2.270702E+07	-3.631892E+07
4.117647E-01	-8.732263E+06	-9.982084E+06	-1.007571E+07	-6.138999E+06
4.411765E-01	2.628087E+07	2.275770E+07	2.287255E+07	3.321237E+07
4.705882E-01	1.370641E+06	-5.451047E+05	-3.220672E+05	4.979094E+06
5.000000E-01	3.940319E+07	3.718931E+07	3.723032E+07	4.378994E+07
5.294118E-01	5.489416E+07	4.119092E+07	4.144354E+07	8.204803E+07
5.588235E-01	-3.478564E+07	-4.333458E+07	-4.381972E+07	-1.720260E+07
5.882353E-01	-6.983881E+07	-5.369064E+07	-5.351468E+07	-1.023111E+08
6.176471E-01	-2.756100E+07	-1.571734E+07	-1.590551E+07	-5.106014E+07
6.470588E-01	8.047375E+06	5.900732E+06	5.843398E+06	1.239799E+07
6.764706E-01	5.250139E+06	3.570186E+06	3.628848E+06	8.551383E+06
7.058824E-01	2.747003E+06	2.708415E+06	2.706951E+06	2.825641E+06
7.352941E-01	3.067505E+06	3.067517E+06	3.067551E+06	3.067448E+06
7.647059E-01	3.059939E+06	3.059817E+06	3.059767E+06	3.060231E+06
7.941176E-01	3.699769E+06	3.700383E+06	3.700422E+06	3.698500E+06
8.235294E-01	9.303343E+05	9.303805E+05	9.303565E+05	9.302657E+05
8.529412E-01	3.101395E+06	3.101455E+06	3.101457E+06	3.101273E+06
8.823529E-01	2.660248E+06	2.660216E+06	2.660234E+06	2.660295E+06
9.117647E-01	1.829655E+06	1.830045E+06	1.830035E+06	1.828884E+06
9.411765E-01	2.457196E+06	2.457698E+06	2.457705E+06	2.456183E+06
9.705882E-01	3.961998E+06	3.962001E+06	3.962005E+06	3.961989E+06
