#time	SIM_9/
400.20	222.00
400.80	233.60
401.40	236.80
402.00	235.60
402.60	227.50
403.20	233.70
403.80	246.10
404.40	248.90
405.00	242.90
405.60	242.40
406.20	247.00
406.80	247.10
407.40	244.00
408.00	247.90
408.60	248.10
409.20	238.70
409.80	241.40
410.40	238.90
411.00	240.90
411.60	242.80
412.20	236.20
412.80	240.40
413.40	241.70
414.00	235.50
414.60	229.60
415.20	231.20
415.80	233.10
416.40	228.70
417.00	235.70
417.60	226.20
418.20	233.30
418.80	238.10
419.40	232.30
420.00	236.60
420.60	240.80
421.20	242.30
421.80	238.60
422.40	238.10
423.00	235.60
423.60	238.60
424.20	229.10
424.80	230.30
425.40	236.00
426.00	238.90
426.60	242.30
427.20	236.70
427.80	235.70
428.40	234.30
429.00	236.20
429.60	240.70
430.20	235.00
430.80	238.20
431.40	240.10
432.00	232.70
432.60	243.40
433.20	239.60
433.80	244.70
434.40	246.00
435.00	239.50
435.60	236.20
436.20	237.60
436.80	234.10
437.40	239.70
438.00	239.10
438.60	237.00
439.20	233.80
439.80	226.20
440.40	233.40
441.00	233.90
441.60	232.70
442.20	222.30
442.80	223.80
443.40	236.90
444.00	239.80
444.60	235.20
445.20	244.90
445.80	245.20
446.40	235.50
447.00	229.30
447.60	236.10
448.20	232.80
448.80	240.10
449.40	240.90
450.00	238.10
450.60	237.00
451.20	242.40
451.80	242.80
452.40	245.10
453.00	237.30
453.60	228.20
454.20	234.30
454.80	238.30
455.40	232.40
456.00	240.20
456.60	236.00
457.20	219.30
457.80	228.60
458.40	236.20
459.00	235.10
459.60	225.60
460.20	234.20
460.80	226.90
461.40	228.20
462.00	222.20
462.60	228.50
463.20	239.70
463.80	236.40
464.40	229.20
465.00	233.60
465.60	236.90
466.20	244.70
466.80	241.50
467.40	234.00
468.00	232.10
468.60	225.60
469.20	239.10
469.80	241.30
470.40	240.10
471.00	232.10
471.60	238.90
472.20	238.70
472.80	227.20
473.40	236.50
474.00	232.60
474.60	234.50
