#	SIM_0.2_-5.71		#	SIM_20_-5.71		#	SIM_2_-5.71	
1	118137.267831132	1	117847.152178850	1	117595.660541409
20000	117157.415325089	20000	117627.062008173	20000	117858.807224485
40000	117918.705071806	40000	117457.996776632	40000	118186.511108673
60000	118547.270009283	60000	118300.032772641	60000	117498.058525723
80000	117899.790829345	80000	117193.013858179	80000	117214.398548385
100000	117925.786693541	100000	118026.897182639	100000	117443.038324924
120000	117883.486620738	120000	117340.231021825	120000	117085.420049047
140000	117124.747307950	140000	118081.794173451	140000	117703.746706278
160000	117896.108246256	160000	117655.617272204	160000	119157.609581324
180000	117295.935330218	180000	118105.910764012	180000	117792.753016271
200000	116661.475765496	200000	119024.587685779	200000	116915.791705161
220000	118537.885819672	220000	117949.337710496	220000	117378.716323851
240000	116996.359386725	240000	117908.427547652	240000	118246.946300821
260000	117515.691488972	260000	117968.639015499	260000	116234.936786695
280000	117336.537186118	280000	117937.459395713	280000	118206.348074661
300000	117802.372662380	300000	117639.854993136	300000	117942.483584787
320000	117927.354622243	320000	117573.348949773	320000	118193.800712093
340000	118441.085387289	340000	118758.542546175	340000	117855.503621461
360000	118280.688060226	360000	117954.460880993	360000	118069.948722919
380000	118498.257391681	380000	118502.806855637	380000	117751.990408175
400000	118581.769879920	400000	118864.478200290	400000	118400.526746505
