#	SIM_0.2_-5.71		#	SIM_20_-5.71		#	SIM_2_-5.71	
1	797620.293445091	1	424772.550419741	1	-1552609.78857106
20000	-680348.126999813	20000	774571.297285560	20000	-726580.804268256
40000	-81771.3991035368	40000	1799324.38746453	40000	19551.6382974463
60000	-466584.903078525	60000	68502.0314329993	60000	1687922.66039819
80000	-442355.682820316	80000	-1595395.82938863	80000	-1091256.96578145
100000	1513305.33699984	100000	529001.904879876	100000	-1328553.74486074
120000	616519.799398879	120000	1075100.50115220	120000	-298872.502129005
140000	127338.168164225	140000	269867.875448818	140000	-338138.016553162
160000	1224725.57238543	160000	47828.8716879991	160000	868381.241525303
180000	1614056.67726565	180000	-964137.254299737	180000	354041.229424427
200000	-315177.514750457	200000	524122.008411043	200000	-795932.905380980
220000	-366307.378252450	220000	659308.840959046	220000	-671601.072061477
240000	-862754.768475990	240000	-672638.589079994	240000	620207.120519047
260000	-280594.652063402	260000	708826.592956331	260000	-815923.949335592
280000	383630.588966938	280000	-385738.183535696	280000	608975.157613369
300000	-729272.672774131	300000	119919.878505098	300000	573481.129251986
320000	795497.696117687	320000	-961091.198974371	320000	-666161.993744512
340000	106814.197860608	340000	447248.693734901	340000	227335.730757804
360000	507188.127945873	360000	605654.291832737	360000	1173497.55393259
380000	242076.342179742	380000	1750564.26439392	380000	-827431.350405655
400000	344285.641243242	400000	1267170.10686325	400000	-875164.799023690
