#	SIM_0.2_-5.71		#	SIM_20_-5.71		#	SIM_2_-5.71	
1	403563.767267089	1	-645523.115789312	1	57485.3222362316
20000	1886631.69383254	20000	1797447.05180594	20000	441607.069629349
40000	745902.973617178	40000	292901.048078889	40000	706209.743692584
60000	-264728.456791639	60000	-78485.5922674071	60000	641633.064866664
80000	-145013.153762693	80000	230949.321948792	80000	-9721.02376631695
100000	701252.432163226	100000	414574.123244691	100000	107324.669059713
120000	9281.64824881924	120000	745164.836473881	120000	12095.3612500486
140000	395307.970160386	140000	-917487.560987829	140000	-201825.418731358
160000	1235611.12120560	160000	361413.121221374	160000	1277208.68237133
180000	885347.106711279	180000	320191.141771980	180000	-1575308.09274239
200000	762675.242907874	200000	218976.700146653	200000	807482.382106184
220000	731973.579535959	220000	634559.214395733	220000	85829.0812954150
240000	-706734.810261215	240000	-2625698.00296538	240000	1325256.47746598
260000	-227505.681198962	260000	-422284.997956022	260000	-1923561.65043005
280000	614272.767457203	280000	359409.683372845	280000	1127397.51841669
300000	-38100.6269201505	300000	301141.513634533	300000	77604.6025722524
320000	317667.032629486	320000	-923497.774367800	320000	-332984.153378025
340000	454159.659097635	340000	840162.689399118	340000	60061.6515656250
360000	-290760.786533288	360000	370433.466774993	360000	2154501.17009704
380000	210128.950079568	380000	-419484.532805429	380000	-1807190.11538364
400000	237855.645321675	400000	1280011.62332950	400000	-946705.499219791
