#	SIM_0.2_-5.71		#	SIM_20_-5.71		#	SIM_2_-5.71	
1	1060905.83408790	1	563944.619098421	1	-1397426.60363295
20000	-755548.555801995	20000	1339430.38403685	20000	-310942.238708481
40000	142518.300784407	40000	1699518.80040892	40000	80855.2986166739
60000	-619194.756912244	60000	40017.5037919414	60000	1486482.21377952
80000	-679378.693006446	80000	-1646524.92625718	80000	-514876.228670463
100000	792242.962076910	100000	105608.817049044	100000	-1225595.20707903
120000	906553.339869368	120000	944446.771210259	120000	10938.1298924403
140000	360864.138278402	140000	-164136.325461626	140000	551850.958386388
160000	548546.400351780	160000	-164161.843947848	160000	704964.873917302
180000	949036.495199797	180000	-845764.059396009	180000	230542.851121328
200000	-293788.571396644	200000	727698.960898707	200000	-531642.450188021
220000	-456314.940558159	220000	818307.352965865	220000	252742.386205928
240000	-640279.596412300	240000	-539877.199704026	240000	693304.697894411
260000	-215905.577630964	260000	243965.102314683	260000	-376962.847249157
280000	635403.107545177	280000	113429.245503556	280000	600092.278667803
300000	-530552.036065786	300000	499721.706042905	300000	448367.646852131
320000	1129389.01416991	320000	-1390957.04423609	320000	-727865.372400808
340000	72234.5866471495	340000	1048938.47636702	340000	109451.906449405
360000	282920.799711190	360000	199827.638372653	360000	871390.184497924
380000	-14862.2861460303	380000	1100446.32365761	380000	-137811.242615416
400000	-51928.4935178818	400000	868916.484407001	400000	-811412.144253198
