A-S-P-S -21.890176 29.930093
C-S-P-S -29.735525 29.918070
G-S-P-S -21.492082 30.409160
P-S-P-S -159.029983 29.973498
S-P-S-A 45.015541 30.045730
S-P-S-C 51.910150 31.623589
S-P-S-G 44.335469 32.225125
S-P-S-P -179.425641 28.558534
S-P-S-T 52.743521 30.456333
T-S-P-S -30.514788 27.890301
