0.000000E+00	-3.141820E+07	-1.520714E+01	3.364346E+01	-9.796414E+00	3.549883E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.125000E-02	-3.322939E+07	-9.112377E+01	-1.139857E+02	-2.678400E+02	3.526784E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.250000E-02	-3.054136E+07	1.055834E+02	1.227026E+02	3.340852E+02	3.558422E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.375000E-02	-3.214627E+07	-1.434072E+02	-1.004010E+02	-4.453686E+02	3.537233E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.250000E-01	-3.083726E+07	3.542717E+02	3.427911E+02	9.386601E+02	3.553963E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.562500E-01	-3.123215E+07	1.107166E+03	1.078657E+03	3.415276E+03	3.552780E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.875000E-01	-3.305449E+07	-4.991708E+02	-4.834003E+02	-1.498460E+03	3.530723E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.187500E-01	-3.266025E+07	-2.596543E+03	-2.669094E+03	-7.824475E+03	3.531803E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.500000E-01	-3.089301E+07	9.481560E+03	9.603144E+03	2.856794E+04	3.554744E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.812500E-01	-3.116551E+07	-1.612170E+03	-1.608317E+03	-4.564514E+03	3.547879E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.125000E-01	-3.628911E+07	-8.497996E+04	-8.468730E+04	-2.550787E+05	3.484598E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.437500E-01	-4.193820E+07	6.302465E+05	6.293464E+05	1.843758E+06	3.428429E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.750000E-01	-4.540607E+07	5.526070E+06	5.518566E+06	1.599603E+07	3.522103E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.062500E-01	-4.112872E+07	1.922349E+07	1.920427E+07	5.548022E+07	3.243075E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.375000E-01	-6.102794E+06	1.032818E+07	1.032196E+07	3.002239E+07	3.633284E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.687500E-01	1.561898E+06	1.248775E+06	1.245852E+06	3.669924E+06	3.925140E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.000000E-01	-1.364336E+07	1.906896E+04	1.868961E+04	4.591766E+04	3.765302E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.312500E-01	3.093433E+06	1.548472E+06	1.550139E+06	4.566943E+06	3.936383E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.625000E-01	-1.056311E+07	1.155553E+07	1.156132E+07	3.370394E+07	3.554589E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.937500E-01	-4.677073E+07	1.875545E+07	1.876023E+07	5.444513E+07	3.220023E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.250000E-01	-4.400998E+07	4.484760E+06	4.483768E+06	1.303076E+07	3.529330E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.562500E-01	-4.299433E+07	4.904661E+05	4.912610E+05	1.443867E+06	3.413198E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.875000E-01	-3.354800E+07	-8.449143E+04	-8.461330E+04	-2.546699E+05	3.521081E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.187500E-01	-3.072623E+07	-2.006284E+01	8.476741E+01	-1.036582E+03	3.559364E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.500000E-01	-3.045148E+07	5.126256E+03	5.044846E+03	1.473959E+04	3.560058E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.812500E-01	-2.970423E+07	-3.059064E+03	-3.016878E+03	-8.832073E+03	3.570656E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.125000E-01	-3.247161E+07	1.393070E+03	1.344759E+03	3.891888E+03	3.537324E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.437500E-01	-3.029175E+07	-5.069099E+02	-4.996717E+02	-1.561873E+03	3.563872E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.750000E-01	-3.253242E+07	2.998377E+02	3.007083E+02	1.095488E+03	3.536350E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.062500E-01	-3.047699E+07	7.317080E+01	6.184703E+01	-1.577600E+02	3.560718E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.375000E-01	-3.266504E+07	1.316136E+02	1.345812E+02	5.613594E+02	3.534686E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.687500E-01	-3.404617E+07	1.650517E+02	1.391993E+02	5.211790E+02	3.518766E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.000000E+00	-3.141820E+07	-1.520714E+01	3.364346E+01	-9.796414E+00	3.549883E+07	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
