0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.367316999999999894e+00 0.000000000000000000e+00
2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.385622000000001464e+00 0.000000000000000000e+00
4.000000000000000083e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.383933499999999484e+00 0.000000000000000000e+00
5.999999999999999778e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.372733499999998941e+00 0.000000000000000000e+00
8.000000000000000167e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.382770000000000721e+00 0.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.389122000000000412e+00 0.000000000000000000e+00
1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.371411500000000672e+00 0.000000000000000000e+00
1.400000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.386857500000001409e+00 0.000000000000000000e+00
1.600000000000000033e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.389829000000000647e+00 0.000000000000000000e+00
1.799999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.382811499999998972e+00 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.401064500000000379e+00 0.000000000000000000e+00
2.200000000000000011e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.404250000000001108e+00 0.000000000000000000e+00
2.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.401243499999999642e+00 0.000000000000000000e+00
2.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.430621000000000365e+00 0.000000000000000000e+00
2.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.388268000000000058e+00 0.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.333840500000000873e+00 0.000000000000000000e+00
3.200000000000000067e-01 3.045067500000000132e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.334641999999998774e+00 0.000000000000000000e+00
3.400000000000000244e-01 7.649085499999999649e-03 1.403390000000000128e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.026223999999999137e+00 0.000000000000000000e+00
3.599999999999999867e-01 2.573537999999999659e-01 2.814664000000000055e-02 2.664173499999999777e-04 1.784003499999999978e-06 0.000000000000000000e+00 7.561317000000000732e+00 0.000000000000000000e+00
3.800000000000000044e-01 1.304143000000000052e+00 6.599964999999999860e-01 4.849114499999999939e-02 7.697507999999999824e-04 4.808520999999999731e-06 7.140135499999999524e+00 6.842521500000000451e-05
4.000000000000000222e-01 1.243371999999999922e+00 1.751265999999999989e+00 1.098768499999999815e+00 9.716861999999999722e-02 1.502900499999999893e-03 3.270139000000000351e+00 4.691403000000000240e-03
4.199999999999999845e-01 3.629307499999999687e-01 7.082263500000000045e-01 3.401705999999999896e+00 1.959613000000000049e+00 9.721531499999999659e-02 6.229831999999999592e-01 9.742531000000000108e-02
4.400000000000000022e-01 3.805771499999999891e-02 6.547983999999999749e-02 1.677748000000000017e+00 6.012518500000000543e+00 8.252779999999999561e-01 3.713849500000000053e-02 3.970015000000000072e-01
4.600000000000000200e-01 2.396068999999999803e-03 2.607871000000000321e-03 1.953575499999999909e-01 5.685845000000000482e+00 2.445037000000000127e+00 1.089583999999999995e-03 1.041277000000000008e+00
4.799999999999999822e-01 7.777201000000000079e-04 8.463589000000000528e-04 1.057474499999999998e-02 3.947600500000000068e+00 2.483294500000000404e+00 2.365431000000000087e-04 2.785281499999999966e+00
5.000000000000000000e-01 8.822594999999999917e-04 8.836261999999999459e-04 2.781108000000000018e-03 3.198786000000000129e+00 1.163942000000000032e+00 3.763106000000000220e-04 4.217115999999999865e+00
5.200000000000000178e-01 7.777201000000000079e-04 8.463589000000000528e-04 1.057474499999999998e-02 3.947600500000000068e+00 2.483294500000000404e+00 2.365431000000000087e-04 2.785281499999999966e+00
5.400000000000000355e-01 2.396068999999999803e-03 2.607871000000000321e-03 1.953575499999999909e-01 5.685845000000000482e+00 2.445037000000000127e+00 1.089583999999999995e-03 1.041277000000000008e+00
5.600000000000000533e-01 3.805771499999999891e-02 6.547983999999999749e-02 1.677748000000000017e+00 6.012518500000000543e+00 8.252779999999999561e-01 3.713849500000000053e-02 3.970015000000000072e-01
5.799999999999999600e-01 3.629307499999999687e-01 7.082263500000000045e-01 3.401705999999999896e+00 1.959613000000000049e+00 9.721531499999999659e-02 6.229831999999999592e-01 9.742531000000000108e-02
5.999999999999999778e-01 1.243371999999999922e+00 1.751265999999999989e+00 1.098768499999999815e+00 9.716861999999999722e-02 1.502900499999999893e-03 3.270139000000000351e+00 4.691403000000000240e-03
6.199999999999999956e-01 1.304143000000000052e+00 6.599964999999999860e-01 4.849114499999999939e-02 7.697507999999999824e-04 4.808520999999999731e-06 7.140135499999999524e+00 6.842521500000000451e-05
6.400000000000000133e-01 2.573537999999999659e-01 2.814664000000000055e-02 2.664173499999999777e-04 1.784003499999999978e-06 0.000000000000000000e+00 7.561317000000000732e+00 0.000000000000000000e+00
6.600000000000000311e-01 7.649085499999999649e-03 1.403390000000000128e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.026223999999999137e+00 0.000000000000000000e+00
6.800000000000000488e-01 3.045067500000000132e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.334641999999998774e+00 0.000000000000000000e+00
6.999999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.333840500000000873e+00 0.000000000000000000e+00
7.199999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.388268000000000058e+00 0.000000000000000000e+00
7.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.430621000000000365e+00 0.000000000000000000e+00
7.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.401243499999999642e+00 0.000000000000000000e+00
