0 283280201.999054 530645.873832
-10 294916965.761919 558751.290763
-12 296517665.875090 583154.810447
-15 298667441.442821 571032.113447
-2 286181588.140640 581542.867986
-4 288765442.580503 591701.659266
-5 289951944.649673 579257.936195
-6 291057399.024701 633245.003004
-7 291971070.786469 614599.596883
-8 293072290.473366 589263.154499
-9 294081858.247732 622272.832509
