#	SIM_0		#	SIM_-10		#	SIM_-12		#	SIM_-15		#	SIM_-2		#	SIM_-4		#	SIM_-5		#	SIM_-6		#	SIM_-7		#	SIM_-8		#	SIM_-9	
1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663	1	1038.55107152663
500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663	500	1038.55107152663
1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663	1000	1038.55107152663
1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663	1500	1038.55107152663
2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663	2000	1038.55107152663
2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663	2500	1038.55107152663
3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663	3000	1038.55107152663
3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663	3500	1038.55107152663
4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663	4000	1038.55107152663
4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663	4500	1038.55107152663
5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663	5000	1038.55107152663
5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663	5500	1038.55107152663
6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663	6000	1038.55107152663
6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663	6500	1038.55107152663
7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663	7000	1038.55107152663
7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663	7500	1038.55107152663
8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663	8000	1038.55107152663
8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663	8500	1038.55107152663
9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663	9000	1038.55107152663
9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663	9500	1038.55107152663
10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663	10000	1038.55107152663
10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663	10500	1038.55107152663
