0 279435283.738142 961045.057565
-10 299289261.673527 991495.573927
-12 301922135.999673 1011303.680071
-15 305435564.223615 1001807.473561
-2 284436551.474278 1007417.141775
-4 288911585.825724 977160.310692
-5 290933519.518199 982235.211980
-6 292880283.584176 1014119.316256
-7 294466243.524510 991201.196235
-8 296253672.872621 963821.051976
-9 298007929.477600 993578.082708
