A-S-P-S -32.772368 5.991444
C-S-P-S -34.176931 5.767704
G-S-P-S -29.117172 5.812298
P-S-P-S -154.682752 5.777799
S-P-S-A 54.502921 5.692171
S-P-S-C 56.865980 5.784326
S-P-S-G 53.887293 5.773531
S-P-S-P -179.297671 5.756175
S-P-S-T 58.077229 5.639378
T-S-P-S -44.690371 5.788803
