A-S-P 111.851777 4.580405
C-S-P 110.232524 4.599113
G-S-P 109.945675 4.560413
P-S-A 103.550757 4.576498
P-S-C 103.699785 4.585140
P-S-G 107.415197 4.502400
P-S-P 120.257756 4.846950
P-S-T 92.183890 4.579752
S-P-S 94.285844 4.995062
T-S-P 116.531432 4.623941
