A-S-P 112.115175 4.798631
C-S-P 110.402462 4.764825
G-S-P 110.270933 4.817331
P-S-A 103.671334 4.781254
P-S-C 103.888898 4.819681
P-S-G 107.604123 4.730412
P-S-P 120.327332 4.940022
P-S-T 92.279240 4.769919
S-P-S 94.434294 5.016396
T-S-P 116.703419 4.799140
