#	SIM_20_0.05_-0		#	SIM_20_0.05_-10		#	SIM_20_0.05_-15		#	SIM_20_0.05_-2		#	SIM_20_0.05_-4		#	SIM_20_0.05_-5		#	SIM_20_0.05_-6		#	SIM_20_0.05_-7		#	SIM_20_0.05_-8		#	SIM_20_0.05_-9	
1	-2521139.33687443	1	29601748.3852243	1	45529688.8528076	1	3730664.26158554	1	10291901.9538054	1	13495220.5585498	1	16698562.4764238	1	19991035.0836503	1	23105316.2521576	1	26308728.1103176
2500	-1525452.37480050	2500	21714743.8506509	2500	30293639.8535421	2500	1107937.70425813	2500	8370950.35992281	2500	10636640.4152619	2500	12860539.1979770	2500	15522514.9601726	2500	17141238.3703913	2500	19168436.6317540
5000	-2634353.11794501	5000	17346024.9064095	5000	27415621.0729505	5000	2724478.24374842	5000	6597690.60010446	5000	8713221.38371174	5000	10927645.2404168	5000	11617158.7465136	5000	15026773.3729548	5000	16951749.5593746
7500	-1329612.22549410	7500	18516390.3573921	7500	28793914.8482858	7500	4442317.68268432	7500	8316065.46290727	7500	10505660.8055485	7500	12629474.6784756	7500	12789936.1140990	7500	16547750.8585323	7500	18547810.1739522
10000	-2374937.56697879	10000	20021164.8892523	10000	28063855.8949482	10000	86776.6235033929	10000	7322158.39745132	10000	9369985.86533727	10000	11367044.2475084	10000	14036325.0379338	10000	15386687.3747461	10000	17216449.1136068
12500	-3076685.14746018	12500	19117870.7927406	12500	26568048.5140203	12500	2123435.83820861	12500	6886668.73189548	12500	8964943.63575107	12500	10687897.2283126	12500	13529952.5613449	12500	14745523.3380896	12500	16497979.5482533
15000	-1678226.65886285	15000	19786286.1367243	15000	28292112.9169133	15000	2412812.77051384	15000	8076390.45780928	15000	10488920.5464945	15000	12565595.4868172	15000	13671698.7306470	15000	16752868.4475462	15000	18782114.2734916
17500	-2006231.47036468	17500	17232482.7823436	17500	27582459.3201783	17500	1372737.27224533	17500	7138171.79619003	17500	8707395.67619278	17500	11126632.4424377	17500	11696903.2648613	17500	15158027.8836114	17500	17299898.1378139
20000	-2066234.46433414	20000	18666602.7071844	20000	27620261.5066450	20000	4561368.25695642	20000	7967956.35452285	20000	10111605.0759919	20000	12046267.6552589	20000	12893852.4970169	20000	15874240.8729525	20000	17597062.4553967
22500	-3636552.31487376	22500	18017584.1750839	22500	26379433.0936724	22500	3040514.85776499	22500	6635719.29937288	22500	8604327.58739999	22500	11007567.1956875	22500	12495781.0371905	22500	14528456.5364385	22500	16922061.8747304
25000	-3523109.37070560	25000	17622379.8878577	25000	25588257.8392130	25000	1487965.52588179	25000	5539920.15435120	25000	7763054.86041727	25000	10110333.2519546	25000	12005747.6916020	25000	14066022.2953215	25000	15737829.4423461
27500	-659363.095912665	27500	18125406.1900938	27500	28176129.0111802	27500	-101804.352118905	27500	7599274.48668378	27500	9738188.60105864	27500	11492107.6520782	27500	12307602.9031712	27500	16259864.4951001	27500	18693352.6114172
30000	-1798969.76929234	30000	17327851.5062310	30000	27749771.5882711	30000	1084260.20181397	30000	7301993.40201463	30000	10625035.9086123	30000	12413790.5114372	30000	12772539.9008794	30000	15647812.5259072	30000	17150791.8104439
32500	-2718498.10047668	32500	18577315.5482262	32500	27079929.2980821	32500	906711.907071615	32500	6842595.42853621	32500	8730051.07745831	32500	10647888.7491681	32500	12986095.6956535	32500	14686930.4678039	32500	16972715.1526580
35000	-4142564.14878208	35000	19481495.9348547	35000	24525467.5851368	35000	1468048.93343256	35000	5391047.50774306	35000	6932502.96211751	35000	9318621.85046293	35000	13484889.0698927	35000	12714334.2061649	35000	15058418.9739972
37500	-1583851.60573689	37500	19717155.7116220	37500	28238646.3839393	37500	1751666.44561856	37500	8901367.20735185	37500	10919986.8854158	37500	12158322.8149227	37500	13930187.2397380	37500	16245998.0547467	37500	18582004.1999587
40000	-1430723.48979703	40000	18963820.5544947	40000	28869071.4040375	40000	1817983.52562257	40000	8445882.79468019	40000	10935112.9465773	40000	12073358.0362576	40000	13256449.4392274	40000	17271260.7651755	40000	18193582.0656199
42500	-1826726.89230636	42500	18639905.2550695	42500	27233598.4799793	42500	2034900.84294729	42500	7622287.36103843	42500	9549450.56196759	42500	11347401.8570547	42500	12230781.5126804	42500	14851709.3721423	42500	16547027.9843006
45000	-2218212.74150043	45000	17551074.3647864	45000	27666666.9868473	45000	1870571.30643605	45000	7319017.75935763	45000	9131688.01086759	45000	11601225.9886025	45000	12727437.0143116	45000	14680983.8463546	45000	16900677.4237726
47500	-3937517.96480745	47500	15552243.0480670	47500	25789262.0342126	47500	3270564.06726748	47500	6080260.76907629	47500	7952301.68342820	47500	9716730.95884896	47500	10325620.2202074	47500	13802329.9377179	47500	16062732.1068466
50000	-3315414.28616850	50000	18209723.7683317	50000	25565754.6350973	50000	2226857.92656435	50000	5180151.71260475	50000	7915247.79863696	50000	10414190.1134962	50000	12702747.2023439	50000	13798338.9019932	50000	15788829.4442737
52500	-3251979.67464497	52500	18683275.6765824	52500	25934823.6735253	52500	2847121.85937302	52500	6323264.69333094	52500	8339416.36757625	52500	9836689.25572425	52500	13196970.9094985	52500	14390578.5499809	52500	16172574.3909794
55000	-5277002.89889114	55000	17854709.7037389	55000	23354050.9277677	55000	1613476.83704074	55000	4203623.72522753	55000	6547192.47611692	55000	7894179.15160338	55000	11815428.9465729	55000	11813839.5989076	55000	13749548.8505038
