#	SIM_0		#	SIM_-10		#	SIM_10		#	SIM_15		#	SIM_20		#	SIM_25		#	SIM_30		#	SIM_-5		#	SIM_5	
1	34812.8180834823	1	14939.7098962323	1	40854.7680572025	1	38584.2926501176	1	39078.0943499506	1	38029.0544900705	1	38832.9126598686	1	25209.0649181339	1	42837.3537308609
10000	34776.9570863043	10000	14704.2158805004	10000	40003.6081044994	10000	38156.5386316700	10000	39149.5697000178	10000	37885.4293128310	10000	38663.4103252586	10000	25399.7377633438	10000	43299.0293524982
20000	34879.5473486441	20000	14983.9755805939	20000	40514.9534893313	20000	38720.4291423363	20000	38741.1654426863	20000	37595.4789443425	20000	38964.5921890157	20000	24972.7847171255	20000	43433.8646293561
30000	35226.0411526510	30000	15015.7257223629	30000	40478.1938290963	30000	38380.0037332437	30000	38810.1291544628	30000	37737.5260570477	30000	38939.0284380070	30000	24794.5194377919	30000	43740.2798068048
40000	34754.0417858123	40000	15204.8972631493	40000	40335.0678787496	40000	39136.0951484188	40000	39401.3550190088	40000	37514.1017446059	40000	39188.7487255370	40000	24599.5155984167	40000	43170.6757121597
50000	35067.5828210438	50000	15439.7240549460	50000	40866.3493701252	50000	38668.1196373214	50000	39555.0927477652	50000	37707.3287683450	50000	39177.0621697926	50000	25456.5746991436	50000	43431.0418413048
60000	34549.6372657554	60000	15092.2455057379	60000	40936.0801229282	60000	38518.4831818058	60000	39213.9094405350	60000	37481.5232315217	60000	38701.6737223999	60000	24792.4208323604	60000	43641.3674609797
70000	34202.0657525589	70000	15362.2740928261	70000	41153.9017985841	70000	38099.6595927178	70000	38721.2714843515	70000	38359.3067933748	70000	38779.7576019877	70000	25321.3186797402	70000	43607.4874664602
80000	34680.0697029074	80000	14984.4794856558	80000	40742.5513370137	80000	38712.6753648573	80000	39272.9259990808	80000	37835.2891974974	80000	38802.6399210972	80000	25074.3245117731	80000	43434.0910388445
90000	34701.6880010239	90000	15339.8413400438	90000	41170.7411561498	90000	38236.7556818543	90000	38867.5196059689	90000	37791.9335058766	90000	39213.9731974871	90000	24493.8415233805	90000	43653.7688180082
100000	34353.2120911543	100000	15149.5885417852	100000	40481.5429795381	100000	38303.8803869370	100000	38987.0281882072	100000	37963.9375343013	100000	39097.9429066409	100000	24651.0927192393	100000	42894.4582797240
110000	35073.6712629591	110000	14930.8304640271	110000	40902.6756523666	110000	38560.9614233327	110000	39075.6720579500	110000	37905.0528000051	110000	38967.6607808635	110000	25119.5095985574	110000	43337.4348082550
120000	34672.9446798866	120000	14699.2145726053	120000	40764.7793867110	120000	38935.4628703589	120000	39267.9827567690	120000	37142.0535256694	120000	39186.7253862265	120000	25133.6265019075	120000	43872.8628613907
130000	34488.0748535056	130000	15254.6878400182	130000	41118.2956734062	130000	38327.5591848400	130000	39125.8611559748	130000	37850.0214574980	130000	38821.3102058825	130000	24900.2427252477	130000	42901.7145136228
140000	34546.8320927956	140000	14945.2686681162	140000	40771.2561006260	140000	38492.1380950645	140000	39191.5488572274	140000	37650.8990709449	140000	38526.3715585821	140000	25188.5532436646	140000	42693.3702350874
150000	35183.9629535000	150000	14945.9494974608	150000	40020.1476424263	150000	38533.1551910496	150000	38673.7634375735	150000	37965.8239659835	150000	39298.3521898693	150000	24805.8178718969	150000	43730.4830987334
160000	35034.4718966631	160000	15387.5879453882	160000	41357.5137423741	160000	38547.2337207733	160000	38822.3586815535	160000	37143.8289222671	160000	38550.5613219574	160000	25433.1468723586	160000	43329.1454291598
170000	34523.6510430542	170000	15621.5631165129	170000	41145.4759350727	170000	38891.8341003699	170000	39335.6458324453	170000	37757.7040376490	170000	39751.3132995901	170000	25430.5995642075	170000	43908.3930026113
180000	34820.0922402506	180000	15236.7548337698	180000	41170.3208157845	180000	38606.6344316016	180000	38958.0109287447	180000	38139.5445670077	180000	39380.6995967040	180000	25300.7055016393	180000	43260.5870664078
190000	35591.7556489980	190000	14667.4261302777	190000	41805.6403544049	190000	38418.1410336111	190000	39179.9936268177	190000	37927.7070093184	190000	39199.4117098195	190000	24980.2664345244	190000	44090.2820502609
200000	35023.8223396937	200000	15115.5811601513	200000	40686.1048956834	200000	39011.5119679709	200000	38875.1773411557	200000	38211.8703545552	200000	39207.0031719899	200000	25218.8786489097	200000	43660.1280903155
210000	34524.3489499687	210000	14851.5878137135	210000	41745.5156200461	210000	38745.8631717434	210000	39077.0199169406	210000	37743.7904250257	210000	39525.0954019503	210000	25210.3266217225	210000	44056.3834421756
220000	35309.2815799809	220000	15242.1679866720	220000	40414.8387647337	220000	38702.9628619267	220000	39608.2623858872	220000	37845.6808708112	220000	38602.2452495610	220000	25205.3303336263	220000	43382.8179117803
230000	34539.8219388239	230000	14997.7615064763	230000	41052.7654464131	230000	38917.3639605028	230000	39243.5224254273	230000	38097.6930434472	230000	39134.4683447288	230000	24826.2450555326	230000	43062.2773667377
240000	34359.8048749641	240000	14868.1082374857	240000	40368.1915922996	240000	39083.0075333483	240000	38476.1559017203	240000	38017.4475268657	240000	38852.9492170576	240000	25361.4631491232	240000	42850.4442996192
250000	34524.8587631194	250000	15169.6720747014	250000	40294.9332070686	250000	38895.0010554684	250000	39360.6287481440	250000	38131.6241717036	250000	38987.0417597516	250000	24982.0592098344	250000	43354.6369991335
260000	34955.2985949994	260000	15219.7579826581	260000	40310.1185349303	260000	38750.4101120042	260000	39010.3536991562	260000	38503.6336114271	260000	39366.1318186451	260000	25290.4573061100	260000	43147.2295208474
