#	SIM_0		#	SIM_-10		#	SIM_10		#	SIM_15		#	SIM_20		#	SIM_25		#	SIM_30		#	SIM_-5		#	SIM_5	
1	179385025.381374	1	146099426.910183	1	188955645.938873	1	184981544.135958	1	186127914.100647	1	184398570.293469	1	185153070.647684	1	163000859.045853	1	191757124.090584
10000	178960813.193127	10000	146015415.269223	10000	188550962.906355	10000	184813214.513654	10000	186132017.901253	10000	184024502.038137	10000	185789742.818221	10000	161874539.437088	10000	193376714.702713
20000	178956220.530762	20000	146601270.296200	20000	188822148.783217	20000	184738575.643686	20000	185962037.290456	20000	184054445.756355	20000	186021300.704072	20000	162740054.613952	20000	193114125.655182
30000	178886960.535159	30000	146292074.175746	30000	188673473.838371	30000	184543905.501663	30000	185790033.366789	30000	184007588.638941	30000	185940703.698824	30000	162589422.933631	30000	193368638.858683
40000	178718308.642229	40000	145668874.885883	40000	188021674.535290	40000	185531921.556500	40000	185743692.048951	40000	183817099.990257	40000	186102995.781535	40000	162692864.927899	40000	192675175.715740
50000	179008047.101102	50000	146145166.109728	50000	188205961.479897	50000	185412776.277269	50000	185810520.186398	50000	183532993.982093	50000	186279189.403189	50000	163088740.579064	50000	192688488.201090
60000	178929307.221352	60000	145858169.217398	60000	188684485.126150	60000	185663969.113163	60000	185999384.127876	60000	184176758.271811	60000	185611581.390800	60000	162339724.454433	60000	193543828.033288
70000	178630185.989935	70000	146205356.785830	70000	188859355.538798	70000	184631996.732477	70000	185126762.640769	70000	183682895.150990	70000	185585925.453180	70000	162457291.073233	70000	192906970.893040
80000	179049591.993311	80000	145836276.115226	80000	188597824.354664	80000	185117416.316374	80000	186096925.648335	80000	183648483.088246	80000	185755448.379362	80000	162451820.830012	80000	193174143.732608
90000	178633884.227331	90000	146278821.385170	90000	189073553.438951	90000	185026542.233438	90000	185876120.211881	90000	183239379.458271	90000	185371660.551965	90000	162416041.988240	90000	193172597.338995
100000	178491675.711472	100000	146195940.205971	100000	188202298.822934	100000	185311355.873976	100000	186215789.620192	100000	184089926.888275	100000	186097230.358178	100000	162867787.290872	100000	192798675.694535
110000	178795463.468241	110000	146355360.177303	110000	188195114.824097	110000	184964263.139541	110000	185949689.556331	110000	184050606.073734	110000	185812163.426189	110000	163300418.099164	110000	192603953.956942
120000	178682067.935035	120000	145738508.233440	120000	188908410.691213	120000	185771143.152595	120000	185644280.017308	120000	183887870.082182	120000	185888990.347549	120000	162380880.094051	120000	193168935.217487
