#	.	
1	1429489.33607867
20000	48559.8082177625
40000	14104.8443129874
60000	13868.4462241307
80000	-50107.1987055184
100000	-3554.54987165246
120000	102941.386285722
140000	-105635.432248785
160000	16023.2824873239
180000	46169.6513025675
200000	84689.0986238691
220000	102571.560571991
240000	-1326.71151261409
260000	4231.16876907674
280000	75396.3163973846
300000	5882.92202075276
320000	57729.5724612560
340000	-31360.8773245239
360000	74257.7086114829
380000	-12954.8985780408
400000	-90716.9737103604
420000	35663.9809485827
440000	-21135.6751429542
460000	-65166.2329524067
480000	-19633.8610838964
500000	51319.0136194097
520000	21046.5061391045
540000	-10653.5089188147
560000	64664.1944068223
580000	-21801.1849234631
600000	-1265.90646721034
620000	-38783.7652854118
640000	-26882.4838732651
660000	-134206.276466045
680000	55500.3167952380
700000	19299.3488463897
720000	-136610.240628198
740000	6031.44428691916
760000	34553.0340996374
780000	99147.4367443173
800000	-76630.6453550499
820000	44886.7358761832
840000	5181.81380661407
860000	47972.1038929990
880000	31278.5820911652
900000	-57361.5887278511
920000	35110.3179406551
940000	-27611.2231942307
960000	-24768.6705003486
980000	47801.5585946801
1000000	37956.5150031699
1020000	-51463.1027764832
1040000	-3989.18101807396
1060000	21590.7417238776
1080000	44105.1644588558
1100000	60661.4453109512
1120000	19868.1122797015
1140000	33633.4439901426
1160000	133737.345979738
1180000	11002.6559231204
1200000	338.850147925956
1220000	-72736.0928416017
1240000	-71624.4385080590
1260000	-16507.4311759689
1280000	-26974.5504716452
1300000	3033.30105228078
1320000	30432.0467657927
1340000	-15920.4235318188
1360000	97450.7951730062
1380000	89093.6055121533
1400000	-125100.011269392
1420000	-14801.6375451887
1440000	106438.624579511
1460000	-25392.7357220867
1480000	-49425.8932326747
1500000	72709.7193951886
1520000	-79040.4073458824
1540000	22296.4399025959
1560000	82895.7869725890
1580000	-71015.3620010230
1600000	20386.0564968871
1620000	-99202.5348815051
1640000	-19949.8952404086
1660000	3967.24735023777
1680000	118799.858349875
1700000	-4480.71561684730
1720000	10299.6083178704
1740000	-3407.57243052641
1760000	15062.4018748157
1780000	7965.94185999957
1800000	1404.81826288535
1820000	12008.4214561275
1840000	23491.0715731931
1860000	-8315.47479918439
1880000	-136455.320599983
1900000	5498.79943325180
1920000	13216.0567621267
1940000	67450.0967808914
1960000	12122.0426325583
1980000	-37791.8343438006
2000000	-9135.35444438354
2020000	20878.8873547810
2040000	4127.46037085309
2060000	70492.4666477635
2080000	67991.8227595718
2100000	5549.38172095714
2120000	132864.057036411
