0 1.000000 0.000000
1 0.995107 0.002204
2 0.984168 0.006600
3 0.970970 0.011482
4 0.958183 0.016039
5 0.947075 0.020254
6 0.937603 0.024629
7 0.928954 0.029586
8 0.920211 0.035148
9 0.911004 0.041039
10 0.901773 0.046984
11 0.893665 0.052937
12 0.886432 0.059037
13 0.879899 0.065392
14 0.873838 0.071986
15 0.867974 0.078700
16 0.862066 0.085412
17 0.855986 0.092087
18 0.849782 0.098689
19 0.843630 0.105197
20 0.837772 0.111608
21 0.832397 0.117979
22 0.827616 0.124428
23 0.823383 0.131027
24 0.819509 0.137801
25 0.815714 0.144753
26 0.811729 0.151873
27 0.807366 0.159155
28 0.802619 0.166600
29 0.797626 0.174197
30 0.792597 0.181927
31 0.787707 0.189735
32 0.783006 0.197643
33 0.778418 0.205677
34 0.773754 0.213875
35 0.768767 0.222202
36 0.763255 0.230620
37 0.757125 0.239054
38 0.750454 0.247447
39 0.743372 0.255769
40 0.736098 0.263918
41 0.728833 0.271823
42 0.721579 0.279489
43 0.714120 0.286827
44 0.706099 0.293853
45 0.696911 0.301044
46 0.685732 0.308939
47 0.671576 0.318201
48 0.653027 0.329937
