A-S-P 113.196422 4.764565
C-S-P 103.723835 4.790701
G-S-P 113.561103 4.737132
P-S-A 108.606804 4.727974
P-S-C 112.388043 4.792403
P-S-G 108.374552 4.740214
P-S-P 120.340273 4.908127
P-S-T 112.728869 4.790368
S-P-S 94.419030 5.024301
T-S-P 102.997154 4.760250
