2.900000000000000000e+02 9.066466214285719971e+00
2.905050505050505194e+02 9.067628887008620353e+00
2.910101010101009820e+02 9.068790985263900595e+00
2.915151515151515014e+02 9.069952509051560696e+00
2.920202020202020208e+02 9.071113458371600657e+00
2.925252525252525402e+02 9.072273833224020478e+00
2.930303030303030027e+02 9.073433633608820159e+00
2.935353535353535221e+02 9.074592859526001476e+00
2.940404040404040416e+02 9.075751510975560876e+00
2.945454545454545610e+02 9.076909587957501913e+00
2.950505050505050235e+02 9.078067090471822809e+00
2.955555555555555429e+02 9.079224018518523565e+00
2.960606060606060623e+02 9.080380372097604180e+00
2.965656565656565817e+02 9.081536151209064656e+00
2.970707070707070443e+02 9.082691355852904991e+00
2.975757575757575637e+02 9.083845986029126962e+00
2.980808080808080831e+02 9.085000041737727017e+00
2.985858585858586025e+02 9.086153522978708708e+00
2.990909090909090651e+02 9.087306429752070258e+00
2.995959595959595845e+02 9.088458762057811668e+00
3.001010101010101039e+02 9.089610519895932939e+00
3.006060606060606233e+02 9.090761703266434068e+00
3.011111111111110858e+02 9.091912312169316834e+00
3.016161616161616053e+02 9.093062346604577684e+00
3.021212121212121247e+02 9.094211806572220169e+00
3.026262626262626441e+02 9.095360692072240738e+00
3.031313131313131066e+02 9.096509003104642943e+00
3.036363636363636260e+02 9.097656739669425008e+00
3.041414141414141454e+02 9.098803901766586932e+00
3.046464646464646648e+02 9.099950489396128717e+00
3.051515151515151274e+02 9.101096502558050361e+00
3.056565656565656468e+02 9.102241941252353641e+00
3.061616161616161662e+02 9.103386805479036781e+00
3.066666666666666856e+02 9.104531095238098004e+00
3.071717171717171482e+02 9.105674810529540864e+00
3.076767676767676676e+02 9.106817951353363583e+00
3.081818181818181870e+02 9.107960517709566162e+00
3.086868686868687064e+02 9.109102509598148600e+00
3.091919191919191690e+02 9.110243927019112675e+00
3.096969696969696884e+02 9.111384769972454833e+00
3.102020202020202078e+02 9.112525038458176851e+00
3.107070707070707272e+02 9.113664732476280506e+00
3.112121212121211897e+02 9.114803852026764019e+00
3.117171717171717091e+02 9.115942397109627393e+00
3.122222222222222285e+02 9.117080367724870626e+00
3.127272727272727479e+02 9.118217763872493720e+00
3.132323232323232105e+02 9.119354585552496673e+00
3.137373737373737299e+02 9.120490832764881262e+00
3.142424242424242493e+02 9.121626505509643934e+00
3.147474747474747687e+02 9.122761603786788243e+00
3.152525252525252313e+02 9.123896127596312411e+00
3.157575757575757507e+02 9.125030076938216439e+00
3.162626262626262701e+02 9.126163451812500327e+00
3.167676767676767895e+02 9.127296252219164074e+00
3.172727272727272521e+02 9.128428478158207682e+00
3.177777777777777715e+02 9.129560129629632925e+00
3.182828282828282909e+02 9.130691206633436252e+00
3.187878787878788103e+02 9.131821709169621215e+00
3.192929292929292728e+02 9.132951637238186038e+00
3.197979797979797922e+02 9.134080990839130720e+00
3.203030303030303116e+02 9.135209769972455263e+00
3.208080808080808310e+02 9.136337974638159665e+00
3.213131313131312936e+02 9.137465604836243926e+00
3.218181818181818130e+02 9.138592660566708048e+00
3.223232323232323324e+02 9.139719141829553806e+00
3.228282828282828518e+02 9.140845048624779423e+00
3.233333333333333144e+02 9.141970380952383124e+00
3.238383838383838338e+02 9.143095138812368461e+00
3.243434343434343532e+02 9.144219322204733658e+00
3.248484848484848726e+02 9.145342931129480490e+00
3.253535353535353352e+02 9.146465965586605407e+00
3.258585858585858546e+02 9.147588425576110183e+00
3.263636363636363740e+02 9.148710311097996595e+00
3.268686868686868934e+02 9.149831622152261090e+00
3.273737373737373559e+02 9.150952358738907222e+00
3.278787878787878753e+02 9.152072520857933213e+00
3.283838383838383947e+02 9.153192108509339064e+00
3.288888888888889142e+02 9.154311121693124775e+00
3.293939393939393767e+02 9.155429560409292122e+00
3.298989898989898961e+02 9.156547424657837553e+00
3.304040404040404155e+02 9.157664714438764619e+00
3.309090909090909349e+02 9.158781429752069769e+00
3.314141414141413975e+02 9.159897570597756555e+00
3.319191919191919169e+02 9.161013136975823201e+00
3.324242424242424363e+02 9.162128128886269707e+00
3.329292929292929557e+02 9.163242546329096072e+00
3.334343434343434183e+02 9.164356389304302297e+00
3.339393939393939377e+02 9.165469657811890158e+00
3.344444444444444571e+02 9.166582351851856103e+00
3.349494949494949765e+02 9.167694471424203684e+00
3.354545454545454390e+02 9.168806016528931124e+00
3.359595959595959584e+02 9.169916987166036648e+00
3.364646464646464779e+02 9.171027383335523808e+00
3.369696969696969973e+02 9.172137205037392604e+00
3.374747474747474598e+02 9.173246452271639484e+00
3.379797979797979792e+02 9.174355125038266223e+00
3.384848484848484986e+02 9.175463223337274599e+00
3.389898989898989612e+02 9.176570747168661057e+00
3.394949494949494806e+02 9.177677696532429152e+00
3.400000000000000000e+02 9.178784071428577107e+00
