5 9.991245e+01        3.995043e+01
6 1.248317e+02        3.349264e+01
7 1.230887e+02        3.423017e+01
8 1.392177e+02        2.679431e+01
9 1.380094e+02        2.796597e+01
10 8.400701e+01        4.040159e+01
