#	SIM_0.2_-7.55		#	SIM_200_-7.55		#	SIM_20_-7.55		#	SIM_2_-7.55	
1	2362.97214406912	1	2366.71300429436	1	2366.91667571042	1	2366.78705037500
500	2365.34911506181	500	2366.71398557632	500	2366.60439205570	500	2367.47195730061
1000	2366.55138263296	1000	2366.68398328369	1000	2366.48881658333	1000	2366.99433074870
1500	2368.11881368392	1500	2366.69099407705	1500	2366.66528029070	1500	2367.23058614719
2000	2372.10079644131	2000	2366.69795446787	2000	2366.89207105972	2000	2366.59533331277
2500	2366.47504527712	2500	2366.67733245708	2500	2366.80936006436	2500	2367.58985016887
3000	2367.93114773727	3000	2366.68245501734	3000	2366.92326626139	3000	2366.83061387313
3500	2369.07214576749	3500	2366.68081503306	3500	2366.61006462401	3500	2366.23113072514
4000	2353.70965866082	4000	2366.69243429071	4000	2366.35144645457	4000	2366.26337619102
4500	2371.43755738265	4500	2366.68097087928	4500	2366.25781130545	4500	2365.37890137988
5000	2362.39954453203	5000	2366.69574710004	5000	2366.43524588036	5000	2366.40501836307
5500	2365.72529468450	5500	2366.69242288102	5500	2366.42058433054	5500	2367.10612112435
6000	2369.33106738136	6000	2366.69761507677	6000	2366.60254162440	6000	2364.25629058988
6500	2367.07640220432	6500	2366.66915378731	6500	2366.50349539738	6500	2365.56776173920
7000	2368.07541947914	7000	2366.66647899988	7000	2366.42748327203	7000	2366.37192574959
7500	2363.47987119913	7500	2366.67835576068	7500	2366.56434012232	7500	2366.86130078900
8000	2362.30318332925	8000	2366.66787505675	8000	2366.78669499928	8000	2367.34048562330
8500	2366.37223744757	8500	2366.68937090506	8500	2367.04337728553	8500	2367.21379513051
9000	2368.25251350321	9000	2366.69178233860	9000	2366.95224261433	9000	2367.95690341140
9500	2365.79859287197	9500	2366.69808530729	9500	2367.09824873842	9500	2368.64104682692
10000	2366.76387909583	10000	2366.69019242359	10000	2366.97790052725	10000	2367.48025695428
10500	2367.80298151471	10500	2366.68222617917	10500	2366.75659513618	10500	2367.07183472562
11000	2370.01052425855	11000	2366.70156244250	11000	2366.76227351509	11000	2366.60994509828
11500	2366.21176435559	11500	2366.68878610922	11500	2366.90779369092	11500	2366.41882022377
12000	2367.37380788440	12000	2366.66090887760	12000	2366.87392793857	12000	2367.06715060728
12500	2369.26625088732	12500	2366.65032667180	12500	2366.85426056594	12500	2366.38180809525
13000	2364.33606428000	13000	2366.65821715940	13000	2366.89808143524	13000	2368.39924355742
13500	2364.24054155835	13500	2366.68622783344	13500	2366.87659050398	13500	2367.41242030226
14000	2369.44579256234	14000	2366.71956645656	14000	2367.05256391695	14000	2367.93223162820
14500	2365.37653789488	14500	2366.73286572761	14500	2367.32304235264	14500	2369.74949223049
15000	2366.19880092995	15000	2366.74038526086	15000	2367.36159023769	15000	2367.48047089442
15500	2369.20162223846	15500	2366.72658469465	15500	2367.36198031930	15500	2366.03551800684
16000	2369.87569145909	16000	2366.73713106441	16000	2367.16267631786	16000	2367.11197548782
16500	2369.04018497369	16500	2366.75426656141	16500	2367.04303968307	16500	2364.61440539141
17000	2371.48724085622	17000	2366.73777133296	17000	2367.04773151239	17000	2365.46839035365
17500	2365.25590145871	17500	2366.74734162014	17500	2367.22580629853	17500	2365.31974542099
18000	2368.76300945959	18000	2366.75910864730	18000	2367.22978836480	18000	2366.64752134694
18500	2371.73378552382	18500	2366.76862385855	18500	2366.73232234498	18500	2365.85243433903
19000	2365.08639686403	19000	2366.76093753657	19000	2366.88614621218	19000	2366.25278100040
19500	2365.30702901069	19500	2366.74473463902	19500	2366.69371901020	19500	2366.74780475771
20000	2362.38424315247	20000	2366.71188595147	20000	2366.68232251633	20000	2366.95647568671
20500	2368.68224272510	20500	2366.72361268686	20500	2366.57181521384	20500	2366.19623317408
21000	2362.59650173011	21000	2366.72175974137	21000	2366.76617602873	21000	2367.21221094314
21500	2361.57931469774	21500	2366.73567800457	21500	2366.71105119364	21500	2368.73736330013
22000	2367.22583260372	22000	2366.74116587265	22000	2366.75087095988	22000	2366.15241272759
22500	2358.95823083629	22500	2366.73980267499	22500	2367.18261774914	22500	2366.53571482378
23000	2366.79237073241	23000	2366.72487881067	23000	2367.00229437908	23000	2365.97906742373
23500	2366.18317560095	23500	2366.71634465650	23500	2366.91736307920	23500	2366.36924816296
24000	2368.01583387825	24000	2366.71822877509	24000	2366.89829037473	24000	2366.06455873093
24500	2366.79351871931	24500	2366.75719220497	24500	2366.80195034100	24500	2366.88607453752
25000	2371.62479809433	25000	2366.79823127616	25000	2366.82114013650	25000	2367.84750065148
25500	2374.85349568156	25500	2366.81433982998	25500	2366.80529778992	25500	2366.47163228930
26000	2366.48590741000	26000	2366.81153116088	26000	2367.01813280451	26000	2366.17836942522
26500	2367.65863622606	26500	2366.84553270812	26500	2367.28513951456	26500	2365.44980490989
