#	SIM_20_0.05_0		#	SIM_20_0.05_-10		#	SIM_20_0.05_-12		#	SIM_20_0.05_-15		#	SIM_20_0.05_-2		#	SIM_20_0.05_-4		#	SIM_20_0.05_-5		#	SIM_20_0.05_-6		#	SIM_20_0.05_-7		#	SIM_20_0.05_-8		#	SIM_20_0.05_-9	
1	182735767.273522	1	191150492.729202	1	192860709.333672	1	194073760.041566	1	184682766.669427	1	186770003.993979	1	188385963.249843	1	189466557.986212	1	188175188.370606	1	190028341.935196	1	191027937.209164
500	181866472.127048	500	191421983.257757	500	192663333.748091	500	193527879.479068	500	185442303.986894	500	186002645.450541	500	188218285.867639	500	188616756.231822	500	189322892.538059	500	190354443.443416	500	190658154.542246
1000	182094177.633406	1000	191204309.571240	1000	192966727.408022	1000	194159208.856246	1000	184104402.499503	1000	186623884.781190	1000	187881678.532950	1000	188152709.254155	1000	189210231.531300	1000	189855212.852836	1000	190263591.021740
1500	182248059.054044	1500	191266164.431812	1500	192562147.027205	1500	193603202.414350	1500	184352089.735088	1500	186344590.113682	1500	186788133.581357	1500	187642565.975535	1500	188679040.941811	1500	189810164.228856	1500	191134172.508636
2000	182042209.208591	2000	190949678.147016	2000	192587631.849544	2000	194072444.581742	2000	184316192.110027	2000	186452917.016018	2000	186975616.234585	2000	188103487.285699	2000	189608128.852983	2000	189676840.267107	2000	190689502.749968
2500	182066664.436326	2500	191113487.072626	2500	191788332.088168	2500	194411938.302081	2500	184188102.942114	2500	186572421.852479	2500	186946590.551577	2500	187898000.038859	2500	188735973.021701	2500	190061552.565605	2500	190894681.727338
3000	181908349.769465	3000	191934355.848355	3000	192265655.844698	3000	194328145.493733	3000	184809632.734450	3000	186160514.871016	3000	187778547.859558	3000	188487848.986822	3000	189061986.811001	3000	189826717.767641	3000	190199440.075153
3500	181710701.620846	3500	190897505.477909	3500	193092704.249253	3500	194018560.639501	3500	183606773.321689	3500	187027671.844539	3500	187366492.155763	3500	188028426.684111	3500	189262819.799649	3500	189984392.439299	3500	190588601.465501
4000	182188738.160094	4000	191119419.342896	4000	193119400.220037	4000	194055702.691674	4000	184521436.600661	4000	186493797.952902	4000	187217285.337642	4000	188596280.409680	4000	189155566.699892	4000	189792860.567571	4000	190785141.725503
4500	182586942.748936	4500	191463128.909995	4500	192269671.092973	4500	194373203.964396	4500	185282389.377473	4500	186981184.327054	4500	186823859.693646	4500	188539887.293431	4500	188903583.318243	4500	189890573.136951	4500	189991960.043334
5000	181512080.284896	5000	191501420.797031	5000	193373652.734218	5000	194391004.198813	5000	184542845.755504	5000	186373165.644942	5000	187322124.991277	5000	188845334.376277	5000	189128414.361112	5000	189698761.669063	5000	189825997.475006
5500	181701962.946553	5500	191320575.383862	5500	192695062.200636	5500	194889890.022020	5500	184267118.351788	5500	186272941.595440	5500	186220796.108357	5500	187818478.021311	5500	188339231.696363	5500	189558781.903605	5500	189993242.037416
6000	181381274.502544	6000	191188337.936970	6000	191603740.265141	6000	194358824.862669	6000	184692941.474129	6000	185542275.603963	6000	187486970.256905	6000	188029259.889538	6000	188200103.256230	6000	189325203.386689	6000	190170003.197690
6500	181926810.946479	6500	191194987.489808	6500	192836892.486294	6500	194308897.718625	6500	184650607.809476	6500	185670673.258508	6500	186906616.109456	6500	188044872.401118	6500	187983564.320933	6500	189816321.410952	6500	190746346.872998
7000	181956974.961282	7000	191581968.237583	7000	193088422.895364	7000	194097229.590164	7000	184499732.124718	7000	186805776.877650	7000	186620195.876748	7000	187125688.451893	7000	188876480.668035	7000	189027615.922614	7000	190125378.071158
7500	182005507.573742	7500	191567780.834213	7500	193184677.312836	7500	194636887.474838	7500	184238558.355678	7500	186705314.833088	7500	186203260.347202	7500	187522699.842085	7500	189434385.089521	7500	189097509.390763	7500	190300508.250050
8000	181701037.759793	8000	191465262.513795	8000	192368793.686322	8000	194004635.801038	8000	184120188.947469	8000	185748661.250619	8000	187264500.439503	8000	187997422.780524	8000	189524706.220936	8000	189455537.410313	8000	189984446.860000
8500	182359259.178929	8500	191508636.786689	8500	192750456.898327	8500	193566330.317428	8500	184234973.648060	8500	186430514.487020	8500	186909933.050326	8500	188416657.460608	8500	189365642.174561	8500	190386748.384536	8500	190325365.997633
9000	182328628.738779	9000	191154119.795412	9000	192648576.467777	9000	194217414.115961	9000	183808878.585982	9000	186583647.306990	9000	186372292.217960	9000	188351709.632538	9000	189237326.246294	9000	189616513.756720	9000	190509720.047838
9500	181845443.356534	9500	191530855.011971	9500	192351676.087576	9500	194307805.794309	9500	184700758.507208	9500	186077206.106416	9500	186575332.602266	9500	187782113.595157	9500	188499309.887409	9500	189783362.082255	9500	190782686.061309
10000	181976521.022603	10000	191799818.499882	10000	192557954.406582	10000	193845104.491293	10000	184092433.129796	10000	186331488.028695	10000	187125070.200956	10000	188048239.459175	10000	188970679.455284	10000	189257563.315819	10000	189949724.379008
10500	182525299.058091	10500	191354534.221926	10500	193024474.784999	10500	194757093.384030	10500	184676440.250000	10500	186763046.314683	10500	187735405.691340	10500	188854354.465457	10500	189300763.775949	10500	190718384.887602	10500	190450213.282682
11000	182373612.432665	11000	191929706.692806	11000	192627148.629430	11000	194162262.619499	11000	184365815.709718	11000	185887229.735332	11000	187528052.186925	11000	188598518.575588	11000	188741524.382151	11000	190721040.112152	11000	190045753.192271
11500	182356201.410119	11500	191402121.705807	11500	192913706.462720	11500	194569945.185179	11500	184285539.620115	11500	186481826.957317	11500	186535213.056574	11500	187245555.498382	11500	188723923.211639	11500	189842432.571456	11500	190803400.897810
