0 176420646.752918 649978.058814
-10 197935496.798555 819795.366347
-12 200794508.755876 814837.055847
-15 204312576.927689 849958.916540
-2 181906179.962892 671255.184980
-4 186506013.171362 831587.228666
-5 188743959.105133 771572.012360
-6 190738352.809692 737963.110936
-7 192734011.227168 808237.142356
-8 194482843.540169 804776.793493
-9 196290520.100901 753258.383986
