0 176403852.824121 794049.715738
-10 197972188.197450 1113207.785718
-12 200764831.476898 998433.751269
-15 204354421.325664 1053465.557829
-2 181903091.761302 920295.874215
-4 186459947.483252 1031693.455359
-5 188625117.962055 958300.622672
-6 190766104.109417 1017277.000219
-7 192793903.923969 992051.808281
-8 194386237.440097 980659.169516
-9 196299145.945093 1075171.666900
