#z		N		P		G		C		D		W
0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	8.539730
0.025000	0.000000	0.000000	0.000000	0.000000	0.000000	8.704565
0.041667	0.000000	0.000000	0.000000	0.000000	0.000000	8.165680
0.058333	0.000000	0.000000	0.000000	0.000000	0.000000	8.406593
0.075000	0.000000	0.000000	0.000000	0.000000	0.000000	8.577768
0.091667	0.000000	0.000000	0.000000	0.000000	0.000000	8.450972
0.108333	0.000000	0.000000	0.000000	0.000000	0.000000	8.197380
0.125000	0.000000	0.000000	0.000000	0.000000	0.000000	9.084954
0.141667	0.000000	0.000000	0.000000	0.000000	0.000000	8.279797
0.158333	0.000000	0.000000	0.000000	0.000000	0.000000	8.508030
0.175000	0.000000	0.000000	0.000000	0.000000	0.000000	8.647506
0.191667	0.000000	0.000000	0.000000	0.000000	0.000000	8.438292
0.208333	0.000000	0.000000	0.000000	0.000000	0.000000	8.095943
0.225000	0.000000	0.000000	0.000000	0.000000	0.000000	8.755283
0.241667	0.000000	0.000000	0.000000	0.000000	0.000000	8.603128
0.258333	0.000000	0.000000	0.000000	0.000000	0.000000	8.698225
0.275000	0.019019	0.000000	0.000000	0.000000	0.000000	7.861369
0.291667	0.133136	0.000000	0.000000	0.000000	0.000000	7.709214
0.308333	0.906593	0.082418	0.000000	0.000000	0.000000	8.286137
0.325000	1.667371	0.500845	0.012680	0.000000	0.000000	9.122992
0.341667	1.730769	1.933643	0.133136	0.000000	0.000000	6.758242
0.358333	0.906593	2.295013	1.014370	0.025359	0.006340	2.079459
0.375000	0.399408	0.874894	3.569315	0.367709	0.012680	0.538884
0.391667	0.120456	0.209214	4.279374	2.326712	0.095097	0.082418
0.408333	0.025359	0.025359	2.275993	6.745562	0.456467	0.000000
0.425000	0.025359	0.012680	0.513525	9.173711	1.401099	0.000000
0.441667	0.000000	0.000000	0.050719	7.455621	2.390110	0.000000
0.458333	0.000000	0.000000	0.019019	6.079882	3.290363	0.000000
0.475000	0.000000	0.000000	0.000000	6.713863	2.745139	0.000000
0.491667	0.000000	0.000000	0.000000	7.626796	1.382079	0.000000
0.508333	0.000000	0.000000	0.000000	8.317836	1.191885	0.000000
0.525000	0.000000	0.000000	0.000000	6.834320	2.377430	0.000000
0.541667	0.000000	0.000000	0.000000	6.339814	3.379121	0.000000
0.558333	0.000000	0.000000	0.012680	7.202029	2.846577	0.000000
0.575000	0.000000	0.000000	0.374049	9.325866	1.661031	0.000000
0.591667	0.012680	0.012680	1.959003	6.923077	0.431107	0.012680
0.608333	0.082418	0.088757	4.019442	2.941674	0.063398	0.069738
0.625000	0.291631	0.691040	3.810228	0.513525	0.006340	0.374049
0.641667	0.836855	2.187236	1.483516	0.031699	0.000000	1.806847
0.658333	1.857566	2.111158	0.196534	0.000000	0.000000	6.124260
0.675000	1.832206	0.773457	0.012680	0.000000	0.000000	8.888419
0.691667	0.830516	0.063398	0.000000	0.000000	0.000000	7.702874
0.708333	0.177515	0.006340	0.000000	0.000000	0.000000	7.950127
0.725000	0.012680	0.000000	0.000000	0.000000	0.000000	8.197380
0.741667	0.000000	0.000000	0.000000	0.000000	0.000000	8.533390
0.758333	0.000000	0.000000	0.000000	0.000000	0.000000	8.279797
0.775000	0.000000	0.000000	0.000000	0.000000	0.000000	8.584108
0.791667	0.000000	0.000000	0.000000	0.000000	0.000000	8.533390
0.808333	0.000000	0.000000	0.000000	0.000000	0.000000	8.482671
0.825000	0.000000	0.000000	0.000000	0.000000	0.000000	8.539730
0.841667	0.000000	0.000000	0.000000	0.000000	0.000000	8.400254
0.858333	0.000000	0.000000	0.000000	0.000000	0.000000	8.292477
0.875000	0.000000	0.000000	0.000000	0.000000	0.000000	8.584108
0.891667	0.000000	0.000000	0.000000	0.000000	0.000000	8.508030
0.908333	0.000000	0.000000	0.000000	0.000000	0.000000	8.330516
0.925000	0.000000	0.000000	0.000000	0.000000	0.000000	8.603128
0.941667	0.000000	0.000000	0.000000	0.000000	0.000000	8.469992
0.958333	0.000000	0.000000	0.000000	0.000000	0.000000	8.197380
0.975000	0.000000	0.000000	0.000000	0.000000	0.000000	8.571429
0.991667	0.000000	0.000000	0.000000	0.000000	0.000000	8.400254
