#z		N		P		G		C		D		W
0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.025000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.058333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.075000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.091667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.108333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.141667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.158333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.175000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.191667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.208333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.225000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.241667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.258333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.275000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.291667	0.012680	0.000000	0.000000	0.000000	0.000000	0.000000
0.308333	0.234573	0.000000	0.000000	0.000000	0.000000	0.000000
0.325000	0.551564	0.126796	0.000000	0.000000	0.000000	0.000000
0.341667	0.982671	0.576923	0.006340	0.000000	0.000000	0.000000
0.358333	1.325021	1.090448	0.221893	0.012680	0.000000	0.000000
0.375000	1.692730	1.407439	1.008030	0.082418	0.000000	0.000000
0.391667	1.071429	1.610313	2.212595	0.513525	0.000000	0.000000
0.408333	0.456467	1.179205	3.043111	2.301352	0.000000	0.000000
0.425000	0.209214	0.494505	2.681741	4.380811	0.000000	0.000000
0.441667	0.050719	0.101437	2.345731	6.174979	0.000000	0.000000
0.458333	0.025359	0.025359	1.223584	8.305156	0.000000	0.000000
0.475000	0.006340	0.006340	0.386729	9.452663	0.000000	0.000000
0.491667	0.000000	0.000000	0.101437	9.376585	0.000000	0.000000
0.508333	0.000000	0.000000	0.006340	9.002536	0.000000	0.000000
0.525000	0.000000	0.000000	0.000000	8.666526	0.000000	0.000000
0.541667	0.000000	0.000000	0.044379	9.249789	0.000000	0.000000
0.558333	0.000000	0.000000	0.069738	9.414624	0.000000	0.000000
0.575000	0.000000	0.006340	0.456467	9.820372	0.000000	0.000000
0.591667	0.012680	0.050719	1.502536	8.108622	0.000000	0.000000
0.608333	0.069738	0.114117	2.637363	5.591716	0.000000	0.000000
0.625000	0.278952	0.646661	2.827557	4.292054	0.000000	0.000000
0.641667	0.684700	1.401099	2.650042	1.927303	0.000000	0.000000
0.658333	1.172866	1.496196	2.218935	0.405748	0.000000	0.000000
0.675000	1.565934	1.286982	0.931953	0.038039	0.000000	0.000000
0.691667	1.331361	1.153846	0.202874	0.000000	0.000000	0.000000
0.708333	0.969992	0.526205	0.000000	0.000000	0.000000	0.000000
0.725000	0.500845	0.088757	0.000000	0.000000	0.000000	0.000000
0.741667	0.158495	0.000000	0.000000	0.000000	0.000000	0.000000
0.758333	0.025359	0.000000	0.000000	0.000000	0.000000	0.000000
0.775000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.791667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.808333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.825000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.841667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.858333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.875000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.891667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.908333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.925000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.941667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.975000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.991667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
