A-S-P-S -23.409477 11.608313
C-S-P-S -30.612778 10.303424
G-S-P-S -23.279618 10.017214
P-S-P-S -156.040156 10.134952
S-P-S-A 48.715667 10.583912
S-P-S-C 55.600925 10.428883
S-P-S-G 48.416384 11.038017
S-P-S-P 179.872346 10.068349
S-P-S-T 56.338594 9.867792
T-S-P-S -30.957353 9.468196
